name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
11,Cattle Mart,yes,,2017-12-12,,2.16,60,60,Cattle Mart and associated car park. Commercial use to be relocated. Potentially not deliverable in the short term but an option for brownfield housing development of appoximately 60 units.,local-authority-eng:DAL,not owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.547787 54.520486),11,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/11
16,"Lancaster House, DTVA",yes,,2017-11-22,,1.88,55,55,"Outline planning permission for residential development of up to 55 dwellings with all matters reserved (amended Arboricultural Survey received 6 June 2016) (amended Site Location Plan, Parameters Plan, Constraints Plan, Design & Access Statement and Planning Statement received 29 June 2016) (additional Retrospective Heritage Statement received 29 June 2016) (Additional Ecology Report received 4 October 2016)",local-authority-eng:DAL,not owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,pending decision,,POINT(-1.435829 54.51706),16,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/16
26,"Former Corus Site, Whessoe Road",,,2017-12-12,,7.26,219,219,Largely cleared brownfield site. Potential for brownfield housing development of approximately 219 units,local-authority-eng:DAL,not owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.558688 54.545509),26,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/26
33,213-221 Haughton Road,yes,,2017-11-22,,0.42,12,12,Erection of 13 residential units in outline,local-authority-eng:DAL,not owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,pending decision,,POINT(-1.535064 54.534139),33,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/33
50,Melland Street,,,2017-11-22,,0.25,12,12,"Erection of 36 No. apartments including associated drainage works, car parking and demolition of existing buildings",local-authority-eng:DAL,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.544682 54.524708),50,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/50
51,Mowden Hall,yes,,2017-12-12,,1.98,35,35,Site cleared of former office building. Potential for brownfield housing development of approximately 35 units,local-authority-eng:DAL,owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.58869 54.533682),51,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/51
59,Rear of Cockerton Club,yes,,2017-11-22,,0.39,11,11,"Former engineering use and petrol filling station. Site cleared. Proposed redevelopment of the site for residential purposes, comprising 20 dwellings and associated car parking",local-authority-eng:DAL,not owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,pending decision,,POINT(-1.575137 54.534079),59,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/59
60,NW of Heron Drive,yes,,2017-11-22,,1.34,35,35,Erection of 48 two storey dwellinghouses (amended plan received 25 April 2008),local-authority-eng:DAL,not owned by a public authority,2011-03-07,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.523732 54.524816),60,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/60
136,Chesnut Street Car Park,,,2017-12-12,,0.49,17,17,Current car park. Potential for brownfield housing development of approximately 17 units.,local-authority-eng:DAL,owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.54582 54.52999),136,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/136
172,Site East off Dumfries Street,,,2017-12-12,,0.86,23,23,Site currently in commercial use. Site has been actively marketed. Potential for brownfield housing development of approximately 23 units.,local-authority-eng:DAL,not owned by a public authority,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,POINT(-1.543022 54.531537),172,http://www.darlington.gov.uk/brownfieldlandregister,2017-11-22,/brownfield-land/local-authority-eng/DAL/172
