site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"WarrenClose,Brandon",yes,,2019-12-16,,0.39,23,23,"Brownfield, previous library and preschool",local-authority-eng:WSK,not owned by a public authority,,,pending decision,,,BF006,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF006
"LandOffGasHouseLane,Brandon",yes,,2019-12-16,,0.35,10,10,"Brownfield, previous gasworks",local-authority-eng:WSK,not owned by a public authority,2019-01-09,,permissioned,outline planning permission,,BF007,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF007
"Landrearof65,69,73StationRoad,Lakenheath",yes,,2019-12-16,,0.81,24,24,"Brownfield- gardens within settlement boundary, but not town",local-authority-eng:WSK,,,,not permissioned,,,BF012,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF012
"DistrictCouncilOffices,CollegeHeathRoad,Mildenhall",yes,,2019-12-16,,2.01,89,89,Brownfield- Council offices,local-authority-eng:WSK,owned by a public authority,,,not permissioned,,,BF015,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF015
"LandAtWamilCourt,Mildenhall",yes,,2019-12-16,,0.62,18,18,Brownfield - care home,local-authority-eng:WSK,owned by a public authority,,,not permissioned,,,BF016,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF016
"FormerSwimmingPoolSite,Newmarket",yes,,2019-12-16,,0.26,14,14,Brownfield - old swimming pool site and disused public house within settlement boundary,local-authority-eng:WSK,not owned by a public authority,2016-03-10,,permissioned,outline planning permission,,BF019,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF019
"StFelixMiddleSchoolSite,Newmarket",yes,,2019-12-16,,1.39,50,50,"Mixed - outbuildings associated with school, in settlement boundary",local-authority-eng:WSK,owned by a public authority,,,not permissioned,,,BF020,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF020
"LandOffTurnpikeRoad,RedLodge",yes,,2019-12-16,,2.56,132,132,"Mixed - residential, haulage depot, garage",local-authority-eng:WSK,mixed ownership,,,not permissioned,,,BF021,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF021
"BuryStEdmundsGardenCentre,BuryStEdmunds",yes,,2019-12-16,,1.37,30,30,Brownfield - garden centre,local-authority-eng:WSK,not owned by a public authority,,,not permissioned,,,BF031,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF031
"GaragesAndBusDepot,CottonLane,BuryStEdmunds",yes,,2019-12-16,,0.65,50,50,Brownfield - bus depot and car repairs/ dealership,local-authority-eng:WSK,not owned by a public authority,,,not permissioned,,,BF032,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF032
"HospitalSite,HospitalRoad,BuryStEdmunds",yes,,2019-12-16,,1.59,45,45,Brownfield - hospital,local-authority-eng:WSK,owned by a public authority,,,not permissioned,,,BF033,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF033
"LandAtRamMeadow,BuryStEdmunds",yes,,2019-12-16,,0.98,84,84,Mixed - football ground,local-authority-eng:WSK,owned by a public authority,,,not permissioned,,,BF035,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF035
"SchoolYard,BuryStEdmunds",yes,,2019-12-16,,0.28,32,32,Brownfield - auctioneers and car park,local-authority-eng:WSK,mixed ownership,,,not permissioned,,,BF037,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF037
"StationHill,BuryStEdmunds",yes,,2019-12-16,,1.41,300,300,Brownfield - underused railway sidings and vacant land,local-authority-eng:WSK,not owned by a public authority,2017-01-17,,permissioned,full planning permission,,BF039,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF039
"TayfenRoad,BuryStEdmunds",yes,,2019-12-16,,2.2,100,100,Brownfield - commercial/ vacant uses and decommissioned gas holder,local-authority-eng:WSK,mixed ownership,2017-12-01,,permissioned,outline planning permission,,BF040,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF040
"WeymedSite,BuryStEdmunds",yes,,2019-12-16,,0.37,14,14,Brownfield - vacant County council offices,local-authority-eng:WSK,not owned by a public authority,2017-08-08,,permissioned,full planning permission,,BF041,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF041
"AttertonAndEllisSite,Haverhill ",yes,,2019-12-16,,0.56,39,39,Brownfield - engineering works,local-authority-eng:WSK,not owned by a public authority,2010-04-30,,permissioned,full planning permission,,BF042,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF042
"FormerGasworks,WithersfieldRoad,Haverhill",yes,,2019-12-16,,0.25,10,10,Brownfield - gasworks,local-authority-eng:WSK,not owned by a public authority,,,not permissioned,,,BF044,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF044
"FormerWestfieldPrimarySchool,ManorRoad,Haverhill",yes,,2019-12-16,,0.44,14,14,Brownfield - previous school,local-authority-eng:WSK,owned by a public authority,2019-10-04,,permissioned,full planning permission,,BF045,,2017-09-01,brownfield-land/local-authority-eng/WSK/BF045
CornwallisCourtBuryStEdmunds,yes,,2019-12-16,,0.33,39,39,Brownfield - Care home,local-authority-eng:WSK,not owned by a public authority,,,not permissioned,,,BF052,,2019-12-01,brownfield-land/local-authority-eng/WSK/BF052
RLInsulationsNorfolkRoadBuryStEdmunds,,,2019-12-16,,0.3,8,8,Brownfield - commercial use B1/B8,local-authority-eng:WSK,not owned by a public authority,2019-10-15,,permissioned,full planning permission,,BF063,,2019-12-01,brownfield-land/local-authority-eng/WSK/BF063
LandwestofThingoeHill,yes,,2019-12-17,,0.49,14,14,Brownfield- scaffolding yard,local-authority-eng:WSK,not owned by a public authority,,,not permissioned,,,BF065,,2019-12-17,brownfield-land/local-authority-eng/WSK/BF065
SocialServicesCampsRoad,yes,,2019-12-16,,0.36,17,17,Brownfield - court room and offices,local-authority-eng:WSK,owned by a public authority,2017-11-02,,permissioned,outline planning permission,,BF072,,2019-12-01,brownfield-land/local-authority-eng/WSK/BF072
OakfieldSurgeryVicaridgeRoad,yes,,2019-12-16,,0.38,10,10,Brownfield- former doctor's surgery,local-authority-eng:WSK,not owned by a public authority,2018-06-06,,permissioned,full planning permission,,BF073,,2019-12-01,brownfield-land/local-authority-eng/WSK/BF073
