site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Northleigh, Hindley Green",,,2021-01-05,,52.27,1489,1489,Northleigh Park are the owners. A/12/76665/OUTMAJ refers,local-authority-eng:WGN,not owned by a public authority,2013-02-28,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=364043.879979,402608.750642,364643.879979,402308.750642,27700",permissioned,outline planning permission,POINT(-2.539228 53.517578),SHLAA0001,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0001
South of Hindley Wigan,,,2021-01-05,,109.02,2000,2000,A/18/85784/OUTMAJ refers,local-authority-eng:WGN,not owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=362158.14042,403325.469709,362758.14042,403025.469709,27700",pending decision,,POINT(-2.567135 53.523696),SHLAA0002,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0002
Corner Kitt Green Road and Pembroke Road Wigan,,,2021-01-05,,0.15,8,8,,local-authority-eng:WGN,not owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=355258.351668,406151.873485,355858.351668,405851.873485,27700",Not permissioned,,POINT(-2.672208 53.548758),SHLAA0018,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0018
"Leyland Mill, Wigan",,,2021-01-05,,1.59,38,38,,local-authority-eng:WGN,not owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=358221.172026,407744.990349,358821.172026,407444.990349,27700",Not permissioned,,POINT(-2.627709 53.563311),SHLAA0023,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0023
Rockleigh Hotel 50 Bolton Road Ashton-in-Makerfield,,,2021-01-05,,0.3,9,9,,local-authority-eng:WGN,not owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=357753.628089,399498.354716,358353.628089,399198.354716,27700",Not permissioned,,POINT(-2.633658 53.489163),SHLAA0026,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0026
Rosedale Avenue/Water Street Atherton,,,2021-01-05,,0.8,37,37,A/18/85712/MAJOR refers,local-authority-eng:WGN,not owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=367262.746368,403512.862736,367862.746368,403212.862736,27700",pending decision,,POINT(-2.490766 53.52592),SHLAA0035,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0035
Land between Crankwood Road and Leeds/Liverpool Canal,,,2021-01-05,,1.31,35,35,,local-authority-eng:WGN,not owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=362646.20572,399981.746437,363246.20572,399681.746437,27700",Not permissioned,,POINT(-2.559984 53.49387),SHLAA0043,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0043
"Westleigh Waterfront, Plank Lane, Leigh",yes,,2021-01-05,,20.81,470,470,Wigan Council and CRT ownership. A/20/89543/RM refers,local-authority-eng:WGN,mixed ownership,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=363793.565182,399968.165148,364393.565182,399668.165148,27700",pending decision,,POINT(-2.542695 53.493833),SHLAA0045,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0045
"Land to west of Lovers Lane, Howe Bridge, Atherleigh",,,2021-01-05,,3.11,49,49,,local-authority-eng:WGN,owned by a public authority,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=365788.755869,402428.070717,366388.755869,402128.070717,27700",Not permissioned,,POINT(-2.512892 53.516076),SHLAA0048,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0048
"Land north of Bickershaw Lane, Platt Bridge",yes,,2021-01-05,,0.81,22,22,A/19/87408 refers,local-authority-eng:WGN,not owned by a public authority,2020-01-04,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=360288.877224,402554.419637,360888.877224,402254.419637,27700",permissioned,full planning permission,POINT(-2.595849 53.516824),SHLAA0051,https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395,,brownfield-land/local-authority-eng/WGN/SHLAA0051
