site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land at Weston Paddocks, Whitmoor Road, Bagshot",yes,,2017-12-18,,0.55,10,10,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2015-07-23,,permissioned,,POINT(-0.683 51.3569),SHBR3,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR3
"Kennels, 79 Guildford Road, Bagshot",yes,,2017-12-18,,0.27,6,6,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2015-03-10,,permissioned,,POINT(-0.6826 51.3588),SHBR4,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR4
"Queen Anne House, Station Road, Bagshot",yes,,2017-12-18,,0.26,9,9,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,POINT(-0.6908 51.3635),SHBR5,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR5
"325 Guildford Road, Bisley",yes,,2017-12-18,,0.25,9,9,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2017-05-02,,permissioned,,POINT(-0.6305 51.3218),SHBR13,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR13
"FC Brown Ltd, 17 Queens Road, Bisley",yes,,2017-12-18,,4.181,110,96,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2015-05-15,,permissioned,,POINT(-0.6325 51.3206),SHBR14,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR14
"land r/o 309-315 Guildford Road, Bisley",yes,,2017-12-18,,0.12,6,6,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,POINT(-0.6315 51.3224),SHBR15,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR15
"317-319 Guildford Road, Bisley",yes,,2017-12-18,,0.34,17,17,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,POINT(-0.631 51.322),SHBR16,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR16
"Norwich House, Knoll Road, Camberley",yes,,2017-12-18,,0.2,57,57,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2016-07-17,,permissioned,,POINT(-0.7442 51.3395),SHBR18,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR18
"Burwood House Hotel, 15 London Road, Camberley",yes,,2017-12-18,,0.17,10,10,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,POINT(-0.7211 51.346),SHBR19,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR19
"Sparks Garage, 2 London Road, Camberley",yes,,2017-12-18,,0.1,10,9,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2017-08-30,,permissioned,,POINT(-0.7133 51.3494),SHBR20,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18,brownfield-land/local-authority-eng/SUR/SHBR20
