site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Methodist Church Land Of Long Lane, Fawley",yes,,2017-12-31,,0.17,5,5,"1 two-bedroom bungalow, 4 three-bedroom houses. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2016-06-24,,permissioned,full planning permission,POINT(-1.389601 50.839653),BLR_Fawl_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Fawl-001
"Site of the Former Fawley Power Station, Fawley",,,2018-12-31,,49.0,1380,1380,Proposed Strategic Site Allocation (SS.4) in the Local Plan Review 2016-2036 Part 1: Planning Strategy. Around 1380 dwellings. http://www.newforest.gov.uk/CHttpHandler.ashx?id=36579&p=0,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.329304 50.819675),BLR_Fawl_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Fawl-002
"Unit B Fordingbridge Business Park Ashford Road, Fordingbridge",yes,,2017-12-31,,0.15,5,5,5 one-bedroom flats. http://planning.newforest.gov.uk/online-applications/,local-authority-eng:NEW,not owned by a public authority,2016-04-06,,permissioned,other,POINT(-1.806759 50.928607),BLR_Fording_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Fording-001
"Ashford Works, Fordingbridge",,,2018-12-31,,0.35,10,10,"Small 0.35ha employment site tightly surrounded by residential on all sides. Site in very poor condition, buildings in very poor condition and would appear unlikely to attract future commercial occupiers. Some units appear vacant. Not a particularly suitable location for the light industrial uses currently present. Could accommodate around 10 dwellings. 10 dwellings/flats",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.806299 50.927304),BLR_Fording_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Fording-002
"Fordingbridge Club, Roundhill, Fordingbridge",yes,,2017-12-31,,0.1,8,8,"7 two-bedroom houses, 1 two-bedroom flat. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2017-07-12,,permissioned,full planning permission,POINT(-1.790917 50.927596),BLR_Fording_003,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Fording-003
"2 South Street, Hythe",,,2018-12-31,,0.27,7,7,"Site also has full planning prmission (16/11639) for a block of 36 sheltered apartments. However, it is unlikely that this scheme will be delivered. There is also an appeal lodged against the refusal of an alternative scheme of 43 sheltered apartments. It is therefore currently unknown when this site will be redeveloped and the quantum of development. Conversion of existing building to 9 flats, loss of 2 existing flats. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2018-10-18,,permissioned,full planning permission,POINT(-1.397012 50.868033),BLR_Hythe_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Hythe-001
"Hythe & Dibden War Memorial Hospital, Beaulieu Road, Hythe",,,2018-12-31,,1.5,21,21,"7 two-bedroom houses, 3 three-bedroom houses, 2 four-bedroom houses, 3 one-bedroom flats, 6 two-bedroom flats. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,owned by a public authority,2018-08-03,,permissioned,outline planning permission,POINT(-1.402987 50.858539),BLR_Hythe_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Hythe-002
"Former Police Station Site, Jones Lane, Hythe",,,2018-12-31,,0.4,20,20,"Police station building is vacant and not in use. Police services have already relocated from this site to Hardley. 0.4ha site with extensive mature treed frontage, adjacent to Conservation Area. Potential capacity for 20 flats. 20 flats",local-authority-eng:NEW,owned by a public authority,,,not permissioned,,POINT(-1.40172 50.871474),BLR_Hythe_003,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Hythe-003
"Solent Works, North Close, Lymington",yes,,2017-12-31,,0.34,40,40,"27 one-bedroom flats, 14 two-bedroom flats. Demolition of existing dwelling.. http://planning.newforest.gov.uk/online-applications/",local-authority-eng:NEW,not owned by a public authority,2017-01-20,,permissioned,full planning permission,POINT(-1.54103 50.761644),BLR_Lymi_001,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-001
"Lymington Garage, High Street, Lymington",,,2018-12-31,,0.1,10,10,"An application (16/10754 and 17/10359) for 17 retirement flats and a retail unit was dismissed on appeal for design reasons and the impact on the Lymington Conservation Area / Burgage Plots. In principle residential–led development is acceptable in this location. Subject to appropriate and sensitive design, the site would be suitable for 10 flats. 10 flats",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.540818 50.758069),BLR_Lymi_002,http://www.newforest.gov.uk/CHttpHandler.ashx?id=35743&p=0,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-002
