name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
28,"Alma Street, Wednesbury",,,2018-12-13,,0.52,19,19,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.005119 52.553922),28,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/28
265,"Old Cross Street, Tipton",,,2018-12-13,,0.48,14,14,Planning app expired,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.069724 52.529593),265,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/265
317,Phoenix Street / Irvan Avenue West Bromwich,,,2020-01-15,,2.88,132,132,DC/18/62186,local-authority-eng:SAW,,2018-01-01,,,full planning permission,POINT(-2.017909 52.525926),317,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2020-01-15,/brownfield-land/local-authority-eng/SAW/317
440,"Orchard Street, Burnt Tree, Tipton",,,2018-12-13,,0.28,30,30,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.06214 52.51435),440,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/440
585,"Birmingham Road, Oldbury",,,2018-12-13,,0.39,36,36,,local-authority-eng:SAW,not owned by a public authority,2012-01-01,,,Other,POINT(-2.011005 52.502859),585,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/585
585,"Birmingham Road, Oldbury",,,2020-01-15,,0.47,5,5,DC/13/55827,local-authority-eng:SAW,,2012-01-01,,,full planning permission,POINT(-2.011005 52.502859),585,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/585
764,"Hawes Lane, Rowley Regis",,,2016-06-30,,0.56,20,20,,local-authority-eng:SAW,owned by a public authority,2012-01-01,,,Other,POINT(-2.047815 52.48505),764,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/764
768,"Reservoir Road, Rowley Regis",,,2020-01-15,,0.76,30,30,DC/19/63414,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.038199 52.485413),768,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/768
856,"Cradley Road / Bannister Road, Cradley Heath",,,2016-06-30,,0.52,12,12,2 units under construction,local-authority-eng:SAW,,2016-01-26,,,reserved matters approval,POINT(-2.07946 52.476672),856,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/856
1152,Land adj to Blue Ball Public House Peartree Lane Cradley Heath,,,2018-12-13,,0.15,31,31,DC/17/60896,local-authority-eng:SAW,,2017-09-26,,,outline planning permission,POINT(-2.070031 52.472686),1152,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2018-12-13,/brownfield-land/local-authority-eng/SAW/1152
1170,"Beever Road, Great Bridge",,,2020-01-15,,1.01,35,35,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.037006 52.536503),1170,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1170
1183,"land at Horseley Heath, Alexandra Road, and Lower Church Lane, Tipton",,,2016-06-30,,1.67,60,60,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.047745 52.529361),1183,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1183
1203,"Mill Street, Great Bridge",,,2017-12-01,,1.78,36,36,"12 units completed, 24 under construction",local-authority-eng:SAW,,2016-04-08,,,full planning permission,POINT(-2.035776 52.529374),1203,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1203
1203a,"Mill Street, Great Bridge",,,2017-12-01,,0.87,30,30,Allocated part of site,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.035776 52.529374),1203a,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1203a
1204,"Mill Street, Great Bridge",,,2017-12-01,,0.1,9,9,under construction,local-authority-eng:SAW,,2018-06-25,,,full planning permission,POINT(-2.036808 52.529464),1204,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2018-12-13,/brownfield-land/local-authority-eng/SAW/1204
1376,"Elbow Street, Old Hill",,,2017-12-01,,0.72,25,25,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.065929 52.476159),1376,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1376
1436,"St Annes Road, Cradley Heath",,,2017-12-01,,1.13,40,40,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.084873 52.473989),1436,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1436
1437,"Lower High Street, Cradley Heath",,,2016-06-30,,0.4,26,26,permission expired,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.089812 52.470246),1437,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1437
1440,"John Street North, West Bromwich",,,2020-01-15,,0.5,18,18,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.003022 52.525586),1440,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1440
1440,"John Street North, West Bromwich",,,2020-01-15,,1.4,31,31,DC/19/62932,local-authority-eng:SAW,,2019-09-13,,,full planning permission,POINT(-2.003022 52.525586),1440,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2020-01-15,/brownfield-land/local-authority-eng/SAW/1440
1443,"Working Mens Club, Cardigan Close, West Bromwich",,,2016-06-30,,0.14,5,5,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-1.998571 52.535079),1443,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1443
1446,"(Site of Former Primrose Centre), Holly Lane Clinic, St. Pauls Road, Smethwick",,,2016-06-30,,0.18,16,16,,local-authority-eng:SAW,not owned by a public authority,2012-01-01,,,Other,POINT(-1.981646 52.500629),1446,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1446
1451,"28-64 High Street, West Bromwich",,,2016-06-30,,1.04,53,53,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-1.986046 52.513368),1451,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1451
1456,"Sandwell College, Smethwick Campus, Crocketts Lane, Smethwick",,,2020-01-15,,2.41,181,181,all under construction,local-authority-eng:SAW,not owned by a public authority,2016-03-21,,,full planning permission,POINT(-1.966213 52.493029),1456,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1456
1461,"Waterfall Lane (West), Cradley Heath",,,2020-01-15,,0.46,8,8,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.056074 52.471885),1461,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1461
1463,"Lower City Road, Oldbury",,,2017-12-01,,2.33,82,82,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-2.034006 52.509444),1463,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1463
1533,Great Bridge - Car Park,,,2017-12-01,,0.37,48,48,DC/17/60197,local-authority-eng:SAW,,2017-04-27,,,full planning permission,POINT(-2.031089 52.529645),1533,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30,/brownfield-land/local-authority-eng/SAW/1533
1546,Heartlands Furniture Cranford Street Smethwick,,,2017-12-01,,2.4,84,84,,local-authority-eng:SAW,,2012-01-01,,,Other,POINT(-1.945992 52.492203),1546,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2018-12-13,/brownfield-land/local-authority-eng/SAW/1546
