site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land at, 35 North End, Wisbech, PE13",yes,,2017-12-19,,0.04,11,11,"Erection of 2 x 2-bed houses and 9 flats with balconies comprising of 1 x 3-bed, 3 x 2-bed and 5 x 1-bed with parking under, involving demolition of existing building",,not owned by a public authority,2007-09-12,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=JEJ0UJHEO1000,permissioned,full planning permission,,BLR0001,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14404&p=0,2017-12-19,
"PILGRIMS OF MARCH, DARTFORD ROAD, MARCH, PE15 8BD",yes,,2017-12-19,,0.32,17,17,"Erection of 17 dwellings comprising; 3 x 1-bed and 3 x 2-bed flats, 6 x 3-bed semi-detached houses, 2 x 4-bed semi-detached houses with integral single garage, 1 x 3-bed detached house and 2 x 4-bed detached houses with integral single garages involving demolition of existing buildings (renewal of planning permission F/YR06/0706/F)",,not owned by a public authority,2010-07-05,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=L07EF9HE01U00,permissioned,full planning permission,,BLR0002,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14405&p=0,2017-12-19,
"Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",yes,,2017-12-19,,0.66,18,18,Erection of 18 dwellings comprising 2 x 3-bed; 8 x 4-bed and 8 x 5-bed dwellings with associated parking involving the demolition of the existing building,,not owned by a public authority,2015-05-18,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N5VNDCHE06P00,permissioned,full planning permission,,BLR0003,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14403&p=0,2017-12-19,
"Land East of Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",yes,,2017-12-19,,0.48,14,14,"Erection of 14 x 3-storey dwellings comprising; 3 x 5-bed with attached single garages; 4 x 5-bed with associated parking (plot 1 with detached double garage); 3 x 4-bed and 4 x 3-bed all with associated parking, involving part demolition of existing warehouse",,not owned by a public authority,2014-12-19,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N1IC4EHE08000,permissioned,reserved matters approval,,BLR0004,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14406&p=0,2017-12-19,
"18, Westfield Road, Manea, MARCH, PE15 0LN",yes,,2017-12-19,,0.17,6,6,Erection of 6 dwellings involving demolition of existing dwelling and replacement fence to No.16 (renewal of planning permission F/YR10/0254/O),,not owned by a public authority,2014-05-08,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MNAPFYHE06P00,permissioned,outline planning permission,,BLR0005,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14407&p=0,2017-12-19,
"100, Mill Road, Whittlesey, Cambridgeshire, PE7 1SW",yes,,2017-12-19,,0.49,12,12,"Erection of 12 dwellings with garages comprising; 6 x 3-bed single-storey, 4 x 3-bed 2-storey and 2 x 4-bed 2-storey, involving demolition of existing dwelling and outbuilding",,not owned by a public authority,2016-04-29,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NQ1HMYHE08000,permissioned,full planning permission,,BLR0006,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14408&p=0,2017-12-19,
"4-6, Stermyn Street, WISBECH, PE13 1EQ",yes,,2017-12-19,,0.04,9,9,Permission type: prior approval. Change of use from Offices to 9 x flats,,not owned by a public authority,2016-09-05,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=OAIBI1HE08000,permissioned,other,,BLR0007,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14409&p=0,2017-12-19,
"AWARE HOUSE LEARNING DEVELOPMENT AIDS LIMITED, DUKE STREET, WISBECH, CAMBRIDGESHIRE, PE13 2AE",yes,,2017-12-19,,0.21,10,10,"Erection of 10 houses comprising; 4 x 2-bed semi-detached, 4 x 3-bed semi-detached and 2 x 3/4-bed semi-detached with integral car port, associated parking and landscaping including 1.8 metre high walls and close boarded fencing involving demolition of existing warehouse (renewal of planning permission F/YR08/1070/F)",,not owned by a public authority,2012-08-28,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=LQ64KOHE01U00,permissioned,full planning permission,,BLR0008,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14410&p=0,2017-12-19,
"64, Whitmore Street, 17 and 11 Windmill Street, WHITTLESEY, PE7 1HP",yes,,2017-12-19,,0.49,30,30,"Erection of 30no dwellings comprising of 15 x 2-storey 2-bed, 10 x 2-storey 3-bed, 1 x 2-storey 4-bed, 3 x 3-storey 3-bed and 1 x 2-bed flat with garage block below and associated parking involving demolition of existing dwelling and buildings",,not owned by a public authority,2015-01-21,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MSYJ73HE01U00,permissioned,full planning permission,,BLR0009,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14411&p=0,2017-12-19,
"Site Of Former Kingswood Park Residential Home Kingswood Road March Cambridgeshire , PE15 9RT",yes,,2017-12-19,,0.94,22,22,"Erection of 22 dwellings: 2 x 2-storey block of flats comprising of 10 x 1-bed dwellings, and erection of 1 x single-storey 2-bed, 11 x 2-storey 2-bed dwellings, including sheds, refuse store and cycle store involving demolition of existing care home (retrospective) and works to western footpath of Kingswood Road",,not owned by a public authority,2013-12-19,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MTF4I5HE0B200,permissioned,full planning permission,,BLR0010,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14412&p=0,2017-12-19,
