site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Neeves Pit Normanston Drive Lowestoft Suffolk,,,2017-12-01,,2.54,0,0,Allocated in Site Specific Allocations DPD 2011 (LOW6). Allocated for housing. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,local-authority-eng:WAV,owned by a public authority,,,pending decision,,POINT(1.722135 52.482036),WDC001,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC001
Monckton Avenue Nursery Lowestoft Suffolk,yes,,2017-12-01,,1.52,0,0,Owned by a developer and expected to complete by 2022. Residential development including new access road. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,local-authority-eng:WAV,not owned by a public authority,,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLFAPQQXK8F00,pending decision,,POINT(1.724297 52.48391),WDC002,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC002
Telephone Exchange Lower Olland Street Bungay Suffolk,,,2017-12-01,,0.26,0,0,Allocated in Site Specific Allocations DPD 2011 (BUN2). Allocated for housing. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,local-authority-eng:WAV,not owned by a public authority,,,not permissioned,,POINT(1.439795 52.452786),WDC003,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC003
Brooke Business Park Lowestoft Suffolk,yes,,2017-12-01,,11.93,0,0,"Part of larger allocation in Area Action Plan DPD 2012 (SSP3), planning consent includes CWS and playing field. Demolition of existing industrial units. Mixed-use redevelopment of up to 850 dwellings or 950,000 sqft (whichever greater), up to 1774sqm commercial (A1-A5), marina building, 1.5 form primary school, new spine road and open space.. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf",local-authority-eng:WAV,not owned by a public authority,2015-08-17,,permissioned,outline planning permission,POINT(1.724245 52.474935),WDC004,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC004
Former Sanyo site Lowestoft Suffolk,yes,,2017-12-01,,8.06,0,0,"Part of larger allocation in Area Action Plan DPD 2012 (SSP3). OA for up to 252 residential units; Full Application for 48 residential units, 2ha open space incl replacement football pitch, changing facilities and equipped play area, highway, engineering and landscaping works and land raising.. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf",local-authority-eng:WAV,not owned by a public authority,2016-01-22,,permissioned,outline planning permission,POINT(1.721705 52.472757),WDC005,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC005
Part Former Jeld Wen site Lowestoft Suffolk,,,2017-12-01,,6.08,300,250,Part of larger allocation in Area Action Plan DPD 2012 (SSP3). Allocated for housing. Kirkley Waterfront and Sustainable Urban Neighbourhood Development Brief estimates between 250 and 300 dwellings on this site. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf,local-authority-eng:WAV,not owned by a public authority,,,not permissioned,,POINT(1.730403 52.471808),WDC006,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC006
Oswald’s Boatyard Lowestoft Suffolk,yes,,2017-12-01,,0.7,0,0,"Site for sale see URL in SiteInformation. Allocated in Lowestoft Lake Lothing and Outer Harbour Area Action Plan 2012 (SSP7). Construction of 75 (32no. 1 bed, 33no. 2 bed and 10 no. 3 bed) residential flats, library, commercial units, conversion of existing library into 5 residential flats and boat moorings, car and cycle parking provision and associated landscaping. https://kingsbury-consultants.co.uk/properties/bridge-road-lowestoft-nr32-3lr/|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf",local-authority-eng:WAV,not owned by a public authority,2016-02-19,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NURCDGQXLQP00,permissioned,full planning permission,POINT(1.712346 52.475148),WDC007,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC007
Builders Direct Supply Co Ltd South Elmham Terrace Lowestoft Suffolk NR33 9NH,,,2017-12-01,,0.98,0,0,"Owned by a developer and expected to complete by 2025. Construction of 20 No. three bedroom houses, 12 No. four bedroom houses and 12 No. two bedroom flats together with improvements to existing access road. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf",local-authority-eng:WAV,not owned by a public authority,2015-04-10,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBSMMXQXIZM00,permissioned,outline planning permission,POINT(1.712502 52.472795),WDC008,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC008
Former H M Prison Blundeston Lakeside Rise Blundeston Suffolk,yes,,2017-12-01,,9.86,0,0,"Owned by a developer and expected to complete by 2025. Hybrid application for demolition of prison and construction of 2 shop units with 4 flats, 3 office units, 16 affordable housing units (full submission), and residential development including care home, roads and open space (outline submission).",local-authority-eng:WAV,not owned by a public authority,2016-06-30,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7OBW6QX01F00,permissioned,full planning permission,POINT(1.70505 52.510475),WDC009,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC009
Hillside Garage Hillside Road East Bungay Suffolk NR35 1RX,,,2017-12-01,,0.26,0,0,Permission implemented by commencement inspection on plot 5 (Nov-2011). Site remains in commercial use. Construction of 10 dwellings with garages and new access drive and alterations to existing vehicular access,local-authority-eng:WAV,not owned by a public authority,2006-11-08,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYKJQXXE093,permissioned,full planning permission,POINT(1.447398 52.44929),WDC010,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,2017-12-01,brownfield-land/local-authority-eng/WAV/WDC010
