site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land Off Gibbons Lane, Pensnett",,,2017-12-19,,0.47,13,13,13 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-07-01,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.140584 52.500815),DEVOPP0001,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0001,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0001
"THE WOODSIDE LIBERAL CLUB, 278, STOURBRIDGE ROAD, DUDLEY, DY1 2EE",,,2017-12-19,,0.27,11,11,11 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-02-19,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.111315 52.497127),DEVOPP0002,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0002,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0002
"THE SUMMERHOUSE, THE PORTWAY, KINGSWINFORD, WEST MIDLANDS, DY6 8HW",,,2017-12-19,,0.35,14,14,14 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-05-01,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.157633 52.492798),DEVOPP0003,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0003,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0003
"169, IVYHOUSE LANE, COSELEY, BILSTON, WV14 9LA",,,2017-12-19,,0.18,5,5,5 dwellings,local-authority-eng:DUD,not owned by a public authority,2017-05-19,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.096126 52.539817),DEVOPP0004,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0004,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0004
"NORTHFIELD TYRES AND SPARES, 145, NORTHFIELD ROAD, NETHERTON, DUDLEY, DY2 9ET",,,2017-12-19,,0.12,6,6,Outline residential,local-authority-eng:DUD,not owned by a public authority,2017-05-15,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,POINT(-2.080967 52.489982),DEVOPP0006,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0006,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0006
"Land adj 15 Caroline Street, Dudley, West Midlands, DY2 7DZ",,,2017-12-19,,0.08,6,6,REM 6 dwellings,local-authority-eng:DUD,not owned by a public authority,2017-09-25,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,reserved matters approval,POINT(-2.072833 52.509412),DEVOPP0007,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0007,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0007
"W MERRIS AND SON - HAULAGE, NARROW LANE, HALESOWEN, B62 9PB",,,2017-12-19,,0.14,5,5,Outline 5 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-08-19,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,POINT(-2.026193 52.470146),DEVOPP0008,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0008,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0008
"Land at High Oak & Bradley Street, Pensnett, Brierley Hill, West Midlands",,,2017-12-19,,0.05,6,6,6 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-04-02,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.132258 52.499964),DEVOPP0009,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0009,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0009
"LAND ADJ 388, HIMLEY ROAD, DUDLEY, DY3 2QA",,,2017-12-19,,0.24,7,7,Outline 7 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-06-25,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,POINT(-2.128883 52.514244),DEVOPP0010,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0010,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0010
"127, DUDLEY ROAD, SEDGLEY, DUDLEY, DY3 1TF",,,2017-12-19,,0.16,10,10,10 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-11-18,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.117101 52.532828),DEVOPP0011,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0011,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0011
"FORMER FAMILY AND COMMUNITY SUPPORT SERVICES, GREYSTONE PASSAGE, DUDLEY, DY1 1SJ",,,2017-12-19,,0.17,8,8,Outline 8 dwellings,local-authority-eng:DUD,owned by a public authority,2016-01-26,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,POINT(-2.089267 52.507771),DEVOPP0012,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0012,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0012
"Land at corner of Attwood Street and, Brook Street, Lye, Stourbridge, West Midlands",,,2017-12-19,,0.2,10,10,10 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-07-13,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.106888 52.456858),DEVOPP0013,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0013,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0013
"Land at Birmingham New Road and, Sedgley Road West, Coseley/Tipton",,,2017-12-19,,26.97,925,925,Outline 925 dwellings,local-authority-eng:DUD,not owned by a public authority,2016-03-18,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,POINT(-2.081353 52.53312),DEVOPP0014,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0014,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0014
"DENTAL SURGERY, 1, MARRIOTT ROAD, NETHERTON, DUDLEY, DY2 0LN",,,2017-12-19,,0.13,7,7,5 apartments and 2 bungalows,local-authority-eng:DUD,not owned by a public authority,2015-12-18,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.084729 52.488777),DEVOPP0015,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0015,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0015
"LAND TO REAR OF 147-155, STOURBRIDGE ROAD, DUDLEY, DY1 2EP",,,2017-12-19,,0.3,8,8,8 dwellings,local-authority-eng:DUD,not owned by a public authority,2015-12-18,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.106461 52.499989),DEVOPP0016,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0016,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0016
"Land at corner of Intended Street and HIghtown, Cradley, Halesowen, B63 2TR",,,2017-12-19,,0.17,7,7,7 dwellings,local-authority-eng:DUD,not owned by a public authority,2016-03-18,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.082931 52.462694),DEVOPP0017,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0017,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0017
"THE EDUCATION CENTRE, CHURCH STREET, PENSNETT, BRIERLEY HILL, DY5 4HB",,,2017-12-19,,0.6,14,14,Outline 14 dwellings,local-authority-eng:DUD,owned by a public authority,2017-03-20,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,POINT(-2.125102 52.499444),DEVOPP0018,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0018,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0018
"Former Coseley Baths, Pear Tree Lane, Coseley",,,2017-12-19,,1.01,24,24,Outline erection of 24 dwellings,local-authority-eng:DUD,owned by a public authority,,http://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,POINT(-2.080296 52.543045),DEVOPP0028,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0028,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0028
"Parkes Hall Centre, Parkes Hall Road, Woodsetton, Dudley, DY1 3RJ",,,2017-12-19,,0.89,24,24,Outline for 24 dwellings,local-authority-eng:DUD,owned by a public authority,,http://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,POINT(-2.105448 52.529663),DEVOPP0029,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0029,2016-06-30,brownfield-land/local-authority-eng/DUD/DEVOPP0029
"Mere Road, Norton",,,2017-12-19,,0.61,18,18,18 dwellings,local-authority-eng:DUD,owned by a public authority,2017-03-29,http://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,POINT(-2.157522 52.447772),DEVOPP0046,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0046,2017-11-27,brownfield-land/local-authority-eng/DUD/DEVOPP0046
"Land to rear of 46-72 Wychbury Road, WOLLESCOTE, DY9 9HR",,,2017-12-19,,0.34,10,10,10 dwellings,local-authority-eng:DUD,owned by a public authority,,http://mapping.dudley.gov.uk/atMyDudley.aspx,pending decision,,POINT(-2.117595 52.440271),DEVOPP0047,http://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0047,2017-11-27,brownfield-land/local-authority-eng/DUD/DEVOPP0047
