name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BCBG144,"Carier Site, East Street, Braintree",yes,17/12/2020,2020-12-17,,2.13,74,74,"18/00613/REM - Application for approval of Reserved Matters for 'Access', 'Appearance', 'Landscaping', 'Layout', and 'Scale' for erection of 74 dwellings pursuant to outline planning permission. Site under construction.",local-authority-eng:BRA,not owned by a public authority,2018-11-30,,permissioned,reserved matters approval,POINT(0.563915 51.878839),BCBG144,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BCBG144
BRS35,"The Rose and Crown, Masefield Road, Braintree",yes,,2020-12-17,,0.09,14,14,Allocated in emerging Local Plan. Previous application 14/01115/FUL has expired. New permission pending 20/01274/FUL,local-authority-eng:BRA,not owned by a public authority,,,pending decision,,POINT(0.555406 51.868169),BRS35,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BRS35
GRYE 275,"Hunnable Industrial Estate, Great Yeldham",yes,18/12/2019,2019-12-18,,2.19,60,60,Site is now under construction,local-authority-eng:BRA,not owned by a public authority,2019-04-04,,permissioned,reserved matters approval,POINT(0.562537 52.013376),GRYE 275,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/GRYE-275
15/01103/OUT,"Universal Garage, The Street, Hatfield Peverel",yes,,2019-12-18,,0.22,9,9,"Demolish workshop and vehicle sales buildings, cease vehicle sales use and erection of 7 no. two storey terrace dwellings and 2 no. detached dwellings, formation of new vehicular access on the The Street, layout parking spaces and form private amenity areas.",local-authority-eng:BRA,not owned by a public authority,2019-11-11,,permissioned,reserved matters approval,POINT(0.598066 51.776791),15/01103/OUT,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/15-01103-OUT
16/00850/FUL,"Former Courtauld Boiler Building Factory, Lane West, Halstead",yes,,2017-12-22,,0.3,22,22,"Change of use of existing former Courtauld boiler buildings to create 22 flats together with commercial storage, landscaping and car parking",local-authority-eng:BRA,not owned by a public authority,2017-07-19,,permissioned,full planning permission,POINT(0.637769 51.941767),16/00850/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/16-00850-FUL
16/01525/OUT,"4 Helions Road, Steeple Bumpstead",yes,,2017-12-22,,0.84,9,9,Application for outline planning permission with all matters reserved - redevelopment of an agricultural machinery depot to residential development of 9no. three bedroom dwellings with associated works,local-authority-eng:BRA,not owned by a public authority,2017-01-12,,permissioned,outline planning permission,POINT(0.440652 52.041388),16/01525/OUT,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/16-01525-OUT
16/00661/FUL,"Garage Site, Lancaster Way, Braintree",yes,,2020-12-17,,0.14,9,9,19/01797/FUL - Demolition of existing garages and erection of 9 no. apartments. 20/00518/FUL - Demolition of existing garages and erection of 9 no. apartments.,local-authority-eng:BRA,not owned by a public authority,2020-07-27,,permissioned,full planning permission,POINT(0.543869 51.886136),16/00661/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/16-00661-FUL
17/01340/FUL,"28-30 Trinity Street, Halstead",yes,17/12/2020,2020-12-17,,0.02,6,6,"Change of use of building from commercial to 6 no. one bedroom flats and a commercial unit at ground floor level, together with internal and external alterations. Site under construction.",local-authority-eng:BRA,not owned by a public authority,2017-11-23,,permissioned,full planning permission,POINT(0.63265 51.943806),17/01340/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/17-01340-FUL
16/00418/FUL,"Units 1 and 2 Tey Grove, Gt Domseys Farm, Domsey Chase, Feering",yes,18/12/2019,2019-12-18,,0.26,11,11,Completed,local-authority-eng:BRA,not owned by a public authority,2016-06-10,,permissioned,full planning permission,POINT(0.740376 51.862368),16/00418/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/16-00418-FUL
16/01470/FUL,"Bardfield Centre, Braintree Road, Great Bardfield",yes,,2020-12-17,,0.41,8,8,"The conversion of existing commercial buildings to form 8 no. residential units with associated landscaping, creation of vehicular access and demolition of Unit 13 and a storage building to facilitate amended car parking provision. 19/01950/FUL & 19/02259/FUL.",local-authority-eng:BRA,not owned by a public authority,2017-04-28,,permissioned,full planning permission,POINT(0.439289 51.944817),16/01470/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/16-01470-FUL
17/00119/OUT,"10 And Land Rear Of, New Road, Gosfield",yes,,2017-12-22,,0.48,8,8,Application for outline planning permission with some matters reserved - Demolition of existing buildings and hardstanding and construction of 8 no. new dwellings together with new vehicular access onto New Road and associated development,local-authority-eng:BRA,not owned by a public authority,2017-04-28,,permissioned,outline planning permission,POINT(0.59318 51.926796),17/00119/OUT,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/17-00119-OUT
16/02096/OUT,Former Arla Dairy Site Bury Lane Hatfield Peverel,yes,17/12/2020,2020-12-17,,3.83,145,145,"Outline planning application for residential development for up to 145 dwellings (Use Class C3) with public open space, vehicular access and associated infrastructure. Reserve matters approved (19/00494/REM) - under construction",local-authority-eng:BRA,not owned by a public authority,2020-02-12,,permissioned,reserved matters approval,POINT(0.589975 51.7783),16/02096/OUT,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/16-02096-OUT
BOB1,"Tabor House, Bocking, Braintree (phase 2)",,,2017-12-22,,0.33,16,16,"The site is allocated in the draft New Local Plan for residentail development. Phase one of the site has planning permission (14/00702/FUL) and has commenced. Therefore, this site relates to phase 2 only.",local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,POINT(0.552781 51.880304),BOB1,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BOB1
BRE17H,"302 Cressing Road, Braintree",,,2017-12-22,,0.59,10,10,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,POINT(0.578255 51.871448),BRE17H,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BRE17H
BRC77,Timber Yard East of Crossman House Station Approach,yes,18/12/2019,2019-12-18,,0.08,10,10,18/01432/FUL - now under construction,local-authority-eng:BRA,not owned by a public authority,2019-05-02,,permissioned,full planning permission,POINT(0.558907 51.875854),BRC77,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BRC77
WITN425,"Land East of Chipping Hill, Witham",,,2017-12-22,,0.41,30,30,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,POINT(0.637535 51.80647),WITN425,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/WITN425
BRC34,Land rear of 138-142 (Kwik Fit) South Street,,,2017-12-22,,0.22,10,10,The site is allocated in the draft New Local Plan for residentail development.,local-authority-eng:BRA,not owned by a public authority,,,not permissioned,,POINT(0.555536 51.876107),BRC34,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BRC34
BOCS 700,"Braintree College, Braintree",yes,17/12/2020,2020-12-17,,1.69,60,30,19/01743/FUL - site has full planning permission,local-authority-eng:BRA,not owned by a public authority,2020-10-15,,permissioned,full planning permission,POINT(0.557584 51.890164),BOCS 700,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2017-12-22,/brownfield-land/local-authority-eng/BRA/BOCS-700
16/00211/FUL,"Cox's Yard, Land north of Rayne Road, south of Bunyan Road",yes,,2019-12-18,,0.18,12,12,"Redevelopment of Cox's Yard for residential development for the provision of 12 flats to be accessed from Rayne Road and one detached dwelling to be accessed from Panfield Lane, including demolition of redundant building, parking, landscaping and amenity areas. Works to 16-18 Rayne Road including replacement of the existing showroom with residential accommodation and a retail frontage, and refurbishment of the existing shop with accommodation over.",local-authority-eng:BRA,not owned by a public authority,2019-03-05,,permissioned,full planning permission,POINT(0.549775 51.880082),16/00211/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22,/brownfield-land/local-authority-eng/BRA/16-00211-FUL
18/01272/COUPA,"Unit 6 The Mazes, East Street, Braintree",yes,17/12/2020,2020-12-17,,0.06,8,8,Notification for prior approval for a proposed change of use of a building from Office Use (Class B1 (a)) to 8 one bedroom flats (Class C3). Under construction,local-authority-eng:BRA,not owned by a public authority,2018-09-03,,permissioned,full planning permission,POINT(0.563557 51.877642),18/01272/COUPA,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22,/brownfield-land/local-authority-eng/BRA/18-01272-COUPA
18/00581/FUL,"Pound End Mill, South Street, Braintree",yes,18/12/2019,2019-12-18,,0.07,8,8,Under construction,local-authority-eng:BRA,not owned by a public authority,2018-08-01,,permissioned,full planning permission,POINT(0.552284 51.876664),18/00581/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22,/brownfield-land/local-authority-eng/BRA/18-00581-FUL
17/01894/FUL,"Baverstocks Manor Place, Albert Road, Braintree",yes,18/12/2019,2019-12-18,,0.07,5,5,Completed,local-authority-eng:BRA,not owned by a public authority,2018-02-26,,permissioned,full planning permission,POINT(0.561304 51.877889),17/01894/FUL,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22,/brownfield-land/local-authority-eng/BRA/17-01894-FUL
BLAN 633,"Filling station site, adjacent 203 London Road, Braintree",,,2020-12-17,,0.15,5,5,The site is allocated in the draft New Local Plan for residentail development. Brownfield part of site only. Application for part of the site pending consideration - 20/01515/FUL,local-authority-eng:BRA,not owned by a public authority,,,pending decision,,POINT(0.535404 51.860707),BLAN 633,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2018-12-22,/brownfield-land/local-authority-eng/BRA/BLAN-633
COGG 506,"Dutch Nursery, West Street (brownfield part only)",yes,17/12/2020,2020-12-17,,1.28,36,30,Application for 48 dwellings - estimated that brownfield section has capacity for 30 - 36 units. Under construction,local-authority-eng:BRA,not owned by a public authority,2019-11-14,,permissioned,reserved matters approval,POINT(0.674767 51.869517),COGG 506,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,2019-12-18,/brownfield-land/local-authority-eng/BRA/COGG-506
