site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"JD Hotchkiss Ltd, London Road, West Kingsdown",,,,,0.55018521,31,31,Emerging Local Plan Ref ST2-69 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. A contamination assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.256548 51.347068),BFR139,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR139
"College Road Nurseries, College Road, Hextable",yes,,,,0.26804312,9,9,Some agricultural use remains on site. Emerging Local Plan Ref ST2-58 - Careful design and layout to minimise impact on the openness of the Green Belt in this important strategic gap.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.171689 51.408239),BFR133,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR133
"Highways Depot, Tonbridge Road, Chiddingstone Causeway",yes,,,,0.20853708,8,8,Emerging Local Plan ST2-46 - A noise assessment is to be submitted as part of any planning application. Retain existing trees and hedges along railway line. Careful design and layout to minimise impact on the amenity of neighbouring properties.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.17208 51.197682),BFR126,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR126
"Wested Farm, Eynsford Road, Crockenhill",yes,,,,0.6623111,10,10,Emerging Local Plan ST2-49 - Redevelopment of the modern industrial buildings will provide an opportunity for enhancement. Mitigation measures are required to soften the impact on the setting of the nearby listed buildings.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.17891 51.379967),BFR128,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR128
"Gills Farm, Gills Road, South Darenth",yes,,,,0.92175833,16,16,Some agricultural use remains on site. Emerging Local Plan Ref ST2-63 - Retain existing tourist accommodation and commercial workshops as part of any scheme. Priority habitats to be protected. Retain or divert public footpath.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.263865 51.405405),BFR135,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR135
"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",yes,,,,0.14216261,7,7,Emerging Local Plan Ref ST2-31 - A new access onto Crouch House Road is required.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.050794 51.204111),BFR120,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR120
"Oak Tree Farm, London Road, Halstead",,,,,1.2901065,37,37,Emerging Local Plan Ref ST2-56 - A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application. Access to be improved.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.150766 51.326057),BFR131,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR131
"Gorse Hill Nursery, Gorse Hill, Farningham",,,,,1.3767866,55,55,Emerging Local Plan Ref ST2-50 - Careful design and layout to conserve the character of the AONB. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.244657 51.366164),BFR129,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR129
"Swanley Village Nursery, Swanley Village Road, Swanley Village",yes,,,,0.27927454,6,6,Emerging Local Plan Ref ST2-25 - Mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.197773 51.403817),BFR119,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR119
"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",,,,,0.76289694,30,30,Emerging Local Plan Ref ST2-32 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. A heritage assessment is to be submitted as part of any planning application and mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.066587 51.189479),BFR121,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR121
"Sevenoaks Hospital, Hospital Road, Sevenoaks",,,,yes,1.46051764,73,73,Emerging Local Plan Ref ST2-6 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges along road frontage.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.195597 51.287722),BFR134,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR134
"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",,,,,2.00191847,66,66,Emerging Local Plan Ref ST2-45 - Careful design and layout to conserve the character of the AONB. Buffer required to protect the ancient woodland and local wildlife site. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.155935 51.324682),BFR125,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR125
"The Manor House, North Ash Road, New Ash Green",yes,,,,1.02982769,35,35,"Emerging Local Plan Ref ST2-38 - Proposals should respond thoughtfully to the concept and principles behind the development of New Ash Green and its neighbourhoods. SPAN housing aimed to achieve a social balance, attracting people of different ages and backgrounds. Principles for development emphasised homes that were well integrated into the natural environment and structured around communal open space. Retain and integrate the historic building sensitively into the site. Retain or re-provide existing office floorspace as part of a mixed use scheme. Homes should front streets and some green spaces to provide sociable and safe neighbourhoods. The possibility of homes facing outwards onto Knights Croft and the footpath that runs along the west of the site should be explored to integrate the site into the neighbourhoods on either side and improve the quality of the environment along these routes. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Proposals should especially consider safe and clear pedestrian and cycle routes to New Ash Green village centre. This might require improvement to the existing route that connects the shops with North Ash Road via Over Minnis. Principal vehicle access to the site will be from North Ash Road. Use the natural features of the site to inform development and integrate it into its wider setting. The trees can be used to reinforce local distinctiveness. Proposals should respect the values of the original New Ash Green masterplan by incorporating communal landscaped spaces with planting and trees into development proposals.",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.305315 51.363788),BFR122,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR122
"White Oak Leisure Centre, Hilda May Avenue, Swanley",yes,,,,2.01116511,80,80,Emerging Local Plan Ref ST2-20 - Any development scheme must include replacement leisure facilities as part of a mixed use scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges. Open space should be retained.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.170187 51.401599),BFR118,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR118
"The Forge, Ash Road, New Ash Green",,,,,0.28510667,29,29,Emerging Local Plan Ref ST2-39 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.298079 51.36327),BFR123,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR123
"Swanley Centre, Nightingale Way, Swanley",yes,,,,2.63131398,250,250,SE/17/02279 Swanley town centre will be regenerated and the quality of the environment improved so that it more effectively meets the needs of the community.,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,pending decision,full planning permission,POINT(0.174066 51.396054),BFR117,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR117
"Chauchers of Sevenoaks, London Road, Dunton Green",,,,,0.22884183,11,11,Emerging Local Plan Refg ST2-15 Careful design and layout to conserve the character of the AONB. A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.160061 51.30059),BFR19,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR19
"Otford Builders Merchants, High Street, Otford",yes,,,,0.46223312,7,7,Emerging Local Plan Ref ST2-41 - Careful design and layout to conserve the character of the AONB. Redevelopment of the modern office and industrial building will provide an opportunity for enhancement and improve the setting of the conservation area. The review of the existing use is to be considered as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.185603 51.313573),BFR08,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR08
"Chelsfield Depot, Shacklands Road, Badgers Mount",,,,,4.85923859,100,100,"Emerging Local Plan Ref ST2-43 - Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. The site is especially unique because of its natural landscape buffer that surrounds the site on all sides. Buffer required to protect the ancient woodland. Proposals could explore integrating a use within the site that benefits from the natural landscape buffer the site affords, such as a community activity centre or forest school. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Create safe, attractive and clear cycling and pedestrian routes which minimise distances between the site and local shops, services and Knockholt station. Proposals should especially consider improvements to the roundabout to the southwest of the site that accommodates footpaths and crossings for pedestrians and cyclists. Any opportunity to deliver a new pedestrian connection through to Highland Road or Charles Road to overcome the isolation of this site would be welcome. Use the natural features of the site to inform development and integrate it into its wider setting. The topography, geology, trees and ancient woodland can be used to reinforce local distinctiveness.",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.150199 51.335335),BFR23,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR23
"Fawkham Business Park, Fawkham Road, Fawkham",yes,,,,0.78089096,31,31,Emerging Local Plan Ref ST2-52 - The review of the existing use is to be considered as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.294288 51.396916),BFR20,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR20
"The Woodlands, Hilda May Avenue, Swanley",yes,,,,0.44070601,66,66,Emerging Local Plan Ref ST2-19 - Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.170862 51.399896),BFR16,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR16
"Sevenoaks Town Council Offices, Bradbourne Vale Road, Sevenoaks",,,,,0.31893035,32,32,Emerging Local Plan Ref ST2-10 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. An air quality assessment is to be submitted as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.188937 51.286642),BFR14,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR14
"Former Birchwood Primary School, Russett Way, Swanley",yes,,,,2.94709988,39,39,Emerging Local Plan Ref ST2-22 - Retain existing trees and hedges,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.166408 51.405334),BFR71,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR71
"Sevenoaks Adult Education Centre, Bradbourne Road, Sevenoaks",,,,,0.60164285,30,30,Emerging Local Plan Ref ST2-11 - Careful design and layout to minimise impact on the amenity of neighbouring properties and the locally listed building. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.190291 51.28299),BFR15,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR15
"Sevenoaks Community Centre, Otford Road, Sevenoaks",yes,,,,0.89176773,75,75,Emerging Local Plan Ref ST2-7 - Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Mitigate impact of noise from railway line. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.193393 51.290177),BFR12,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR12
Keston and The Beeches,yes,2019/12/01 00:00:00+00,,,2.01969112,48,48,SE/04/02248 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.185011 51.402345),BFR92,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR92
"Stacklands Retreat House, School Lane",yes,,,,2.65984874,6,6,SE/17/00410,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.25868 51.33407),BFR76,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR76
