name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
LDC-BLR-1,"Lichfield Highway Depot, Trent Valley Road, Lichfield",yes,,2017-07-17,,1.37,57,52,Not proposed for allocation in LPA as no alternative site for current uses identified by land owner (SCC) therefore considered to be uncertain in terms of delivery. However would represent potential brownfield option.. Highways depot and waste/recycling centre and associated car parking.,local-authority-eng:LIF,owned by a public authority,,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=0000778OUT,not permissioned,,POINT(-1.805846 52.68113),LDC-BLR-1,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-2-Lichfield-East.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-1
LDC-BLR-2,"Land rear of Chase Terrace Primary School, Rugeley Road, Burntwood",yes,,2017-07-17,,1.56,12,12,"Proposed for allocation in LPA. Derelict land to rear of school, formerly car park.",local-authority-eng:LIF,owned by a public authority,2017-06-27,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OD4GTVJEH0R00,permissioned,full planning permission,POINT(-1.931557 52.683166),LDC-BLR-2,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-5-Burntwood-North.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-2
LDC-BLR-3,"Land at Maple Close, Burntwood",yes,,2017-07-17,,1.33,35,29,"Proposed for allocation in LPA. Former primary school building, currently used as offices. Large grassed area to rear",local-authority-eng:LIF,owned by a public authority,,,not permissioned,,POINT(-1.927023 52.679325),LDC-BLR-3,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-6-Burntwood-South.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-3
LDC-BLR-4,"Whittington Youth Centre, Main Street, Whittington",yes,,2017-07-17,,0.32,9,7,Proposed for allocation in LPA. Derelict buildings of former youth centre and tarmacked play ground,local-authority-eng:LIF,owned by a public authority,,,not permissioned,,POINT(-1.763797 52.67228),LDC-BLR-4,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-11-Whittington-rural-east.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-4
LDC-BLR-5,"Minster Hall Youth Centre, Bird Street, Lichfield",yes,,2017-07-17,,0.15,17,13,Not proposed for allocation in LPA as considered to be uncertain in terms of delivery due to access. However would represent potential brownfield option.. Youth centre buildings,local-authority-eng:LIF,owned by a public authority,,,not permissioned,,POINT(-1.828436 52.684105),LDC-BLR-5,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-1-Lichfield-City-Centre.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-5
LDC-BLR-6,"Shenstone Business Park and Birchbrook Industrial Estate, Lynn Lane, Shenstone",yes,,2017-07-17,,2.09,55,45,Allocated through 'made' Shenstone neighbourhood plan. Proposed for allocation in LPA. Several small to medium sized buildings used for employment uses and associated car parking,local-authority-eng:LIF,not owned by a public authority,,,not permissioned,,POINT(-1.845608 52.638748),LDC-BLR-6,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-10-Shenstone.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-6
LDC-BLR-7,"Former Lichfield Tennis Club, St Johns Hospice, Birmingham Road, Lichfield",yes,,2017-07-17,,0.45,20,16,Proposed for allocation in LPA. Adjacent part of site currently under construction for residential development.. Derelict club house and concrete tennis courts,local-authority-eng:LIF,not owned by a public authority,,,not permissioned,,POINT(-1.829182 52.678892),LDC-BLR-7,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-3-Lichfield-South.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-7
LDC-BLR-8,"Former Integra Works, Eastern Avenue, Lichfield",yes,,2017-07-17,,2.8,99,99,"Site currently under construction. Proposed for allocation in LPA. Derelict land, former site of large industrial unit. Redevelopment currently under construction",local-authority-eng:LIF,not owned by a public authority,2016-12-16,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=O7UCICJEFNJ00,permissioned,full planning permission,POINT(-1.821444 52.701238),LDC-BLR-8,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-4-Lichfield-North.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-8
LDC-BLR-9,"St Chads House, Cross Keys, Lichfield",yes,,2017-07-17,,0.15,12,12,Proposed for allocation in LPA. Three storey office building,local-authority-eng:LIF,not owned by a public authority,2014-10-15,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=NB0QJ0JE05C00,permissioned,full planning permission,POINT(-1.827797 52.685003),LDC-BLR-9,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-1-Lichfield-City-Centre.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-9
LDC-BLR-10,"Former Park Road Printers, Park Road, Alrewas",yes,,2017-07-17,,0.2,6,6,Proposed for allocation in LPA. Site of former printers workshop. Redevelopment currently under construction.,local-authority-eng:LIF,not owned by a public authority,2014-10-23,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=N3RLZQJE05C00,permissioned,full planning permission,POINT(-1.74336 52.732711),LDC-BLR-10,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-8-Alrewas.pdf,2017-07-17,/brownfield-land/local-authority-eng/LIF/LDC-BLR-10
