site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"JD Hotchkiss Ltd, London Road, West Kingsdown",,,2018-12-01,,0.550185,31,31,"ST2-69 Potential contamination issues to be resolved. As the site is in existing employment use it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term.",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.256548 51.347068),BFR139,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR139
"College Road Nurseries, College Road, Hextable",yes,,2018-12-01,,0.268043,9,9,ST2-58 It is important to retain the gap between Hextable and Swanley and to avoid encroachment here. Overall the southern portion of the site containing permanent buildings and glasshouses is considered able to accommodate development. Site reduced to previously developed land only.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.171689 51.408239),BFR133,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR133
"Highways Depot, Tonbridge Road, Chiddingstone Causeway",yes,,2018-12-01,,0.208537,8,8,ST2-46 Consideration should be given to any potential noise impact from the railway line.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.17208 51.197682),BFR126,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR126
"Wested Farm, Eynsford Road, Crockenhill",yes,,2018-12-01,,0.662311,10,10,ST2-49 Additional information on site layout and massing is required alongside an assessment of the impact on the listed buildings.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.17891 51.379967),BFR128,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR128
"Gills Farm, Gills Road, South Darenth",yes,,2018-12-01,,0.921758,16,16,"Some agricultural use remains on site. ST2-63 Support retention of the existing tourist accommodation and commercial workshops as part of the wider scheme. If a wholly residential scheme is proposed, as part of the site is in existing employment and tourist accommodation use, it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term.",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.263865 51.405405),BFR135,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR135
"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",yes,,2018-12-01,,0.142163,5,5,ST2-31 The loss of sports facility buildings need to be addressed. Site has been reduced to previously developed land.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.050794 51.204111),BFR120,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR120
"Oak Tree Farm, London Road, Halstead",,,2018-12-01,,1.290106,37,37,"ST2-56 Site reduced to previously developed land and locally defined brownfield land only. As the site is in existing employment use it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term. Potential contamination issues",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.150766 51.326057),BFR131,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR131
"Gorse Hill Nursery, Gorse Hill, Farningham",,,2018-12-01,,1.376787,55,55,ST2-50 Loss of existing use will need to be addressed.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.244657 51.366164),BFR129,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR129
"Swanley Village Nursery, Swanley Village Road, Swanley Village",yes,,2018-12-01,,0.279275,6,6,"ST2-25 Site reduced to previously developed land only. Additional information on site layout and massing is required alongside an assessment of the impact on the conservation area. As the site is in existing employment use it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,POINT(0.197773 51.403817),BFR119,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR119
"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",,,2018-12-01,,0.762897,30,30,ST2-32 Site reduced to previously developed land only. Additional information on site layout and massing is required alongside an assessment of the impact on the conservation area and listed building. The loss of health facilities will need to be addressed.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,POINT(0.066587 51.189479),BFR121,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR121
