name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
1110,"Land West of South Road, Wooler",,,2017-12-17,,1.03,25,25,"Application permitted for change of use from haulers yard to agricultural merchants, retail and caf´┐Ż - 13/01053/FUL. Previous application for proposed retail development withdrawn - 09/B/0465",local-authority-eng:NBL,not owned by a public authority,,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002PQ8TGLI000,not permissioned,,POINT(-2.011091 55.545052),1110,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/1110
1116,"Old Coal Yard, Northumberland Road, Tweedmouth",,,2017-12-17,,2.77,71,71,Application for residential development of 71 homes permitted but has now lapsed - 11/02030/OUT. Subsequent reserved matters application relating to this application was withdrawn - 15/01307/REM,local-authority-eng:NBL,not owned by a public authority,2012-11-28,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LPCKBWQS04P00,not permissioned,,POINT(-2.006869 55.760927),1116,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/1116
1120,"Beal Residential Youth Centre, East of A1",,,2017-12-17,,0.33,5,5,No relevant planning history,local-authority-eng:NBL,,,,not permissioned,,POINT(-1.915642 55.671812),1120,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/1120
1121,"Wooler Fire Station, South Road, Wooler",,,2017-12-17,,0.39,5,5,No relevant planning history,local-authority-eng:NBL,owned by a public authority,,,not permissioned,,POINT(-2.011535 55.5456),1121,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2017-12-17,/brownfield-land/local-authority-eng/NBL/1121
1129x,"Wooler First School, Ryecroft Way, Wooler (brownfield parcel)",,,2017-12-17,,0.72,19,19,No relevant planning history,local-authority-eng:NBL,owned by a public authority,,,not permissioned,,POINT(-2.020142 55.548654),1129x,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2017-12-17,/brownfield-land/local-authority-eng/NBL/1129x
1144,"'1-5 West Street, Belford",,,2017-12-17,,0.12,6,6,"Permission granted for scheme of 6 homes through combination of conversion and new build - 06/B/0871. The consent has been implemented and site partially completed, although evidence suggests the development has stalled",local-authority-eng:NBL,not owned by a public authority,2006-11-16,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002YGATGLI000,permissioned,full planning permission,POINT(-1.832566 55.598094),1144,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/1144
0018x,"Land South West of Swanfield Park, Alnwick (brownfield parcel)",,,2017-12-17,,0.48,5,5,Application refused for change of use from builders yard and stable to a single dwelling on part of site - 15/02778/FUL,local-authority-eng:NBL,not owned by a public authority,,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NTKWB4QS0GA00,not permissioned,,POINT(-1.719469 55.401865),0018x,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2017-12-17,/brownfield-land/local-authority-eng/NBL/0018x
0055,"North of Station House, Christon Bank",,,2017-12-17,,1.4,5,5,No relevant planning history,local-authority-eng:NBL,not owned by a public authority,,,not permissioned,,POINT(-1.664724 55.502911),0055,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/0055
0057,"West of Nursery, Craster",,,2017-12-17,,0.23,6,6,Extant planning permission for proposed redevelopment of land and buildings for 6 dwellings - 14/04120/OUT. Development yet to commence. Previous application refused for a single dwelling on part of the SHLAA site.,local-authority-eng:NBL,not owned by a public authority,2015-07-22,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DHATGLI000,permissioned,outline planning permission,POINT(-1.595414 55.472134),0057,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/0057
0230,"Allerburn House, Alnwick",yes,,2017-12-17,,1.32,20,20,Scheme permitted to provide 20 dwellings through combination of conversion (10 units) and new-build (10 units) - 16/03770/FUL. Development yet to commence,local-authority-eng:NBL,owned by a public authority,2017-02-27,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KTCQIDLW00600,permissioned,full planning permission,POINT(-1.69491 55.412777),0230,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/0230
