name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
0018x,"Land South West of Swanfield Park, Alnwick (brownfield parcel)",,,2020-12-17,,0.48,5,5,"Builders yard, stables and small amount of associated land, brownfield in part. The site has also been utilised as a scrapyard in the past. Peripheral to Alnwick, being located outside settlement boundary. An application was refused for erection of 1 dwelling on part of site, with the subsequent appeal dismissed (15/02778/FUL). Brownfield element (0.48ha) - indicative yield of around 5 dwellings can be calculated based on methodological approach, although likely to represent the maximum appropriate. For indicative purposes in the BF Register, the original SHLAA site (ref 0018) is split to reflect brownfield and greenfield elements - total area of 1.27ha. Any proposal for development should reflect setting. Recently confirmed that the site is available for redevelopment, with intention to propose a scheme of 5 dwellings in due course. Currently considered developable later in the plan period.",local-authority-eng:NBL,not owned by a public authority,,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NTKWB4QS0GA00,not permissioned,,POINT(-1.719455 55.401863),0018x,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2017-12-17,/brownfield-land/local-authority-eng/NBL/0018x
32,"Adjacent Providence Lane, Rothbury",,17/11/2020,2020-12-17,,0.1,0,0,"Previously developed land within Rothbury occupied by a traditional stone warehouse. Proposals for development should reflect the setting. Whilst latterly utilised as offices and a warehouse, the building had originally been a row of cottages. The identified yield of 7 homes is based on a historic planning permission that lapsed without being implemented (A/92/A/174). This would have reversed the earlier works, returning the building to residential use. Earlier permissions for conversion and demolition lapsed and were refused. It has recently been confirmed that this site is no longer available for a housing scheme. No future residential development is now forecast from the site.",local-authority-eng:NBL,not owned by a public authority,,,not permissioned,,POINT(-1.910992 55.310399),32,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2019-11-19,/brownfield-land/local-authority-eng/NBL/32
55,"North of Station House, Christon Bank",,,2020-12-17,,1.4,5,5,"Narrow, linear site adjacent to railway line (ECML) at Christon Bank. Currently occupied for caravan storage but capable of supporting a residential development of a limited size if pursued for redevelopment. Identified yield of homes reflective of physical characteristics of the site. The site is largely outwith the settlement boundary identified in the draft neighbourhood plan, with the remainder proposed for allocation for community uses. The current availability of the site is uncertain. No residential development is forecast within the plan period at present.",local-authority-eng:NBL,not owned by a public authority,,,not permissioned,,POINT(-1.664706 55.502911),55,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/55
57,"West of Nursery, Craster",yes,,2020-12-17,,0.23,6,6,"Largely vacant area of land with a handful of remaining building and the rest hardstanding following earlier clearance. These have latterly been used as a tearoom and holiday chalets. Within settlement limit and considered to represent an appropriate location for small-scale residential scheme. Earlier applications related to tourism uses, including a proposal for a single dwelling for a site manager that was refused. An outline consent was originally approved (14/04120/OUT). This has later been followed by a reserved matters for development of 6 homes following clearance (18/01976/REM). Development yet to commence but forecast for completion within the next 5 years.",local-authority-eng:NBL,not owned by a public authority,2018-11-30,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DHATGLI000,permissioned,reserved matters approval,POINT(-1.595397 55.472133),57,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/57
115,Former Whitingham railway station site,,,2020-12-17,,2.03,10,9,"Site of former railway station although somewhat isolated from the wider settlement. Rural location but opportunity for potential redevelopment of limited part of large site. The reduced yield indicated recognises potential suitability for small scale development of 10 units. The site has been the subject to other small-scale projects on discreet parts of the site, identified on separate SHLAA sub-parcels (0115a, 0115b). This includes renovation of the listed station building to form a single dwelling and redevelopment of the former engine shed to create a further dwelling (11/00726/FUL). Another application was permitted for conversion of the goods shed to a dwelling (14/02689/FUL). Further opportunity exists on remaining brownfield land, likely to be through new-build development. Recently confirmed that the site remains available with a redevelopment scheme to be considered in due course. Currently considered developable later in the plan period.",local-authority-eng:NBL,not owned by a public authority,,https://publicaccess.northumberland.gov.uk/online-applications/applicationDetails.do?keyVal=LKQ80GQS0AB00&activeTab=summary,not permissioned,,POINT(-1.86082 55.403695),115,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2018-12-31,/brownfield-land/local-authority-eng/NBL/115
0220a,"Land west of former Willis Garage, South Road, Alnwick",yes,,2020-12-17,,1.27,9,9,"Site formerly occupied by a commercial garage, including a showroom and sales forecourt. Another vacant building lay to the west of the site, although the whole site has now been cleared. The site has long been identified for redevelopment and a range applications for redevelopment were made prior to this, including proposals to redevelop for retail use. This includes an application for a supermarket refused after being called-in by the secretary of state (A/2001/0331). Two independent proposals for redevelopment have been progressed since clearance, with two sub-parcels identified to reflect this. The western parcel (0220a) now has planning permission for 9 dwellings (17/02409/FUL). Development yet to commence but forecast for completion within the next 5 years. Also note recent development of a supermarket and another small retail unit on the adjacent land (0220b) - now completed (13/02550/FUL).",local-authority-eng:NBL,not owned by a public authority,2018-11-30,https://publicaccess.northumberland.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSPQFJQSI1400,permissioned,full planning permission,POINT(-1.69364 55.405521),0220a,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2019-11-19,/brownfield-land/local-authority-eng/NBL/0220a
230,"Allerburn House, Alnwick",yes,,2020-12-17,,1.32,19,19,"Redevelopment of site currently occupied by a range of vacant buildings, latterly used as local authority office space. Potential opportunity for conversion and new-build on site. Planning permission in place for a total of 19 units (16/03770/FUL). The proposal involves a complex range of works, including partial demolition of various buildings and modern extensions and the refurbishment, alteration and conversion of remaining buildings, including Allerburn House and The Lodge. This will create 10 dwellings with new-build development providing a further 10 homes. A later application to replace some of the conversion proposals with additional new-build was refused in 2018 (18/02811/FUL). Subsequently, the original scheme has been amended to reduce the overall total to 19 homes, but retaining the emphasis on conversion. Development has now commenced and completion is forecast within the next 5 years.",local-authority-eng:NBL,owned by a public authority,2017-02-27,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KTCQIDLW00600,permissioned,full planning permission,POINT(-1.694895 55.412775),230,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2016-06-30,/brownfield-land/local-authority-eng/NBL/230
244,"The Drill Hall, Scott Street, Amble",,17/11/2020,2020-12-17,,0.04,0,0,"Former drill hall, and an associated office, now both surplus and vacant. Identified as available for redevelopment with clearance likely to be required. Permission granted, initially in 2008 and later renewed, for demolition of the main hall, and construction of 4 new-build dwellings, alongside the conversion and extension of the adjacent office, to create a further dwelling (A/2008/0028, 11/01700/FUL). Development of 5 dwellings completed in 2019/20.",local-authority-eng:NBL,not owned by a public authority,2011-11-22,https://publicaccess.northumberland.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZYVCDXT870,permissioned,full planning permission,POINT(-1.590264 55.330853),244,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2017-12-17,/brownfield-land/local-authority-eng/NBL/244
260,Alnwick Fire Station,,,2020-12-17,,0.67,15,14,"Former fire station site, now surplus to requirements and available for redevelopment. The site was identified as a housing allocation in the Alnwick and Denwick Neighbourhood Plan (Site H2-6). However, an application for change of use to provide a mixed-use scheme of B1/B8 business and D1 residential institution training use has now been permitted (19/01702/FUL). As a result, the site will not be available for redevelopment for the foreseeable future. This position could change in the longer-term but no residential development is forecast within the plan period at present.",local-authority-eng:NBL,owned by a public authority,,,not permissioned,,POINT(-1.693462 55.406113),260,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2019-11-19,/brownfield-land/local-authority-eng/NBL/260
0280x,"Walkergate, Alnwick (brownfield parcel)",yes,,2020-12-17,,0.32,5,5,"Site comprising a redundant tennis court and other vacant land, at one time site of allotments. Permission in place for construction of 15 residential dwellings and associated landscaping and infrastructure (A/2010/0450). This has been implemented by the construction of an access road. The brownfield element (0.32ha) represents around two-thirds of site - a yield of around 5 dwellings can be calculated based on methodological approach. For indicative purposes in the BF Register, the original SHLAA site (ref 0280) is split to reflect brownfield and greenfield elements - total area of 0.96ha. Despite there being no substantive progress to date on the residential aspect of the development, the permission has been implemented through initial site works, so it will not lapse. Scheme forecast to be delivered within next 5 years.",local-authority-eng:NBL,not owned by a public authority,2011-07-19,https://publicaccess.northumberland.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DIGTGLI000,permissioned,full planning permission,POINT(-1.709993 55.417359),0280x,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,2017-12-17,/brownfield-land/local-authority-eng/NBL/0280x
