site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Maybrook House, 97 Godstone Road, Caterham, CR3 6RE",yes,,2019-11-21,,0.33,20,20,Demolition of existing office building. Erection of 20 apartments including associated parking and landscaping. http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2018-06-28,,permissioned,full planning permission,POINT(-0.075443 51.279296),CAT 041,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/CAT-041
"Land at Fern Towers, Harestone Hill, Caterham, CR3 6SL",yes,,2019-11-21,,0.18,6,6,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,owned by a public authority,,,Not permissioned,,POINT(-0.079136 51.277738),CAT 044,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/CAT-044
"Hallmark House, 2 Timber Hill Road, Caterham, CR3 6LD",yes,,2019-11-21,,0.0166,6,6,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,,,Not permissioned,,POINT(-0.076112 51.282158),CAT 079,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/CAT-079
"Former Coulsdon Lodge, Coulsdon Road, Caterham, CR3 5NE",yes,,2019-11-21,,0.39,15,15,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,,,Not permissioned,,POINT(-0.097617 51.284703),CAT 081,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/CAT-081
"William Way Builders Merchants, 38-42 High Street, Godstone, RH9 8LW",yes,,2019-11-21,,0.23,18,18,"Demolition of existing buildings. Erection of 18 dwellings comprising 8 houses and a block of 10 flats, formation of new access, parking and landscaping.. http://www.cartogold.co.uk/tandridgelocalplan/",local-authority-eng:TAN,not owned by a public authority,2018-05-22,,permissioned,full planning permission,POINT(-0.067258 51.250555),GOD 021,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/GOD-021
"Oxted Gas Holder, Nursery Way, Station Road East, Oxted, RH8 0BE",yes,,2019-11-21,,0.91,111,111,"Demolition of existing gasholder, erection of 111 residential apartments, together with the provision of enhances access route, landscaping and associated parking.. http://www.cartogold.co.uk/tandridgelocalplan/",local-authority-eng:TAN,not owned by a public authority,2018-07-02,,permissioned,full planning permission,POINT(-0.002936 51.257047),OXT 016,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/OXT-016
"Council Depot, Warren Lane, Hurst Green, Oxted, RH8 9DB",yes,,2019-11-21,,1.21,50,50,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,owned by a public authority,,,Not permissioned,,POINT(0.004296 51.234513),OXT 067,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/OXT-067
"Park Chesterfield, Chapel Road, Smallfield, RH6 9NW",yes,,2019-11-21,,0.54,15,15,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,,,Not permissioned,,POINT(-0.114835 51.173721),SMA 015,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/SMA-015
"Amenity land at Edgeworth Close, Whyteleafe",yes,,2019-11-21,,0.16,6,6,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,owned by a public authority,,,Not permissioned,,POINT(-0.07848 51.30788),WAR 016,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23,brownfield-land/local-authority-eng/TAN/WAR-016
"409 to 411 Croydon Road, Caterham CR3 6PP",yes,,2019-11-21,,0.09,10,10,Demolition of existing buildings. Erection of a three storey mixed use building to form part B1(a) at ground floor (office) and C3 at first and second and second floors ( 1 x 2b duplex and 4 x 2b flats). http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2017-11-29,,permissioned,full planning permission,POINT(-0.071361 51.29699),2017/240,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2018-12-04,brownfield-land/local-authority-eng/TAN/2017-240
"Nantucket,Lake View,East Grinstead,Dormans Park h19 2l",yes,,2019-11-21,,0.87,0,0,Erection of dwelling. http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2017-03-15,,permissioned,full planning permission,POINT(0.000577 51.145077),2016/1353,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2019-11-21,brownfield-land/local-authority-eng/TAN/2016-1353
"Three Crofts & The Bakery, Eastbourne Road, Blindley Heath RH7 6LQ",yes,,2019-11-21,,0.5,4,4,"Demolition of existing buildings, removal of hard standings and closure of existing access onto A22 . Erection of five dwellings with garaging / off-street parking, provision of refuse store, new landscaping and associated works.. http://www.cartogold.co.uk/tandridgelocalplan/",local-authority-eng:TAN,not owned by a public authority,2016-08-31,,permissioned,full planning permission,POINT(-0.048251 51.186694),2016/1098,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2018-12-04,brownfield-land/local-authority-eng/TAN/2016-1098
"7 Hornchurch Hill, Whyteleafe CR3 0DA",yes,,2019-11-21,,0.1,7,7,"Demolition of existing dwelling house and associated garage. Erection of 8 apartments, with associated parking, cycle and bin stores as well as garden amenities.. http://www.cartogold.co.uk/tandridgelocalplan/",local-authority-eng:TAN,not owned by a public authority,2017-12-21,,permissioned,full planning permission,POINT(-0.082404 51.309087),2017/2076,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2019-11-21,brownfield-land/local-authority-eng/TAN/2017-2076
"Vane Cottage, Ballards Lane, Limpsfield RH8 0SN",yes,,2019-11-21,,0.29,0,0,Demolition of existing two storey dwelling and detached garage. Erection of two storey dwelling with basement level and detached triple garage. (amended plans and description). http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2017-12-13,,permissioned,full planning permission,POINT(0.025935 51.254572),2017/839,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2018-12-04,brownfield-land/local-authority-eng/TAN/2017-839
"Wayfares Rest, Moor Lane, Dormansland RH7 6NX",yes,,2019-11-21,,0.4,1,1,Erection of detached dwelling with associated driveway and access.. http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2017-01-26,,permissioned,full planning permission,POINT(0.012612 51.169655),2016/1789,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2018-12-04,brownfield-land/local-authority-eng/TAN/2016-1789
