name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
S/ASL/001,"Cooper's scrapyard, Church Road, Aslacton",yes,,2017-12-31,,0.82,15,15,Allocated site (ASL1) Outline planning permission (2006/0171) for 15 dwellings.,local-authority-eng:SNO,not owned by a public authority,2007-03-27,https://info.south-norfolk.gov.uk/online-applications/,permissioned,outline planning permission,POINT(1.179366 52.474473),S/ASL/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CASL%201,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-ASL-001
S/CAR/001,"Cook's Garage, Carleton Rode",yes,,2017-12-31,,0.23,6,6,"Outline planning permission (2010/1776) and reserved matters (2013/0277 and 2013/1897) for 4 dwellings and conversion for 2 units. Under construction, almost complete",local-authority-eng:SNO,not owned by a public authority,2014-01-27,https://info.south-norfolk.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.118755 52.480431),S/CAR/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2010%2F1776,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-CAR-001
S/COS/001,Costessey: North of the River Tud/Queen's Hills,yes,,2017-12-31,,0.39,26,26,"Outline planning permissions (2007/1443, 2008/1569), reserved matters and full planning permission (2015/0570) for 304 dwellings of which approx 87 units are on pdl",local-authority-eng:SNO,not owned by a public authority,2015-08-25,https://info.south-norfolk.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.17864 52.664083),S/COS/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2015%2F0570,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-COS-001
S/CRI/001,"The Business Centre, Intwood Road, Cringleford",,,2017-12-31,,0.65,35,35,Prior approval (2015/2843) for change of use from offices to 35 dwellings,local-authority-eng:SNO,not owned by a public authority,2015-02-03,https://info.south-norfolk.gov.uk/online-applications/,permissioned,Other,POINT(1.24527 52.604897),S/CRI/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2015%2F2843,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-CRI-001
S/DIS/001,"Former Haulage Depot, Park Road, Diss",yes,,2017-12-31,,0.84,15,15,Allocated site (DIS5) and Full planning permission (2017/0042) on part of site,local-authority-eng:SNO,not owned by a public authority,2017-03-17,https://info.south-norfolk.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.12887 52.367835),S/DIS/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDIS%205,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-DIS-001
S/DIS/002,"Former Hamlin's Factory site, Diss",,,2017-12-31,,1.51,13,13,"Mixed use allocated site (DIS6) for retail (non-food goods) leisure, offices (class A2) and housing (25%) of site",local-authority-eng:SNO,not owned by a public authority,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,POINT(1.105904 52.373262),S/DIS/002,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDIS%206,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-DIS-002
S/DIS/003,"Feather Factory site, Diss",,,2017-12-31,,2.13,17,17,"Mixed use allocated site (DIS7) for retail (non-food goods) leisure, offices (class A2) and housing (25%) of site",local-authority-eng:SNO,not owned by a public authority,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,POINT(1.10395 52.373053),S/DIS/003,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDIS%207,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-DIS-003
S/DIS/004,"Rackham's Builders Yard, Diss",,,2017-12-31,,0.16,6,6,Full planning permission (2016/2000) for 3 dwellings and conversion for 3 units,local-authority-eng:SNO,not owned by a public authority,2016-12-09,https://info.south-norfolk.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.097707 52.374134),S/DIS/004,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2016%2F2000,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-DIS-004
S/FOR/001,"Old Station Yard, Station Road, Forncett",,,2017-12-31,,1.77,,,Outline permission (2011/0016) and reserved matters approval (2014/0290) for 17 dwellings; 16 completed,local-authority-eng:SNO,not owned by a public authority,2014-05-29,https://info.south-norfolk.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(1.201155 52.49564),S/FOR/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2014%2F0290,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-FOR-001
S/FRA/001,"Long Lane, Framingham Earl",yes,,2017-12-31,,1.23,7,7,Outline permission (2013/1904) for 7 dwellings and reserved matters (2016/1329) for 4 of these,local-authority-eng:SNO,not owned by a public authority,2016-12-02,https://info.south-norfolk.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.347076 52.57579),S/FRA/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2013%2F1904,2017-12-31,/brownfield-land/local-authority-eng/SNO/S-FRA-001
