site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Service Station, 146 Park Lane, Netherton",yes,,2017-10-17,,0.1,0,0,The figure of 10 is for flats and was approved in the recent planning application (DC/2016/02117).. Erection of a two and half storey block of 10 apartments,local-authority-eng:SFT,not owned by a public authority,2017-01-20,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFP7RFNWMET00,permissioned,full planning permission,POINT(-2.966131 53.4804),B0096,http://maps.sefton.gov.uk/webmaplayers/?x=335989&y=398626&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0096
"Klondyke Ph2&3, Monfa Road, Bootle",yes,,2017-10-17,,5.02,0,0,"Local Plan allocation MN2.43. Planning permission DC/2014/00642 for 142 units.. Demolition of existing buildings and construction of 142 dwellings and associated access roads, landscape works and the provision of public open space",local-authority-eng:SFT,not owned by a public authority,2014-07-15,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3B0SRNWHL700,permissioned,full planning permission,POINT(-2.98567 53.463943),B0115,http://maps.sefton.gov.uk/webmaplayers/?x=334690&y=396815&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0115
"1 Well Lane, Bootle",yes,,2017-10-17,,0.23,10,10,Original permission S/2011/0335 now expired. Subsequent application DC/2016/02471 refused for 14 dwellings. However likely to be suitable for a smaller number of dwellings.,local-authority-eng:SFT,not owned by a public authority,,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYF0NWXB642,not permissioned,,POINT(-2.985535 53.450973),B0128,http://maps.sefton.gov.uk/webmaplayers/?x=334663&y=395354&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0128
"240 Hawthorne Road, Bootle",yes,,2017-10-17,,0.28,0,0,Has permssion DC/2015/00825. In a conservation area.. Erection of three storey block of 33 apartments to be occupied by persons over 55 years of age following demolition of existing buildings,local-authority-eng:SFT,not owned by a public authority,2015-09-04,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOAEQXNWMSY00,permissioned,full planning permission,POINT(-2.982997 53.449286),B0150,http://maps.sefton.gov.uk/webmaplayers/?x=334823&y=395162&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0150
"Land adj to St Monicas Parochial, Stewart Avenue, Bootle",yes,,2017-10-17,,0.13,0,0,DC/2015/01679- permission for 13 flats. (minimum density assumes apartments).. Erection of 13 self-contained apartments,local-authority-eng:SFT,not owned by a public authority,2016-03-11,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVE1KINWGWN00,permissioned,full planning permission,POINT(-2.978132 53.454504),B0154,http://maps.sefton.gov.uk/webmaplayers/?x=335171&y=395758&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0154
"129 Sterrix Lane, Netherton",yes,,2017-10-17,,0.24,0,0,DC/2015/02116 & DC/2016/01221 - Granted permission for 14 and 8 dwelllings.. Erection of 8 dwellinghouses fronting onto St Georges Grove after demolition of existing public house,local-authority-eng:SFT,not owned by a public authority,2017-08-15,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O94PV5NWKLA00,permissioned,full planning permission,POINT(-2.985342 53.482292),B0155,http://maps.sefton.gov.uk/webmaplayers/?x=334713&y=398819&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0155
"50 Sandy Road, Crosby",yes,,2017-10-17,,0.53,0,0,DC/2015/01442 outline permission for residential.. Outline planning permission with all matters reserved for residential development,local-authority-eng:SFT,not owned by a public authority,2016-06-10,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NTBYIVNWGEN00,permissioned,outline planning permission,POINT(-3.008393 53.467475),B0156,http://maps.sefton.gov.uk/webmaplayers/?x=333172&y=397204&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0156
"Land at Pendle Drive, Pendle Drive, Bootle",yes,,2017-10-17,,1.44,29,29,Local Plan allocation (MN2.38) suitable for development. Mostly brownfield but with some of the site is greenfield.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.993478 53.487384),B0159,http://maps.sefton.gov.uk/webmaplayers/?x=334192&y=399418&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0159
"Land at Former Bootle High School, Brown's Lane, Bootle",yes,,2017-10-17,,1.74,63,63,Local Plan allocation. Council owned brownfield site.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.964807 53.488473),B0160,http://maps.sefton.gov.uk/webmaplayers/?x=336088&y=399509&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0160
"Former People’s site, Linacre Lane, Bootle",yes,,2017-10-17,,2.93,110,110,Has contamination issues that impact upon viability. Council owned Local Plan site.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.983705 53.459744),B0163,http://maps.sefton.gov.uk/webmaplayers/?x=334817&y=396325&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0163
