name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
S02156,"Site of 1-7 Allen Street, 7, 9, 11, 13 and 15 Smithfield and Snow Lane, Sheffield",,,2017-12-12,,0.47,36,36,Estimated to comprise of 20 Apartments and 16 Houses,local-authority-eng:SHF,not owned by a public authority,2013-07-03,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MDQY7YNYFY000,permissioned,full planning permission,POINT(-1.474427 53.386539),S02156,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S02156
S00202,"Scarsdale House, 136 Derbyshire Lane, Woodseats",,,2017-12-12,,0.19,22,22,Estimated to comprise of 14 Apartments and 8 Houses,local-authority-eng:SHF,not owned by a public authority,2008-06-17,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JEZMBUNYSF000,permissioned,full planning permission,POINT(-1.477343 53.348027),S00202,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S00202
S03489,Site Of 55 Russell Street And Bowling Green Street Sheffield S3 8RW,,,2017-12-12,,0.08,45,45,Estimated to comprise of 45 Apartments,local-authority-eng:SHF,not owned by a public authority,2009-01-20,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JJZ5U9NYFD000,permissioned,full planning permission,POINT(-1.472727 53.388088),S03489,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S03489
S02576,First Floor To Third Floors 19 - 21 Haymarket Sheffield S1 2AW,yes,,2017-12-12,,0.03,5,5,Estimated to comprise of 5 Apartments,local-authority-eng:SHF,not owned by a public authority,2014-12-23,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N0MSM6NYFY000,permissioned,full planning permission,POINT(-1.464537 53.383905),S02576,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S02576
S01916,Site of 45 Stalker Lees Road,yes,,2017-12-12,,0.06,12,12,Estimated to comprise of 12 Apartments,local-authority-eng:SHF,not owned by a public authority,2012-03-02,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LV3U5YNY09I00,permissioned,full planning permission,POINT(-1.488725 53.369777),S01916,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S01916
S01801,The Howard,yes,,2017-12-12,,0.03,7,7,Estimated to comprise of 7 Apartments,local-authority-eng:SHF,not owned by a public authority,2011-06-10,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LJW6Z3NY0IS00,permissioned,full planning permission,POINT(-1.465021 53.378212),S01801,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S01801
S01417,"Lynthorpe House, 86 Charlotte Road, Sheffield, S1 4TL",yes,,2017-12-12,,0.14,14,14,Estimated to comprise of 14 Apartments,local-authority-eng:SHF,not owned by a public authority,2017-08-24,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORZVWINYICX00,permissioned,full planning permission,POINT(-1.469728 53.371608),S01417,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S01417
S01381,"Land Adjacent to 24 Bassledene Road, Sheffield",,,2017-12-12,,0.16,20,20,Estimated to comprise of 20 Apartments,local-authority-eng:SHF,not owned by a public authority,2011-12-15,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LTEUIWNYFY000,permissioned,full planning permission,POINT(-1.428432 53.366525),S01381,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S01381
S00108,"Site of Vernons the Bakers and Bankside Works, Archer Road, Sheffield S8 0JT",,,2017-12-12,,0.47,33,33,Estimated to comprise of 33 Apartments,local-authority-eng:SHF,not owned by a public authority,2006-10-17,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J34EZJNYN9000,permissioned,full planning permission,POINT(-1.486797 53.349465),S00108,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S00108
S00040,"Development at Bernard Works Site, Sylvester Gardens, Sheffield S1 4RP",yes,,2017-12-12,,0.26,96,96,Estimated to comprise of 96 Apartments,local-authority-eng:SHF,not owned by a public authority,2006-10-18,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J06O1RNYIE000,permissioned,full planning permission,POINT(-1.469705 53.374362),S00040,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05,/brownfield-land/local-authority-eng/SHF/S00040
