name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
1,"Site at Clarenden Road East, Blackburn",yes,,2017-09-07,,1.69,101,51,,local-authority-eng:BBD,owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.468214 53.763707),1,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/01%20Clarendon%20Road%20East.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/1
2,"Queens Park Flats Site, Queens Road, Blackburn",yes,,2017-09-07,,0.98,59,29,SPD prepared to guide development of the site for new housing,local-authority-eng:BBD,owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.457903 53.739065),2,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/02%20Queen's%20Park%20Flats%20Site.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/2
3,"Rockliffe Works, Paterson Street, Blackburn",yes,,2017-09-07,,1.22,73,36,"Land allocated in Local Plan Part 2 for residential development. Canal & River Trust requires the following to be addressed at Technical Details Consent stage: structural integrity of the retaining wall to the canal, impact on lock nos.52&53 and by-wash, site layout to provide a positive waterside frontage, construction traffic over bridge no. 100 and need for a Construction Management Plan, ecologcial assessment, land contamination & pollution prevention to the canal, towpath improvements.",local-authority-eng:BBD,not owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.482315 53.739329),3,"http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/03%20Rockcliffe%20Works,%20Paterson%20Street.pdf",2017-09-07,/brownfield-land/local-authority-eng/BBD/3
4,"Former East Lancs Coachbuilders, Whalley New Road, Blackburn",,,2017-12-19,,1.29,77,39,Land allocated as development opportunity site in Local Plan Part 2,local-authority-eng:BBD,not owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.474856 53.755457),4,"http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/04%20East%20Lancs%20Coachbuilders,%20Whalley%20New%20Road.pdf",2017-09-07,/brownfield-land/local-authority-eng/BBD/4
5,"Land off Queen Victoria Street, Blackburn",yes,,2017-12-19,,1.33,80,40,Technical details application to include asset protection measures to ensure safe operation and integrity of the railway. Has outline planning permission for up to 60 homes. Erection of 60 no. houses,local-authority-eng:BBD,not owned by a public authority,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=48622&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,POINT(-2.502167 53.736084),5,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/05%20Land%20off%20Queen%20Victoria%20Street.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/5
6,"Land at SAPPI, Preston Old Road,Blackburn",,,2017-09-07,,2.7,81,81,Land allocated as development opportunity site in Local Plan Part 2.. Erection of up to 500 dwellings,local-authority-eng:BBD,not owned by a public authority,2015-11-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=48456&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,outline planning permission,POINT(-2.539509 53.718619),6,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/06%20Land%20at%20SAPPI.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/6
7,"Land to the south of Plane Street, Blackburn",,,2017-12-19,,0.2,12,6,Coal mining risk assessment required for technical details application,local-authority-eng:BBD,not owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.469011 53.757664),7,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/07%20Land%20south%20of%20Plane%20Street.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/7
8,"Garage site, Harcourt Road, Blackburn",,,2017-12-19,,0.31,19,9,,local-authority-eng:BBD,not owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.499306 53.751744),8,"http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/08%20Garage%20Site,%20Harcourt%20Road.pdf",2017-09-07,/brownfield-land/local-authority-eng/BBD/8
9,"Site off Shorrock Lane, Blackburn",yes,,2017-12-19,,0.33,20,10,"Coal mining risk assessment required for technical details application. Canal & River Trust requires the following to be addressed at Technical Details Consent stage: proposed layout and potential canal access, land contamination assessment considering the canal.",local-authority-eng:BBD,not owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.506216 53.733667),9,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/09%20Site%20off%20Shorrock%20Lane.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/9
10,"Alaska Street Housing Site, Alaska Street, Blackburn",yes,,2017-12-19,,1.29,77,39,Land allocated in Local Plan Part 2 for residential development. Issues relating to construction traffic over bridge owned by Canal & River Trust and need for a Construction Management Plan need to be addressed at Technical Details Consent stage.,local-authority-eng:BBD,owned by a public authority,2017-12-19,,permissioned,permission in principle,POINT(-2.480693 53.738041),10,http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/10%20Alaska%20Street%20Houisng%20Site.pdf,2017-09-07,/brownfield-land/local-authority-eng/BBD/10
