name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
194,"Etwell House and former coach, Station Approach",,,2019-12-10,,0.19,10,10,,local-authority-eng:EPS,not owned by a public authority,,,not permissioned,,POINT(-5.678868 54.542087),194,,2017-11-09,/brownfield-land/local-authority-eng/EPS/194
535,"Former Police and Ambulance Station, Church Street",yes,,2019-12-10,,0.37,33,33,"Submitted application, pending decision for 60 extra care apartments (the 33 units yield is derived from the Housing Delivery Test Measurement Rule Book). Site forms part of the Emergency Services Site allocation in the Area Action Plan – Plan E",local-authority-eng:EPS,not owned by a public authority,,,pending decision,,POINT(-5.700749 54.529224),535,,2019-11-12,/brownfield-land/local-authority-eng/EPS/535
565,"The Wells Centre, Spa Drive",yes,,2019-12-10,,0.32,23,23,"Submitted application, pending decision for 23 units.",local-authority-eng:EPS,owned by a public authority,,,pending decision,,POINT(-5.707766 54.510789),565,,2019-12-04,/brownfield-land/local-authority-eng/EPS/565
893,"57 Salisbury Road, Worcester Park",yes,,2019-12-10,,0.27,13,13,"Submitted application, pending decision for 15 units. Site already has approval for 13 units.",local-authority-eng:EPS,not owned by a public authority,2018-12-13,http://eplanning.epsom-ewell.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,pending decision,full planning permission,POINT(-5.633128 54.531439),893,,2019-11-06,/brownfield-land/local-authority-eng/EPS/893
1317,"Maplins, 42 High Street, Epsom",yes,,2019-12-10,,0.3,9,9,"Submitted application, pending decision for 9 units on upper floors.",local-authority-eng:EPS,not owned by a public authority,,,pending decision,,POINT(-5.697314 54.526982),1317,,2019-12-11,/brownfield-land/local-authority-eng/EPS/1317
329,"King's Arms Public House, East Street",yes,10/12/2019,2019-12-10,,0.14,21,21,Site developed,local-authority-eng:EPS,not owned by a public authority,2019-04-30,http://eplanning.epsom-ewell.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-5.690468 54.531985),329,,2017-11-13,/brownfield-land/local-authority-eng/EPS/329
600,"Lower Mill, Kingston Road",yes,17/09/2019,2019-12-10,,0.55,29,29,Site developed,local-authority-eng:EPS,not owned by a public authority,2019-07-17,http://eplanning.epsom-ewell.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-5.661605 54.535507),600,,2018-12-04,/brownfield-land/local-authority-eng/EPS/600
602,"Haddad House, 91 East Street",yes,29/01/2019,2019-12-10,,0.05,5,5,Site developed,local-authority-eng:EPS,not owned by a public authority,2015-05-26,http://eplanning.epsom-ewell.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-5.690375 54.531637),602,,2018-12-04,/brownfield-land/local-authority-eng/EPS/602
20,"Epsom Baptist Church, Church Street",,10/12/2019,2019-12-10,,0.23,41,41,Owner has not confirmed site is available,local-authority-eng:EPS,not owned by a public authority,,,,other,POINT(-5.698562 54.528644),20,,2017-11-28,/brownfield-land/local-authority-eng/EPS/20
21,"Rail Land, Mill Road",yes,10/12/2019,2019-12-10,,0.46,31,31,Owner has not confirmed site is available,local-authority-eng:EPS,not owned by a public authority,2019-04-23,http://eplanning.epsom-ewell.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,full planning permission,POINT(-5.693931 54.532661),21,,2017-11-08,/brownfield-land/local-authority-eng/EPS/21
148,"United Reformed Church, Church Street",,10/12/2019,2019-12-10,,0.14,10,10,Owner has not confirmed site is available,local-authority-eng:EPS,not owned by a public authority,,,,other,POINT(-5.700081 54.529712),148,,2017-11-15,/brownfield-land/local-authority-eng/EPS/148
601,"Spread Eagle Shopping Centre, High Street",,10/12/2019,2019-12-10,,0.18,35,35,Owner has not confirmed site is available,local-authority-eng:EPS,not owned by a public authority,,,,other,POINT(-5.698702 54.526256),601,,2018-12-04,/brownfield-land/local-authority-eng/EPS/601
603,"Aviary Court, 138 Miles Road",,10/12/2019,2019-12-10,,0.07,8,8,Owner has not confirmed site is available,local-authority-eng:EPS,not owned by a public authority,2018-04-25,http://eplanning.epsom-ewell.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,full planning permission,POINT(-5.688133 54.526849),603,,2018-12-04,/brownfield-land/local-authority-eng/EPS/603
