site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land Adjacent 3 Disraeli Road, Forest Gate, London, E7 9JR",yes,,2019-12-12,,0.026188625,6,5,"Construction of a part 3, part 4 storey building containing 6no. residential dwellings (Use Class C3) together with cycle, refuse storage and landscaping works.",local-authority-eng:NWM,not owned by a public authority,2019-11-26,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PQTQNKJY5PF00,permissioned,full planning permission,POINT(0.021816 51.545353),UPRN:010008993390,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010008993390
"313-319 Katherine Road, Forest Gate, London, E7 8PJ",yes,,2019-12-12,,0.059675,8,5,"Conversion of existing primary school building into a 21 bedroom HMO including exterior alterations, additional windows, cycle and bin storage.",local-authority-eng:NWM,not owned by a public authority,2019-10-21,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IG2INUJY99000,permissioned,full planning permission,POINT(0.038846 51.539884),UPRN:010009017702,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010009017702
"656-666 Romford Road, Manor Park, London, E12 5AQ",yes,,2019-12-12,,0.095874,28,10,"Demolition of existing buildings and redevelopment of the site to deliver a five-storey building (plus enlargement of the existing basement level) comprising a 579 sqm retail unit (Use Class A1) at basement and part ground floor and a total of 28 residential (Class C3) units (8 x one-bed, 9 x two-bed, 11 x three-bed) across part ground floor and all upper floors together with associated vehicle parking, amenity space and landscaping.",local-authority-eng:NWM,not owned by a public authority,2019-10-04,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IUA1P2JY99000,permissioned,full planning permission,POINT(0.050007 51.55135),UPRN:010034509461,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010034509461
"2A Michigan Avenue, Manor Park, London, E12 5JD",yes,,2019-12-12,,0.043475,10,5,Prior approval for change of use of the existing warehouse building (Use Class B8) to 7No. self-contained flats (Use Class C3). (This application affects the setting of a Grade II Listed Building),local-authority-eng:NWM,not owned by a public authority,2019-05-30,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002ORKJYLI000,permissioned,full planning permission,POINT(0.053898 51.553355),UPRN:010008996671,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010008996671
"59 Southern Road, Plaistow, London, E13 9JD",yes,,2019-12-12,,0.104108,10,5,"Demolition of existing dwelling house redevelopment of the site to accommodate 7 x family dwelling houses (2 x 4 bed, 3 x3 bed and 2 x 2 bed) and 3 flats (2 x2 bed and 1 x 3 bed) with private and communal amenity, cycle, car parking and refuse facilities.",local-authority-eng:NWM,not owned by a public authority,2019-05-10,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=K8EYZIJY09700,permissioned,full planning permission,POINT(0.031621 51.530952),UPRN:010023994688,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010023994688
"Land Adjacent 19 Woolwich Manor Way, North Woolwich, London, E16 2NJ",yes,,2019-12-12,,0.034596,10,7,"Development of vacant land to provide 9 new residential homes consisting of 3 No: 1-Bed / 2 person, 3 No: 2-Bed / 3 person, 1 No: 2-Bed / 4 person and 2 No: 3-Bed / 5 person units in a 4 storey building.",local-authority-eng:NWM,not owned by a public authority,2019-04-12,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029B1JYLI000,permissioned,full planning permission,POINT(0.069043 51.501088),UPRN:000046251892,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-000046251892
"Site at Radlett Close, Forest Gate, London, E7 9JF",yes,,2019-12-12,,0.08619,7,5,"A terrace of mews houses comprising 5No. 3B houses and a set of 2No. 4B semi-detached houses at the end of Radlett Close facing the southern side of Atherton Mews. The proposals include a total of 15 parking spaces and associated landscaping, refuse and cycle storage.",local-authority-eng:NWM,not owned by a public authority,2019-04-10,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PD6YIHJY5PF01,permissioned,full planning permission,POINT(0.016972 51.545534),UPRN:010094370739,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010094370739
"12 - 14 Upton Lane, Forest Gate, London, E7 9LN",yes,,2019-12-12,,0.032909,9,7,Demolition of existing building on site; erection of a 4 storey building comprising 9 residential apartments and commercial floorspace (Application site is located within the Forest Gate Town Centre Conservation Area and affects the setting of a Grade II Listed Building - Emmanual Church.),local-authority-eng:NWM,not owned by a public authority,2019-03-26,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002KQXJYLI000,permissioned,full planning permission,POINT(0.025537 51.545729),UPRN:010008992217,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010008992217
"61-63 Upton Lane, Forest Gate, London, E7 9PB",yes,,2019-12-12,,0.041852,9,5,Demolition of existing building and erection of new building comprising ground floor commercial and 9 residential units.,local-authority-eng:NWM,not owned by a public authority,2018-12-21,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002KRDJYLI000,permissioned,full planning permission,POINT(0.02651 51.543645),UPRN:010008992232,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN-010008992232
"Baptist Tabernacle, West Ham Lane, Stratford, London, E15 4PT",yes,,2019-12-12,,0.048542,17,15,"Demolition of existing building; erection of a part 1, part 3, part 5/6 storey building comprising replacement church and community use (Class D1) over ground and basement levels together with 17 self-contained flats (comprising 9 x 1, 4 x 2 and 4 x 3 bed), together with associated cycle parking and landscaping.",local-authority-eng:NWM,not owned by a public authority,2018-12-10,https://pa.newham.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027QUJYLI000,permissioned,full planning permission,POINT(0.006331 51.53638),UPRN: 000046098532,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2019-12-12,brownfield-land/local-authority-eng/NWM/UPRN--000046098532
"117 - 125 Freemasons Road, Canning Town, London, E16 3PH",yes,,2019-12-12,,0.05,18,14,"Pending signing of S106 agreement.. Redevelopment of 18 residential units (7x3 bed, 8x2bed and 3x1bed) over 6 floors.",local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NZQZI6JYHL700&activeTab=summary&previousCaseNumber=15%2F03632%2FFUL&keyVal=002MY1JYLI000,pending decision,full planning permission,POINT(0.024986 51.513855),UPRN:10008994570,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10008994570
"Duke Of Cumberland, 101 Cumberland Road, Plaistow, London, E13 8LS",yes,,2019-12-12,,0.07,10,8,,local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O35IPUJYJFT00&activeTab=summary&previousCaseNumber=16%2F00584%2FFUL&keyVal=000H4IJYLI000,Not permissioned,,POINT(0.026257 51.520724),UPRN:46019802,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46019802
"2 Rixsen Road, Manor Park, London, E12 6RN",yes,,2019-12-12,,0.03,5,4,"Demolition of existing single storey offices and Construction of block A 1 x 2 bed flat, 1 x 3 bed flat and Block B 2 x 1 bed flats separated by a communal garden and associated bin and cycle stores",local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=LYGDUPJY01M00&activeTab=summary&previousCaseNumber=12%2F00154%2FFUL&keyVal=0028YBJYLI000,pending decision,full planning permission,POINT(0.050951 51.547204),UPRN:46251374,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46251374
"617 Barking Road, Plaistow, London, E13 9EZ",,,2019-12-12,,0.05,8,7,,local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=MWGHDTJYJX000&activeTab=summary&previousCaseNumber=13%2F02116%2FFUL&keyVal=0032T5JYLI000,Not permissioned,,POINT(0.032327 51.528182),UPRN:10009013135,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10009013135
"Land Adjacent 1, Abbey Street, Plaistow, London, E13 8DT",,,2019-12-12,,0.04,9,8,,local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NEBAZRJYJX000&activeTab=summary&previousCaseNumber=14%2F02560%2FFUL&keyVal=002CJJJYLI000,Not permissioned,,POINT(0.02205 51.523201),UPRN:10008983021,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10008983021
"72 Ranelagh Road, East Ham, London, E6 2SH",,,2019-12-12,,0.04,7,5,,local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NNOFSCJY09K00&activeTab=summary&previousCaseNumber=15%2F01168%2FFUL&keyVal=IPA5CQJY79000,Not permissioned,,POINT(0.062581 51.530497),UPRN:10034508497,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10034508497
