site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land off Wentworth Road, Mapplewell, Barnsley",yes,,2017-08-02,,0.5,25,25,Residential development of 25 dwellinghouses,local-authority-eng:BNS,,2013-11-29,,permissioned,full planning permission,POINT(-1.497208 53.58109),H1343,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H1343
"Grove street junior & infant school, grasmere road, barnsley, south yorkshire, s71 1es",yes,,2017-08-02,,0.5,32,32,Demolition of existing school and erection of 32 no dwellings and associated infrastructure.,local-authority-eng:BNS,,2016-05-19,,permissioned,full planning permission,POINT(-1.469643 53.552293),H1628,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H1628
"The lundwood, pontefract road, lundwood, barnsley",,,2017-08-02,,0.3,14,14,Erection of 14 no. Dwellinghouses.,local-authority-eng:BNS,,2011-06-01,,permissioned,full planning permission,POINT(-1.43569 53.562584),H1916,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H1916
"Land at School Street, Bolton upon Dearne, Barnsley, South Yorkshire",yes,,2017-08-02,,0.3,14,14,Erection of 14 no. Dwellings comprising of 4 no. Pairs of semi detached houses and 6 no. Townhouses,local-authority-eng:BNS,,2016-10-18,,permissioned,full planning permission,POINT(-1.315487 53.519145),H1973,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H1973
"G m asquith fabrications ltd, beever street, goldthorpe, rotherham, s63 9ht",,,2017-08-02,,0.3,11,11,Residential development. (outline),local-authority-eng:BNS,,2014-04-10,,permissioned,outline planning permission,POINT(-1.29843 53.533019),H2198,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H2198
"Penistone coal drops, st. Mary's street penistone sheffield S36 6DT",,,2017-08-02,,0.6,15,15,"Conversion of the Coal Drops to Shops / Office falling within Use Classes A1 to A5 inclusive. Erection of Combined A1 Shop and A3 Cafe to the rear of the Coal drops. Conversion of Regency House to consulting rooms falling within Class D1, the demolition of the former workshop and erection of 13 dwellings and 2 live work units Use Class B1/C3 (Resubmission)",local-authority-eng:BNS,,2014-10-10,,permissioned,full planning permission,POINT(-1.633382 53.526774),H2237,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H2237
"Belle vue house, cockerham lane, barnsley, s75 1at",,,2017-08-02,,1.9,22,22,"Conversion of Belle Vue House to 5 no. apartments (Full), and residential developments of 17 no. dwelling houses, 1no. sports pitch, ancillary works and car parking (Outline).",local-authority-eng:BNS,,2014-12-17,,permissioned,full planning permission,POINT(-1.484366 53.560298),H2256,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H2256
"Land at High Street, Royston, Barnsley",,,2017-08-02,,1.0,10,10,"Erection of a foodstore with parking, landscaping and associated works (Full) and erection of a residential development (Outline) including details of access.",local-authority-eng:BNS,,2014-06-04,,permissioned,outline planning permission,POINT(-1.45923 53.597724),H2260,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H2260
"Bolton hall nursing home, carr head lane, bolton upon dearne, rotherham, s63 8da",yes,,2017-08-02,,1.2,28,28,Demolition of existing building and erection of 28 no. Dwellings with associated external works.,local-authority-eng:BNS,,2017-03-29,,permissioned,full planning permission,POINT(-1.322068 53.519133),H2281,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H2281
"Pearson Crescent, Barnsley, South Yorkshire, S73 8sq",,,2017-08-02,,0.2,3,3,Residential development of 3.no dwellings including parking improvements to the land.,local-authority-eng:BNS,,2015-09-30,,permissioned,full planning permission,POINT(-1.420336 53.530139),H2317,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,2017-08-02,brownfield-land/local-authority-eng/BNS/H2317
