site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
South Moor Hospital,yes,,2017-10-13,,2,53,53,"S106 Site.. Erection of 65 no. 2, 3 and 4 bedroom two-storey dwellings with associated works",local-authority-eng:DUR,owned by a public authority,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCBJ97GDIST00,pending decision,,POINT(-1.689933 54.858202),1/ST/34,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=420003.730558&y=551533.165752&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/1-ST-34
Stanley School of Technology,,,2017-10-13,,3.4,105,76,,local-authority-eng:DUR,owned by a public authority,,,not permissioned,,POINT(-1.700134 54.863809),1/ST/53,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419346.185078&y=552154.274701&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/1-ST-53
Civic Centre,yes,,2017-10-13,,1.8,60,48,,local-authority-eng:DUR,owned by a public authority,,,not permissioned,,POINT(-1.572902 54.860733),2/CH/17,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=427514.937424&y=551854.288212&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/2-CH-17
Edward Street,,,2017-10-13,,0.4,10,10,,local-authority-eng:DUR,not owned by a public authority,,,not permissioned,,POINT(-1.628471 54.818005),2/SA/23,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=423973.041441&y=547079.278902&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/2-SA-23
Plawsworth Road Infant,,,2017-10-13,,0.5,14,14,Disused Infant School site; to be redeveloped to provide 21 houses; consisting of 3 and 4 bed detached; semi detached and terrace units.,local-authority-eng:DUR,not owned by a public authority,2016-03-03,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVE9XLGDME300,permissioned,full planning permission,POINT(-1.622396 54.820494),2/SA/26,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=424361.936647&y=547358.365784&scale=18,2016-06-08,brownfield-land/local-authority-eng/DUR/2-SA-26
"Former B B H Windings LTD,",yes,,2017-10-13,,1.8,48,48,Demolition of bedford lodge and construction of 66 houses and associated works,local-authority-eng:DUR,not owned by a public authority,2015-05-12,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZ6RAXE484,permissioned,full planning permission,POINT(-1.669734 54.657321),3/BA/04,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=421405.458811&y=529185.504625&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/3-BA-04
Catkin Ways,,,2017-10-13,,3.2,118,71,Lapsed Site.,local-authority-eng:DUR,not owned by a public authority,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZ7RAXE161,not permissioned,,POINT(-1.69555 54.642652),3/BA/20,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419747.020638&y=527545.707843&scale=16,2016-06-08,brownfield-land/local-authority-eng/DUR/3-BA-20
Former Chamberlain Phipps,,,2017-10-13,,1.6,45,44,,local-authority-eng:DUR,not owned by a public authority,,,not permissioned,,POINT(-1.697401 54.641873),3/BA/21,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419627.972578&y=527458.505771&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/3-BA-21
Council Depot,,,2017-10-13,,1,27,27,,local-authority-eng:DUR,owned by a public authority,,,not permissioned,,POINT(-1.694012 54.655936),3/BA/50,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419839.807073&y=529024.289937&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/3-BA-50
Land North of Greenfield Industrial,,,2017-10-13,,4.3,98,98,,local-authority-eng:DUR,not owned by a public authority,,,not permissioned,,POINT(-1.697953 54.643304),3/BA/58,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419591.653153&y=527617.582704&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/3-BA-58
Land at the Crescent,,,2017-10-13,,0.6,16,16,,local-authority-eng:DUR,not owned by a public authority,,,not permissioned,,POINT(-1.628687 54.662352),3/CO/07,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=424050.616396&y=529758.565291&scale=18,2016-06-08,brownfield-land/local-authority-eng/DUR/3-CO-07
Bus depot at West Auckland,,,2017-10-13,,0.2,6,6,Lapsed Site.. Erection of 9NO detached two and a half storey dwellings and formation of associated access,local-authority-eng:DUR,not owned by a public authority,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZ6RAXE223,not permissioned,,POINT(-1.725856 54.627761),3/WA/09,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=417797.556986&y=525880.632575&scale=17,2016-06-08,brownfield-land/local-authority-eng/DUR/3-WA-09
Wolsingham Steelworks,yes,,2017-10-13,,4.7,149,107,S106 Site.,local-authority-eng:DUR,not owned by a public authority,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZARAXE804,pending decision,,POINT(-1.874911 54.72845),3/WO/14,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=408154.513197&y=537057.809607&scale=16,2016-06-08,brownfield-land/local-authority-eng/DUR/3-WO-14
