name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
99/01645/OUT,"Wixams New Settlement LPH14 H31, Wixams (Land Focused on the Elstow Storage Depot)",yes,,2018-11-30,,189.72,1261,1261,"Delivery of the site is likely to continue beyond 2022.. Built development consisting of building and engineering works for a mixed use development of residential, employment, retail (A1, A2, A3) leisure and community uses, open space and associated uses together with supporting infrastructure (roads, paths, cycleways, pumping stations, electricity substations), public transport, interchange and car parking (1261 units still to be completed).",local-authority-eng:BDF,,2006-06-02,,permissioned,outline planning permission,POINT(-0.469038 52.088883),99/01645/OUT,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/99-01645-OUT
05/00598/FUL,"Telecom House, 25 to 27 St John's Street, Bedford",yes,,2017-09-30,,0.24,44,44,Conversion and change of use of offices to form flats (44 residential units to be completed).,local-authority-eng:BDF,,2017-03-16,,permissioned,full planning permission,POINT(-0.466061 52.131427),05/00598/FUL,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/05-00598-FUL
11/02691/MAF,"Britannia Iron Works, Kempston Road Phase E, Bedford",yes,,2018-11-30,,3.73,95,95,"Erection of 206 residential units forming apartments, mezzanine and family 2, 3 and 4 bedroom units (95 units to be completed).",local-authority-eng:BDF,not owned by a public authority,2013-12-20,,permissioned,full planning permission,POINT(-0.475962 52.128993),11/02691/MAF,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/11-02691-MAF
12/01253/FUL,"Formerly Park Avenue, 25 High Street, Stagsden",yes,,2018-11-30,,0.35,8,8,Erection of 9 dwellings (8 units net to be completed).,local-authority-eng:BDF,not owned by a public authority,2013-01-03,,permissioned,full planning permission,POINT(-0.565194 52.130849),12/01253/FUL,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2018-11-30,/brownfield-land/local-authority-eng/BDF/12-01253-FUL
12/01549/MAF,"1-13 Greyfriars and 57-65 Midland Road, Bedford",yes,,2018-11-30,,0.2,18,18,Change of use of second floor offices to residential to form 18 studio flats.,local-authority-eng:BDF,mixed ownership,2015-02-07,,permissioned,full planning permission,POINT(-0.471278 52.136512),12/01549/MAF,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2018-11-30,/brownfield-land/local-authority-eng/BDF/12-01549-MAF
13/00612/MAR,"Land at RAF Cardington, Phase 2A, The Highway, Shortstown",yes,,2018-11-30,,4.01,40,40,"Phase 2A, erection of 93 dwellings, 6xB1 office units, access roads, parking, open space, public art landscaping and associated works pursuant to outline permission 02/01920/OUT (40 units to be completed).",local-authority-eng:BDF,,2013-09-12,,permissioned,reserved matters approval,POINT(-0.427371 52.113627),13/00612/MAR,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/13-00612-MAR
13/00829/MAR,"Land at RAF Cardington, Phase 2B, The Highway, Shortstown",yes,,2018-11-30,,4.55,5,5,"Phase 2B, erection of 128 dwellings, access, parking, open space including pay areas landscaping and associated works pursuant to outline permission 02/01920/OUT (5 units to be completed).",local-authority-eng:BDF,,2014-01-24,,permissioned,reserved matters approval,POINT(-0.427458 52.11076),13/00829/MAR,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/13-00829-MAR
13/01054/MAR,"Land at RAF Cardington, Phase 2C, The Highway, Shortstown",yes,,2018-11-30,,5.43,29,29,"Phase 2C, erection of 171 dwellings, parking, open space, landscaping and associated works pursuant to outline permission 01/01920/OUT (29 units to be completed).",local-authority-eng:BDF,,2014-01-24,,permissioned,reserved matters approval,POINT(-0.425452 52.110886),13/01054/MAR,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/13-01054-MAR
13/01166/MAF,"Land at junction of Alexandra Road and Midland Road, Bedford",yes,,2017-09-30,,0.07,12,12,Erection of 12 flats.,local-authority-eng:BDF,not owned by a public authority,2014-03-27,,permissioned,full planning permission,POINT(-0.474282 52.135822),13/01166/MAF,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2017-09-30,/brownfield-land/local-authority-eng/BDF/13-01166-MAF
13/01217/CPNJ,"14 St Cuthberts Street, Bedford",yes,,2018-11-30,,0.03,11,11,"Prior Notification submitted for change of use, however approval was not required as confirmed on 01/08/13. This is not a planning application because it relates to development that is already permitted by Government Regulation.. Change of use from offices (B1) to residential (C3).",local-authority-eng:BDF,,2013-08-01,,permissioned,full planning permission,POINT(-0.463259 52.137684),13/01217/CPNJ,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,2018-11-30,/brownfield-land/local-authority-eng/BDF/13-01217-CPNJ
