site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Stoners Close Garage Site, Gosport",yes,,2019-12-20,,0.2,17,5,https://www.gosport.gov.uk/media/2027/BR2-Stoners-Close-Garage-Site-Gosport/pdf/BR2_-_Stoners_Close_Garage_Site.pdf?m=637353424169400000,local-authority-eng:GOS,owned by a public authority,,,not permissioned,,POINT(-1.180108 50.826655),BR2,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.826663&long=-1.18&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR2
"Lapthorn Close Garage Site, Gosport",yes,,2019-12-20,,0.2,12,6,https://www.gosport.gov.uk/media/2028/BR3-Lapthorn-Close-Garage-Site-Gosport/pdf/BR3_-_Lapthorn_Close_Garage_Site.pdf?m=637353424507170000,local-authority-eng:GOS,owned by a public authority,,,not permissioned,,POINT(-1.179621 50.831896),BR3,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.831986&long=-1.179772&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR3
"Wheeler Close, Gosport",yes,,2019-12-20,,0.19,14,1,https://www.gosport.gov.uk/media/2029/BR8-Wheeler-Close-Gosport/pdf/BR8_-_Wheeler_Close_Garage_Site.pdf?m=637353425551500000,local-authority-eng:GOS,owned by a public authority,,,not permissioned,,POINT(-1.15264 50.808123),BR8,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.804460&long=-1.142100&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR8
"124 - 128 Brockhurst Road, Gosport",yes,,2019-12-20,,0.11,6,6,https://www.gosport.gov.uk/media/2030/BR9-124-128-Brockhurst-Road-Gosport/pdf/BR9_-_124-128_Brockhurst_Road.pdf?m=637353426127870000,local-authority-eng:GOS,not owned by a public authority,2017-05-03,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGQHXYHO07E00,permissioned,full planning permission,POINT(-1.152689 50.80813),BR9,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.808159&long=-1.152635&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR9
"LOTS Sailing Club, Marine Parade East, Lee-on-the-Solent",yes,,2019-12-20,,0.16,9,9,https://www.gosport.gov.uk/media/2417/BR11-LOTS-Sailing-Club-Marine-Parade-East-Lee-on-the-Solent/pdf/BR11_-_LOTS_Sailing_Club.pdf?m=637353426621300000,local-authority-eng:GOS,not owned by a public authority,2018-07-05,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P3IMCDHOMYE00,permissioned,full planning permission,POINT(-1.19827 50.79745),BR11,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.797545&long=-1.198327&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR11
"Priddy's Hard, Heritage Way, Gosport",yes,,2019-12-20,,9.86,130,100,https://www.gosport.gov.uk/media/2418/BR14-Priddy-s-Hard-Heritage-Way-Gosport/pdf/BR14_-_Priddy's_Hard.pdf?m=637353427377130000,local-authority-eng:GOS,not owned by a public authority,2019-09-27,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1D2GBHO07F00,permissioned,full planning permission,POINT(-1.127447 50.806537),BR14,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.806655&long=-1.126998&zoom=17,2017-12-15,brownfield-land/local-authority-eng/GOS/BR14
"Crewsaver, Harbour Road, Gosport",yes,,2019-12-20,,0.16,31,31,https://www.gosport.gov.uk/media/2419/BR16-Crewsaver-Harbour-Road-Gosport/pdf/BR16_-_Crewsaver.pdf?m=637353427854030000,local-authority-eng:GOS,not owned by a public authority,2015-12-18,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NE5D59HOGP100,permissioned,full planning permission,POINT(-1.122158 50.797362),BR16,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.797356&long=-1.122177&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR16
"Fort Gilkicker, Military Road, Gosport",,,2019-12-20,,1.2,26,26,https://www.gosport.gov.uk/media/2420/BR17-Fort-Gilkicker-Military-Road-Gosport/pdf/BR17_-_Fort_Gilkicker.pdf?m=637353428161130000,local-authority-eng:GOS,not owned by a public authority,2013-12-06,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MPZ5M8HO02500,permissioned,full planning permission,POINT(-1.14094 50.773941),BR17,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.774005&long=-1.140915&zoom=18,2017-12-15,brownfield-land/local-authority-eng/GOS/BR17
"Rowner Renewal, Grange Road, Gosport",yes,,2019-12-20,,14.6,200,200,https://www.gosport.gov.uk/media/2421/BR18-Rowner-Renewal-Grange-Road-Gosport/pdf/BR18_-_Rowner_Renewal.pdf?m=637353428688300000,local-authority-eng:GOS,not owned by a public authority,,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KDIAD1HO01100,permissioned,,POINT(-1.16821 50.801247),BR18,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.801262&long=-1.169329&zoom=16,2017-12-15,brownfield-land/local-authority-eng/GOS/BR18
"Haslar Hospital, Haslar Road, Gosport",yes,,2019-12-20,,23.03,286,286,https://www.gosport.gov.uk/media/2422/BR21-Haslar-Hospital-Haslar-Road-Gosport/pdf/BR21_-_Haslar_Hospital.pdf?m=637353428988570000,local-authority-eng:GOS,not owned by a public authority,2015-12-17,https://publicaccess.gosport.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MFE27OHO02B00,permissioned,reserved matters approval,POINT(-1.125489 50.784472),BR21,http://maps.gosport.gov.uk/Gosport-Brownfield-Sites-Land-Register/?lat=50.784704&long=-1.125644&zoom=16,2017-12-15,brownfield-land/local-authority-eng/GOS/BR21
