site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Alderholt Surplus Stores, Daggons Road",yes,,2017-12-05,,3.32,89,89,"The Reserved Matters pursuant to outline planning permission ref 3/06/0769/OUT, namely Appearance, Scale and Landscaping, along with a scheme to accommodate bats, in connection with the erection of 89 dwellings and associated works",local-authority-eng:EDO,not owned by a public authority,2015-03-24,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=46322,permissioned,reserved matters approval,POINT(-1.839425 50.912418),BR3/11/0558PP,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-11-0558PP
"Marks Yard, Victoria Road, Wimborne",yes,,2017-12-05,,0.2,10,10,Erection of 10 dwellings with associated parking,local-authority-eng:EDO,not owned by a public authority,2015-07-13,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=87909,permissioned,outline planning permission,POINT(-1.992789 50.800288),BR3/14/1233PP,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-14-1233PP
"Walford Bridge Garage, Wimborne Road ",yes,,2017-12-05,,0.2,27,27,Demolition of existing open air car sales and motor repair workshop and erection of 27 sheltered apartments for the elderly,local-authority-eng:EDO,not owned by a public authority,2016-12-22,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=88640,permissioned,full planning permission,POINT(-1.98798 50.804719),BR3/15/1046PP,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-15-1046PP
Stapehill Church Site Wimborne Road West Stapehill Wimborne,yes,,2017-12-05,,0.09,6,6,Change of Use From Place of Worship to Residential and Construct Block of Six Flats,local-authority-eng:EDO,not owned by a public authority,2013-01-10,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=96503,permissioned,full planning permission,POINT(-1.940778 50.801352),BR3/12/0900PP,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-12-0900PP
Peveril House 382 - 388 Ringwood Road,yes,,2017-12-05,,0.19,24,24,Prior Approval for Change of Use from Offices (B1) to Residential Comprising of 24 x One Bedroom Apartments ,local-authority-eng:EDO,mixed ownership,2014-07-09,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=96849,permissioned,other,POINT(-1.890518 50.8006),BR3/14/0488PP,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-14-0488PP
St Leonards Hospital,yes,,2018-12-20,,13.8,102,102,demolition of existing buildings and redevelopment to provide 210 dwellings,local-authority-eng:EDO,owned by a public authority,2015-12-23,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=90965,permissioned,full planning permission,POINT(-1.85924 50.817452),BR3/14/0871PP,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-14-0871PP
"26 - 32 Canford Bottom, Colehill",,,2017-12-05,,0.83,35,35,Developability of this site will depend on the viability of the existing uses. Theoretical density (90% of site at 60 DPH) = 45. Given edge of Green Belt location assume 35.,local-authority-eng:EDO,not owned by a public authority,,,not permissioned,,POINT(-1.941512 50.803311),BR3/03/0396,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-03-0396
"Dorset Soldier PH, Wareham Road, Corfe Mullen",yes,,2017-12-05,,0.27,12,12,Site submitted by landowner as part of Local Plan Review 2017. Assessed potential of up to 12 dwellings which is realistic for a flatted scheme.,local-authority-eng:EDO,not owned by a public authority,,,not permissioned,,POINT(-2.01982 50.767413),BR3/04/0009,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-04-0009
"554 Wimborne Road East, Ferndown",,,2017-12-05,,0.3,20,20,"Garage site has potential for re-development, subject to the viability of the business. However, conversion to flats of the adjacent property suggests some likelihood that it will happen.. Potential assessed for 20 flats",local-authority-eng:EDO,not owned by a public authority,,,not permissioned,,POINT(-1.891689 50.808478),BR3/07/0476,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-07-0476
"Verwood Industrial Estate, Black Hill, Verwood",,,2017-12-05,,2.3,25,25,This site is occupied by the Blackhill Industrial Estate and the adjacent builder's supplies depot. It is unlikely that the industrial estate will come forward for redevelopment in the near future. There is a greater likelihood is the builders merchants. Approximately 25 dwellings.,local-authority-eng:EDO,not owned by a public authority,,,not permissioned,,POINT(-1.868084 50.877501),BR3/22/0670,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-05,brownfield-land/local-authority-eng/EDO/BR3-22-0670
