site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Granta Processors, Mill Lane, Whittlesford, Cambridge, Cambridgeshire, CB22 4XL",yes,,2017-12-31,,0.65,16,16,Approved 06/05/2014 | Lapses 2 years from the date of Approval of the last Reserved Matters to be approved. Outline application for the erection of 16 dwellings following the demolition of existing buildings including footpath link to Lettice Martin Croft,local-authority-eng:SCA,,2013-05-06,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0641/13/OL,permissioned,outline planning permission,POINT(0.155241 52.114315),17SC0001,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0001,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0001
"Land to the rear of, 131 The Causeway, Bassingbourn Cum Kneesworth, Royston, Cambridgeshire, SG8 5JB",yes,,2017-12-31,,0.94,20,20,"Approved 05/11/2015. Outline Application for the Erection of 20 Residential Units (10 Market Units & 10 Affordable Units), (All Matters Reserved)",local-authority-eng:SCA,,2015-11-05,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/1199/13/OL,permissioned,outline planning permission,POINT(-0.04421 52.081691),17SC0002,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0002,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0002
"The Oaks, Blacksmiths Lane, Shudy Camps, Cambridge, Cambridgeshire, CB21 4RQ",yes,,2017-12-31,,0.82,1,1,"Approved 23/03/2015 | Lapse date 22/03/2018. Demolition of existing dwelling and industrial buildings and erection of 2 no. 3-bedroom bungalows and associated garages, and alteration of access",local-authority-eng:SCA,,2015-03-23,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/1271/13/FL,permissioned,full planning permission,POINT(0.376576 52.075476),17SC0003,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0003,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0003
"Bayer CropScience,Hauxton, Cambridgeshire",yes,,2017-12-31,,8.76,285,285,"Planning History: Outline planning permission was granted in February 2010 for up to 380 dwellings and other uses. This permission has now lapsed. | Phase 1 detailed planning permission for 201 dwellings was granted in November 2014 and the development is under construction. | Detailed masterplanning of the site has resulted in the site being anticipated to provide 285 dwellings, rather than 380 dwellings as anticipated in the outline planning permission.. Planning Status: Allocated in Policy SP/8 in the Site Specific Policies Development Plan Document (2010)",local-authority-eng:SCA,not owned by a public authority,2010-02-12,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/2308/06/O,permissioned,other,POINT(0.0934 52.15169),17SC0004,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0004,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0004
"Former Bayer Cropscience Site,Cambridge Road, Hauxton, Cambridge, Cambridgeshire, CB22 5HT",yes,,2017-12-31,,7.24,201,201,"Approved 14/11/2014 | March 2015: 25 dwellings under construction, 176 dwellings where no construction had started. Phase 1 (201 dwellings)",local-authority-eng:SCA,,2014-11-13,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/1911/14/RM,permissioned,reserved matters approval,POINT(0.093579 52.15117),17SC0004a,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0004a,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0004a
"17-19, Bandon Road,Girton, Cambridgeshire, CB3 OLU",yes,,2017-12-31,,0.34,2,2,"Approved 12/07/2016 | Lapse date 11/07/2019. Demolition of 19 Bandon Road and erection of three dwellings, garaging with residential annexe above and associated works",local-authority-eng:SCA,,2016-07-12,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0849/16/FL,permissioned,full planning permission,POINT(0.088665 52.226015),17SC0005,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0005,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0005
"Former CEMEX Cement Works, Barrington Cement Plant, Haslingfield Road, Barrington, Cambridge, Cambridgeshire, CB22 7RQ",yes,,2017-12-31,,31.63,220,220,"Approved 27/10/2016 | Planning Status: resolution to grant planning permission - planning committee in June 2015 gave officers delegated powers to approve the application subject to the prior completion of a s106 agreement. Outline application for the demolition of all existing buildings and structures, and redevelopment to provide up to 220 residential units, formal and informal open space including allotments, car parking for Barrington Primary School, new pedestrian and cycle links to Barrington village and Foxton Station, and associated works - details of vehicular site access arrangements are submitted for approval, with all other matters (layout, scale, appearance and landscaping) reserved for future approval.",local-authority-eng:SCA,,2016-10-27,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/2365/14/OL,permissioned,outline planning permission,POINT(0.044141 52.129764),17SC0006,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0006,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0006
"Sheepshead Lane, Harston, Cambridgeshire",yes,,2017-12-31,,0.32,1,1,"Approved 05/06/2013 | Lasped date June 2016. New dwelling, extant planning permission S/2545/12/FL",local-authority-eng:SCA,,2016-05-04,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0731/16/FL,permissioned,full planning permission,POINT(0.083177 52.143765),17SC0007,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0007,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0007
"Fulbourn & Ida Darwin Hospitals,Fulbourn Old Drift, Cambridgeshire",yes,,2017-12-31,,26.91,230,230,"Important Note: this site includes both greenfield and brownfield land; the information presented in the 'SiteplanURL', 'Hectares', 'PlanningHistory', 'MinNetDwellings', 'Development Description', 'Non-HousingDevelopment' columns is for whole site and not just the brownfield land | Planning History: Planning committee in June 2014 endorsed a development brief for the site as a material consideration for all subsequent planning applications | Outline planning permission for 180 dwellings and 70 unit extra care facility was refused by planning committee in June 2014 | It is unlikely that the site will be able to accommodate any more than 230 dwellings due to the discussions undertaken in the consideration of the planning application.. Planning Status: Allocated in Policy SP/9 in the Site Specific Policies Development Plan Document (2010)",local-authority-eng:SCA,owned by a public authority,2010-01-28,https://www.scambs.gov.uk/content/site-specific-policies-dpd,permissioned,other,POINT(0.18802 52.18499),17SC0008,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0008,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0008
"Ida Darwin Hospital, Fulbourn Old Drift, FULBOURN, CB21 5EE",yes,,2017-12-31,,13.38,203,203,"Outline planning application for up to 203 dwellings including affordable housing and land for community provision with access and associated works, open space and landscaping, following the demolition of existing buildings on site | Lapses 27/02/2020. Outline planning application for up to 203 dwellings including affordable housing and land for community provision with access and associated works, open space and landscaping, following the demolition of existing buildings on site",local-authority-eng:SCA,,2017-02-28,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0670/17/OL,permissioned,outline planning permission,POINT(0.200671 52.18615),17SC0008a,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0008a,2017-12-31,brownfield-land/local-authority-eng/SCA/17SC0008a
