site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land off Bridgeside, St Annes",yes,,2017-12-21,,0.426,22,22,(aa) (13/032212),local-authority-eng:FYL,not owned by a public authority,2014-02-26,,permissioned,full planning permission,POINT(-3.049413 53.776979),BP01,,2017-12-21,brownfield-land/local-authority-eng/FYL/BP01
"Council Car Park & Airport Parking Site, rear 11-63",yes,,2017-12-21,,0.647,25,25,(aa),local-authority-eng:FYL,,2016-03-18,,permissioned,full planning permission,POINT(-3.045271 53.776431),BP02,,2017-12-21,brownfield-land/local-authority-eng/FYL/BP02
"Westgate Road, St Annes Pontins Holiday Centre, Clifton Drive North, St Annes",yes,,2017-12-21,,15.632,369,369,(aa),local-authority-eng:FYL,not owned by a public authority,2017-03-28,,permissioned,full planning permission,POINT(-3.050628 53.773409),BP03,,2017-12-21,brownfield-land/local-authority-eng/FYL/BP03
"Former Clock Garage, Preston New Road, Westby",,,2017-12-21,,1.576,14,14,(bb) (11/084174) (RM p 15/081941),local-authority-eng:FYL,not owned by a public authority,2013-01-14,,permissioned,outline planning permission,POINT(-2.977653 53.788839),BP05a,,2017-12-21,brownfield-land/local-authority-eng/FYL/BP05a
"Spengarth, Cropper Road, Westby",,,2017-12-21,,0.67,14,14,,local-authority-eng:FYL,not owned by a public authority,,,pending decision,,POINT(-2.996861 53.788483),BP28,,2017-12-21,brownfield-land/local-authority-eng/FYL/BP28
"Land adj. Bonds of Elswick, Bonds Lane, Elswick",yes,,2017-12-21,,0.26,8,8,(bb) (15/03489),local-authority-eng:FYL,not owned by a public authority,2016-02-12,,permissioned,outline planning permission,POINT(-2.878942 53.840288),EL03,,2017-12-21,brownfield-land/local-authority-eng/FYL/EL03
"122 Lytham Road, Freckleton",,,2017-12-21,,0.26,7,7,(aa) (17/03973),local-authority-eng:FYL,not owned by a public authority,2017-09-22,,permissioned,full planning permission,POINT(-2.874408 53.753234),FR04,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR04
"Land off Ruskin Road, Freckleton",,,2017-12-21,,0.38,11,11,(aa) (16/060191),local-authority-eng:FYL,not owned by a public authority,2016-12-12,,permissioned,full planning permission,POINT(-2.871622 53.752688),FR05,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR05
"Land to rear 56-64 Preston Old Road, Freckleton",,,2017-12-21,,0.27,9,9,(aa) (16/07390),local-authority-eng:FYL,not owned by a public authority,2017-01-13,,permissioned,outline planning permission,POINT(-2.862531 53.753113),FR11a,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR11a
"Croft Court, Naze Lane, Freckleton",,,2017-12-21,,0.45,13,13,,local-authority-eng:FYL,owned by a public authority,,,Not permissioned,,POINT(-2.866557 53.751988),FR41,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR41
"Naze Court, Naze Lane, Freckleton",,,2017-12-21,,0.33,12,12,,local-authority-eng:FYL,owned by a public authority,,,Not permissioned,,POINT(-2.868677 53.751856),FR48,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR48
"Whittles, Preston New Road, Warton",,,2017-12-21,,0.29,4,4,(bb) (14/09143),local-authority-eng:FYL,not owned by a public authority,2015-06-03,,permissioned,outline planning permission,POINT(-2.859807 53.757106),FR49,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR49
"197 Kirkham Road, North Bypass, Freckleton",,,2017-12-21,,2.6,12,12,(bb) (14/089152),local-authority-eng:FYL,not owned by a public authority,2015-12-03,,permissioned,full planning permission,POINT(-2.875869 53.762194),FR50,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR50
"Quernmore Trading Estate, Croft Butts Lane, Freckleton",,,2017-12-21,,0.48,10,10,(aa) (17/096110),local-authority-eng:FYL,not owned by a public authority,2017-12-22,,permissioned,full planning permission,POINT(-2.865046 53.751522),FR10,,2017-12-21,brownfield-land/local-authority-eng/FYL/FR10
"Sunnybank Mill, Best Street, Kirkham",,,2017-12-21,,1.3,55,55,,local-authority-eng:FYL,mixed ownership,,,Not permissioned,,POINT(-2.884757 53.784491),KI01,,2017-12-21,brownfield-land/local-authority-eng/FYL/KI01
"Campbells Caravans, Blackpool Road, Kirkham",,,2017-12-21,,2.6,30,30,,local-authority-eng:FYL,not owned by a public authority,,,,,POINT(-2.903968 53.756781),KI30b,,2017-12-21,brownfield-land/local-authority-eng/FYL/KI30b
"Post Office Hotel, 18 Freckleton Street, Kirkham",,,2017-12-21,,0.06,6,6,,local-authority-eng:FYL,not owned by a public authority,,,pending decision,,POINT(-2.872254 53.781752),KI45,,2017-12-21,brownfield-land/local-authority-eng/FYL/KI45
"Sunnydale Nurseries, Garstang Road, Little Eccleston",,,2017-12-21,,1,41,41,(aa) (16/096481),local-authority-eng:FYL,not owned by a public authority,2017-08-11,,permissioned,full planning permission,POINT(-2.886973 53.856435),E09,,2017-12-21,brownfield-land/local-authority-eng/FYL/E09
"AXA Data Centre, Westcliffe, Lytham",,,2017-12-21,,1,65,65,(aa)(16/081675),local-authority-eng:FYL,not owned by a public authority,2017-06-28,,permissioned,full planning permission,POINT(-2.955795 53.73877),LY14,,2017-12-21,brownfield-land/local-authority-eng/FYL/LY14
"Ashtons Nursery, Mythop Road, Lytham",yes,,2017-12-21,,0.3,12,12,,local-authority-eng:FYL,not owned by a public authority,,,pending decision,,POINT(-2.950745 53.742721),LY35,,2017-12-21,brownfield-land/local-authority-eng/FYL/LY35
"Hole in One, Forest Drive, Lytham St Annes",,,2017-12-21,,0.35,5,5,,local-authority-eng:FYL,not owned by a public authority,,,Not permissioned,,POINT(-2.976006 53.740783),LY60,,2017-12-21,brownfield-land/local-authority-eng/FYL/LY60
"Land adj. Land Registry, Preston Road, Lytham",,,2017-12-21,,0.481,14,14,(bb) (14/071846),local-authority-eng:FYL,not owned by a public authority,2015-09-11,,permissioned,outline planning permission,POINT(-2.94595 53.737815),LY30,,2017-12-21,brownfield-land/local-authority-eng/FYL/LY30
"Land adj Keenans Mill, Lord Street, St Annes",yes,,2017-12-21,,0.3,26,26,(aa) (16/090256),local-authority-eng:FYL,not owned by a public authority,2017-02-28,,permissioned,full planning permission,POINT(-3.033081 53.756447),SA103,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA103
"Fairways Garage, Heeley Road, St Annes",yes,,2017-12-21,,0.44,20,20,,local-authority-eng:FYL,not owned by a public authority,,,Not permissioned,,POINT(-3.038873 53.760667),SA10,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA10
"Public Offices, Clifton Drive South, St Annes",,,2017-12-21,,0.3,14,14,,local-authority-eng:FYL,owned by a public authority,,,Not permissioned,,POINT(-3.032806 53.780476),SA13,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA13
"Electronic Data Systems (EDS), Heyhouses Lane, St",,,2017-12-21,,4.6,88,88,(bb) 15/078878,local-authority-eng:FYL,not owned by a public authority,2016-10-26,,permissioned,outline planning permission,POINT(-3.007678 53.754659),SA50,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA50
"Annes Electronic Data Systems (EDS), Heyhouses Lane, St",,,2017-12-21,,7.2,162,162,(cc) 13/0441862,local-authority-eng:FYL,not owned by a public authority,2013-12-25,,permissioned,reserved matters approval,POINT(-3.005554 53.75652),SA50a,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA50a
"The Gables, 35-39 Orchard Road, St Annes",,,2017-12-21,,0.13,19,19,(aa)(16/063199),local-authority-eng:FYL,not owned by a public authority,2017-03-20,,permissioned,full planning permission,POINT(-3.028379 53.749621),SA66,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA66
"CMVU Depot, Heeley Road, St Annes",yes,,2017-12-21,,0.17,5,5,11/0667,local-authority-eng:FYL,not owned by a public authority,,,Not permissioned,,POINT(-3.037195 53.760286),SA67,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA67
"Kingsway Garage, Kingsway, Lytham St Annes",yes,,2017-12-21,,0.1,30,30,11/0667,local-authority-eng:FYL,not owned by a public authority,,,pending decision,,POINT(-2.993886 53.740959),SA87,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA87
"259 Inner Promenade, Lytham St Annes",,,2017-12-21,,0.13,7,7,(aa)(17/00170),local-authority-eng:FYL,not owned by a public authority,2017-03-09,,permissioned,full planning permission,POINT(-2.996026 53.739126),SA95,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA95
"Methodist Church Centre, Church Road, Lytham St",yes,,2017-12-21,,0.31,9,9,(aa),local-authority-eng:FYL,not owned by a public authority,2017-11-10,,permissioned,full planning permission,POINT(-3.01838 53.756295),SA96,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA96
"Annes 34-36 Orchard Road, Lytham St Annes",yes,,2017-12-21,,0.08,14,14,(aa) (15/011746),local-authority-eng:FYL,not owned by a public authority,2015-06-18,,permissioned,outline planning permission,POINT(-3.030491 53.749782),SA98,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA98
"Jubilee House, East Beach, Lytham",yes,,2017-12-21,,1.08,20,20,(aa) (17/074270),local-authority-eng:FYL,not owned by a public authority,2017-10-24,,permissioned,full planning permission,POINT(-2.948036 53.736882),LY64,,2017-12-21,brownfield-land/local-authority-eng/FYL/LY64
"Westmoreland House, 29-31 Orchard Road, Lytham St.",yes,,2017-12-21,,0.19,25,25,(aa) (16/047205),local-authority-eng:FYL,owned by a public authority,2016-11-16,,permissioned,full planning permission,POINT(-3.02894 53.750245),SA108,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA108
"Annes Petros House, St Andrew Road North, St. Annes",yes,,2017-12-21,,0.2,35,35,(aa) (16/009345),local-authority-eng:FYL,not owned by a public authority,2016-05-03,,permissioned,full planning permission,POINT(-3.033301 53.754909),SA109,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA109
"The Gallaries, 2-4 Kingsway , Lytham",yes,,2017-12-21,,0.039,10,10,(aa) (15/048160),local-authority-eng:FYL,not owned by a public authority,2015-11-06,,permissioned,full planning permission,POINT(-2.995865 53.740646),SA110,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA110
"St Leonards Bridge Garage, St Leonards Road East,",yes,,2017-12-21,,0.21,38,38,,local-authority-eng:FYL,not owned by a public authority,,,pending decision,,POINT(-3.034845 53.758491),SA111,,2017-12-21,brownfield-land/local-authority-eng/FYL/SA111
