name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BLR02,"St Martin's Walk Centre (Upper Floors), Dorking RH4 1UX",,,2018-12-18,,0.49,25,25,,local-authority-eng:MOL,owned by a public authority,,,not permissioned,,POINT(-0.331409 51.233039),BLR02,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR02
BLR06,"Claire House and James House, Bridge St, Leatherhead KT22 8BZ",yes,,2020-01-14,,0.2,35,35,,local-authority-eng:MOL,owned by a public authority,2019-06-11,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/1983,permissioned,outline planning permission,POINT(-0.332846 51.294396),BLR06,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR06
BLR04,"Bull Hill Site, Leatherhead, KT22 7AH",,,2018-12-18,,1.86,120,120,"A figure of 450 dwellings is included in the Regulation 18 consultation draft Local Plan for this site. Therefore the capacity of this site is therefore likely to increase in a future update, subject to the outcome of the consultation.",local-authority-eng:MOL,owned by a public authority,,,not permissioned,,POINT(-0.332114 51.297096),BLR04,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR04
BLR01,"Grove Corner, Lower Shott/Guildford Road, Bookham KT23 4LP",,,2018-12-18,,0.35,5,5,,local-authority-eng:MOL,owned by a public authority,,,not permissioned,,POINT(-0.3734 51.276985),BLR01,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR01
BLR05,"Sorting Office, Station Rd, Leatherhead KT22 7AE and Telephone Exchange, Station Rd, Leatherhead KT22 7AF",,,2018-12-18,,0.74,95,95,,local-authority-eng:MOL,not owned by a public authority,,,not permissioned,,POINT(-0.333622 51.295777),BLR05,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR05
BLR12,"Land to the rear of 272-294 High St, Dorking RH4 1QT",yes,,2018-12-18,,0.12,8,8,,local-authority-eng:MOL,not owned by a public authority,2019-10-04,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2019/1130,permissioned,full planning permission,POINT(-0.32743 51.233804),BLR12,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR12
BLR08,"37 & 39 Kingston Rd, Leatherhead KT22 7SL",yes,,2020-01-14,,0.06,8,8,,local-authority-eng:MOL,not owned by a public authority,2019-05-02,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2019/0024,permissioned,outline planning permission,POINT(-0.330653 51.300061),BLR08,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR08
BLR18,"87-99 High St, Dorking RH4 1AN",yes,,2018-12-18,,0.05,8,8,,local-authority-eng:MOL,not owned by a public authority,2017-06-08,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2017/0439,permissioned,full planning permission,POINT(-0.331664 51.232287),BLR18,https://molevalley.cloudmappin.com/mmv/,2017-11-28,/brownfield-land/local-authority-eng/MOL/BLR18
BLR20,"176-180, High Street, Dorking, Surrey, RH4 1QR",yes,,2018-12-18,,0.05,5,5,,local-authority-eng:MOL,not owned by a public authority,2018-06-14,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0298,permissioned,full planning permission,POINT(-0.32938 51.232809),BLR20,https://molevalley.cloudmappin.com/mmv/,2018-12-18,/brownfield-land/local-authority-eng/MOL/BLR20
BLR21,"Two Ways, Oxshott Road, Leatherhead, Surrey, KT22 0EG",yes,,2018-12-18,,0.14,9,9,,local-authority-eng:MOL,not owned by a public authority,2018-07-05,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0538,permissioned,full planning permission,POINT(-0.335799 51.313045),BLR21,https://molevalley.cloudmappin.com/mmv/,2018-12-18,/brownfield-land/local-authority-eng/MOL/BLR21
