site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Banbury Road, Oxford, (Banbury Road University Sites)",yes,,2017-10-25,,3.12,42,42,Many of the existing buildings on the site contribute to the character of the North Oxford Victorian Suburb Conservation Area or are listed. Therefore any major redevelopment is unlikely to be suitable but there is some potential to intensify existing uses.. This site is allocated for mixed use development (including student accommodation and university staff housing) in the Sites and Housing Plan adopted in February 2013 post NPPF.,local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.258714 51.762845),006,https://www.oxford.gov.uk/downloads/file/4173/site_006_-_banbury_road_university_sites,2017-10-25,brownfield-land/local-authority-eng/OXO/006
"Blackbird Leys District Centre, Blackbird Leys Road, Oxford, (Blackbird Leys Central Area)",yes,,2017-10-25,,5.34,300,200,Blackbird Leys is one of five priority regeneration areas identified in the Oxford Core Strategy 2026.. The site is allocated for mixed use development (including housing) in the Sites and Housing Plan adopted in February 2013 post NPPF.,local-authority-eng:OXO,mixed ownership,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.199227 51.720095),009,https://www.oxford.gov.uk/downloads/file/4174/site_009_-_blackbird_leys_central_area,2017-10-25,brownfield-land/local-authority-eng/OXO/009
"Former office and stores for telephone engineering depot, Hollow Way, Oxford, OX3 7JS, (BT Site)",yes,,2017-10-25,,1.59,95,50,"At the time of publishing this Brownfield Register, a planning application for 885 student accommodation units on this site was pending determination.. The site is allocated for housing or student accommodation development in the Sites and Housing Plan adopted in February 2013 post NPPF.",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,pending decision,,POINT(-1.202187 51.742167),010,https://www.oxford.gov.uk/downloads/file/4178/site_010_-_bt_site,2017-10-25,brownfield-land/local-authority-eng/OXO/010
"Land at canalside, Oxford, OX2 6BX, (Jericho Canalside)",yes,,2017-10-25,,0.48,23,23,The site is in a sensitive location within the Jericho Conservation Area and adjacent to the Grade I listed St. Barnabas Church.. Planning permission granted for a mixed use development to include 23 dwellings.,local-authority-eng:OXO,not owned by a public authority,2016-04-19,http://public.oxford.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.270245 51.757599),011,https://www.oxford.gov.uk/downloads/file/4176/site_011_-_jericho_canalside,2017-10-25,brownfield-land/local-authority-eng/OXO/011
"Churchill Hospital and Ambulance Resource Centre, Oxford",yes,,2017-10-26,,22.74,148,125,Hospital operations would need to be maintained.. The site is allocated in the Sites and Housing Plan adopted in February 2013 post NPPF. Key worker housing linked to the hospital is identified as a suitable use. General housing and student accommodation are identified as acceptable complementary uses.,local-authority-eng:OXO,owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.21221 51.749162),012,https://www.oxford.gov.uk/downloads/file/4184/site_012_-_churchill_hospital_site,2017-10-26,brownfield-land/local-authority-eng/OXO/012
"Land at Court Place Gardens, Oxford, OX4 4EW, (Court Place Gardens)",yes,,2017-10-25,,1.3,55,26,The site includes a listed building. This site is partially greenfield and partially brownfield (as shown on the site location plan). The land area in hectares given on this Register relates to the brownfield part of the site only. The capacity of this site has been calculated based on development being focused on the existing built footprint.. The site is allocated for housing development in the Sites and Housing Plan adopted in February 2013 post NPPF.,local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.238364 51.726604),013,https://www.oxford.gov.uk/downloads/file/4224/site_013_-_land_at_court_place_gardens,2017-10-25,brownfield-land/local-authority-eng/OXO/013
"Templars Square, Between Towns Road, Oxford",yes,,2017-10-26,,3.65,225,225,Primary District Centre in Oxford's retail hierarchy as set out in the Core Strategy.. Resolution to grant planning permission subject to a s106 for a mixed use development to include 225 dwellings.,local-authority-eng:OXO,mixed ownership,,http://public.oxford.gov.uk/online-applications/,pending decision,,POINT(-1.216124 51.732048),014,https://www.oxford.gov.uk/downloads/file/4179/site_014_-_templars_square,2017-10-26,brownfield-land/local-authority-eng/OXO/014
"Cowley Marsh Depot, Marsh Road, Oxford, OX4 2HH",,,2017-10-26,,1.71,103,54,The site is allocated for housing or student accommodation development in the Sites and Housing Plan adopted in February 2013 post NPPF.,local-authority-eng:OXO,owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.217163 51.738964),016,https://www.oxford.gov.uk/downloads/file/4181/site_016_-_cowley_marsh_depot,2017-10-26,brownfield-land/local-authority-eng/OXO/016
"Crescent Hall, Crescent Road, Oxford, OX4 2NS",,,2017-10-26,,0.96,58,30,The site is allocated for housing or student accommodation development in the Sites and Housing Plan adopted in February 2013 post NPPF.,local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.209181 51.737386),017,https://www.oxford.gov.uk/downloads/file/4180/site_017_-_crescent_hall,2017-10-26,brownfield-land/local-authority-eng/OXO/017
"Ewert House, Ewert Place, Oxford, OX2 7DD, (Diamond Place and Ewert House)",,,2017-10-26,,1.73,100,100,The City Council has adopted the Diamond Place SPD to guide development on this site.. The site is allocated for a retail-led mixed use development (which could include housing or student accommodation) in the Sites and Housing Plan adopted in February 2013 post NPPF.,local-authority-eng:OXO,mixed ownership,,http://public.oxford.gov.uk/online-applications/,not permissioned,,POINT(-1.262524 51.776795),018,https://www.oxford.gov.uk/downloads/file/4188/site_018_-_diamond_place,2017-10-26,brownfield-land/local-authority-eng/OXO/018
