name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
1,Ebbsfleet Central including car parks and land east of International Way,yes,,2018-12-17,,31.92,1000,1000,"Land to the north of the site is former municipal landfill. This area of the site will be unsuitable for residential use due to landfill gas emissions and ground stabilisation issues.. Development of upto 789,550sq.m gross floorspace comprising employment, residential, hotel and leisure uses supporting retail & community facilities & provision of car parking, open space, roads & infrastructure.",local-authority-eng:DAR,not owned by a public authority,2003-11-01,,permissioned,outline planning permission,POINT(0.320187 51.442698),1,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436513/01-Ebbsfleet-Central-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/1
4,"Rear of Two Brewers, 33 Lowfield Street, Dartford, Kent, DA1 1EW",yes,,2018-12-17,,0.02,5,5,"Site is adjacent to the Listed Two Brewers Pub, which is to be retained.. Demolition of the existing single storey rear extensions and erection of a five storey building to the rear of the existing building to provide 1 No. three bedroom, 6 No. one bedroom, and 4 No. two bedroom flats (11 units in total), car parking spaces, and additional floor space for the use of the existing public house",local-authority-eng:DAR,not owned by a public authority,2015-05-26,,permissioned,full planning permission,POINT(0.216467 51.443141),4,https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436516/04-Rear-of-Two-Brewers-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/4
5,"St Marys Church Hall, Church Hill, Stone, Kent, DA9 9BP",yes,,2018-12-17,,0.1,5,5,"Submission of reserved matters relating to access, appearance, landscaping, layout and scale pursuant to condition 1 of outline planning permission DA/14/01805/OUT for demolition of existing hall and erection of 4 x 3 bedroom and 2 x 2 bedroom apartments with communal parking, storage and amenit",local-authority-eng:DAR,not owned by a public authority,2018-11-09,,permissioned,reserved matters approval,POINT(0.264852 51.45049),5,https://www.dartford.gov.uk/__data/assets/pdf_file/0008/436517/05-St-Marys-Church-Hall-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/5
8,"Land Adjacent To The Rear Of 1-12 Cressener Place, Burnham Road, Dartford, Kent",yes,,2018-12-17,,0.14,5,5,Erection of a terrace of 5 No. 2 bedroom two storey houses with parking and amenity space,local-authority-eng:DAR,not owned by a public authority,2016-12-16,,permissioned,full planning permission,POINT(0.21178 51.450379),8,https://www.dartford.gov.uk/__data/assets/pdf_file/0010/436519/08-Cressener-Place-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/8
10,"Steam Crane Wharf, Lower Hythe Street, Dartford, Kent",,,2018-12-17,,0.48,19,19,Vacant site.. No - flood risk issues and HSE consultation zones unlikely to be mitigated.,local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.218657 51.450015),10,https://www.dartford.gov.uk/__data/assets/pdf_file/0003/436521/10-Steam-Crane-Wharf-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/10
14,"Land East Of Lowfield Street, Dartford, Kent",yes,,2018-12-17,,2.52,100,100,"Development comprising (a) detailed permission for the demolition of existing buildings, refurbishment of No. 26 Lowfield Street and the construction of 188 dwellings, retail units, office, café/micro-brewery, detailed landscape strategy, car parking, new internal access roads, sustainable urban drainage systems; and associated infrastructure and earthworks (b) outline permission, with all matters reserved except access, for the demolition of existing buildings and the erection of up to 360 dwellings, flexibility for the following Use Classes:- A1 (retail), A2 (financial and professional services), A3 (restaurants and cafes) and D1 (non-residential institutions) fronting Lowfield Street, new internal access roads, car parking, sustainable urban drainage systems; and associated landscaping, infrastructure and earthworks.",local-authority-eng:DAR,not owned by a public authority,2017-09-07,,permissioned,full planning permission,POINT(0.216727 51.441967),14,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436522/14-Land-East-of-Lowfield-Street-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/14
15,"Former Croxton and Garry Site (North of London Road), Tiltman Avenue Swanscombe Kent",yes,,2018-12-17,,2.57,150,150,"Application is currently in with Ebbsfleet Development Coorporation (EDC). Outline planning application for residential development of up to 220 dwellings including new vehicular access to Tiltman Avenue, creation of a development platform and associated works.",local-authority-eng:DAR,not owned by a public authority,,,pending decision,outline planning permission,POINT(0.296563 51.45168),15,https://www.dartford.gov.uk/__data/assets/pdf_file/0010/436555/15-Former-Croxton-and-Garry-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/15
17,"Station Approach, Dartford, Kent, DA1 1BP",yes,,2018-12-17,,1.9,70,70,Mixed use development site adjacent to Dartford Train Station. Yes - limited constraints and potential for mitigation through site design.,local-authority-eng:DAR,mixed ownership,,,not permissioned,,POINT(0.218757 51.447037),17,https://www.dartford.gov.uk/__data/assets/pdf_file/0006/436524/17-Station-Approach-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/17
18,"Thames Europort (Dartford International Ferry Terminal), Clipper Boulevard, Dartford, Kent",yes,,2018-12-17,,17.93,600,600,"Site owner to consider options regarding future release of the site in consultation with the Council, Port of London Authority and other interested parties.. Mixed use site. Yes - mitigation of constraints likely.",local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.264271 51.455321),18,https://www.dartford.gov.uk/__data/assets/pdf_file/0011/436556/18-Thames-Europort-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/18
19,"Glentworth Club Site, 154 Lowfield St, Dartford DA1 1JB",yes,,2018-12-17,,0.55,10,10,Social Club is seeking to release the site for residential development and relocate. Housebuilder has indicated a willingness to aquire site for residential development.. Residential development site (part of the wider Lowfield Street regeneration).,local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.216782 51.440446),19,https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436525/19-Glentworth-Club-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/19
20,Former Co-Op 20 - 54 Hythe Street Dartford Kent and Westgate Car Park Kent Road Dartford Kent,yes,,2018-12-17,,1.08,20,20,Site is located in the town centre within commercial area. Housing is likely to be flatted development.. Mixed use development site in Dartford Town Centre.,local-authority-eng:DAR,mixed ownership,,,not permissioned,,POINT(0.215625 51.445657),20,"https://www.dartford.gov.uk/__data/assets/pdf_file/0003/436530/20-Former-Co-Op,-Hythe-Street-Brownfiled-Land.pdf",,/brownfield-land/local-authority-eng/DAR/20
22,"Land at Former Vauxhall Farm, Lowfield Street, Dartford Kent",yes,,2018-12-17,,0.31,10,10,Residential development site (part of the wider Lowfield Street regeneration).,local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.216636 51.440979),22,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436531/22-Land-at-Former-Vauxhall-Farm-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/22
23,"Builders Yard, 1 Spring Vale, Knockhall Road, Greenhithe, Kent DA9 9HA",,,2018-12-17,,0.59,10,10,Residential development site.,local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.290048 51.445755),23,"https://www.dartford.gov.uk/__data/assets/pdf_file/0006/436533/23-Builders-Yard,-Spring-Vale-Brownfiled-Land.pdf",,/brownfield-land/local-authority-eng/DAR/23
28,"Garage Workshop adjacent to Orchards House, Coopers Road, Swanscombe, Dartford, Kent, DA10 0BS",,,2018-12-17,,0.02,5,5,Residential development site.,local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.312761 51.442117),28,https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436534/28-Workshop-adj-Orchard-House-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/28
31,"Land to the Rear of 67 to 97 Station Road, Longfield, Kent DA3 7QA",,,2018-12-17,,0.15,5,5,Residential development site.,local-authority-eng:DAR,not owned by a public authority,,,not permissioned,,POINT(0.301005 51.396609),31,https://www.dartford.gov.uk/__data/assets/pdf_file/0008/436535/31-Land-Rear-of-67-97-Station-Road-Brownfiled-Land.pdf,,/brownfield-land/local-authority-eng/DAR/31
