name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
1501,"Simpsons Food Factory, Stretford Road, M41 9WH",yes,,2017-12-18,,0.78,58,58,Outline application for demolition of existing factory buildings followed by erection of two to three storey residential development (up to 58 units) with access onto Stretford Road and the provision of a turning area on Link Avenue. Approval sought for access with all other matters reserved.,local-authority-eng:TRF,not owned by a public authority,2017-03-23,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OA3AAHQLILS00,permissioned,full planning permission,POINT(-2.329392 53.446622),1501,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1501
1530,"Former Mosedales Brickworks, 4 Ends Lane, Flixton",yes,,2017-12-18,,0.7,27,27,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 27 units,local-authority-eng:TRF,not owned by a public authority,,,Not permissioned,,POINT(-2.39142 53.439729),1530,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1530
1552,"Higher Road Depot and Adjoining site, Urmston",yes,,2017-12-18,,0.58,22,22,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 22 units,local-authority-eng:TRF,owned by a public authority,,,Not permissioned,,POINT(-2.348259 53.448698),1552,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1552
1582,"Regent Road/New Street, Altrincham",yes,,2017-12-18,,0.42,21,21,Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 21 units.,local-authority-eng:TRF,owned by a public authority,,,Not permissioned,,POINT(-2.352807 53.385217),1582,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1582
1585,"Oakfield Road/Balmoral Road, Altrincham",yes,,2017-12-18,,0.85,43,43,Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 43 units.,local-authority-eng:TRF,not owned by a public authority,,,Not permissioned,,POINT(-2.344476 53.386796),1585,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1585
1586,"Mayors Road/Manors Road, Altrincham",yes,,2017-12-18,,0.35,17,17,Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 17 units.,local-authority-eng:TRF,not owned by a public authority,,,Not permissioned,,POINT(-2.345324 53.385679),1586,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1586
1607,"Former Bakemark UK, Skerton Road, Old Trafford",yes,,2017-12-18,,2.51,125,125,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 125 units,local-authority-eng:TRF,not owned by a public authority,,,Not permissioned,,POINT(-2.278468 53.459982),1607,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1607
1623,"289 Hale Road, Halebarns",yes,,2017-12-18,,0.87,31,31,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 31 units,local-authority-eng:TRF,not owned by a public authority,,,Not permissioned,,POINT(-2.316824 53.372356),1623,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1623
1677,"Land South of Lostock Road Roundabout, Lostock, Stretford",yes,,2017-12-18,,0.38,15,15,Site could be a potential housing site for a minimum of 15 units,local-authority-eng:TRF,not owned by a public authority,,,Not permissioned,,POINT(-2.337729 53.457573),1677,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1677
1696,"Land at Oakfield Road (Altair) Moss Lane, Altrincham",yes,,2017-12-18,,2.5,150,150,Demolition of existing buildings and erection of a mixed-use development including residential for a minimum of 150 units,local-authority-eng:TRF,not owned by a public authority,2014-01-28,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW32QLTA718,permissioned,outline planning permission,POINT(-2.346584 53.387159),1696,https://mappinggm.org.uk/gmodin,2017-12-18,/brownfield-land/local-authority-eng/TRF/1696
