site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Marine Hill House Marine Hill Clevedon,yes,,2017-12-31,,0.38,9,9,11/P/2183/F. Conversion of listed building to 8 flats and 1 house,local-authority-eng:NSM,not owned by a public authority,2012-03-28,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0001,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.6117992756442091&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340335.003&y=171946.308&scale=1024,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0001
Former Royal Oak 41 High Street Nailsea,yes,,2017-12-31,,0.25,10,10,16/P/0907/F. Erection of a building comprising 10 residential units,local-authority-eng:NSM,not owned by a public authority,2017-01-05,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0002,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.6117992756442091&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347704.985&y=170825.017&scale=2048,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0002
Nailsea Police Station Stockway South Nailsea,yes,,2017-12-31,,0.56,40,40,15/P/2851/F. Redevelopment to form retirement apartments,local-authority-eng:NSM,not owned by a public authority,2017-06-30,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0003,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.6117992756442091&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347380.316&y=170555.519&scale=2048,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0003
Severn Paper Mill Portishead,yes,,2017-12-31,,2.64,117,117,14/P/1186/RM. Erection of new build dwellings,local-authority-eng:NSM,not owned by a public authority,2015-01-21,https://planning.n-somerset.gov.uk/online-applications/,permissioned,reserved matters approval,,NSBR0004,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347608.461&y=176833.521&scale=4096,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0004
Marine View Harbour Road Portishead,yes,,2017-12-31,,0.97,126,126,16/P/2855/F. Erection of three pavillion style buildings comprising 126 retirement apartments,local-authority-eng:NSM,not owned by a public authority,2017-03-09,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0005,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347254.622&y=176638.449&scale=2048,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0005
South west of Severn Paper Mill site Portishead,yes,,2017-12-31,,1.62,69,69,16/P/1608/F. Erection of new dwellings and employment unit,local-authority-eng:NSM,not owned by a public authority,2017-11-07,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0006,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347498.462&y=176691.010&scale=2048,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0006
Bayside Hotel Manilla Crescent Weston-super-Mare,yes,,2017-12-31,,0.15,15,15,14/P/1791/F. Demolition of former hotel building and erection of a five storey building containing 15 apartments,local-authority-eng:NSM,not owned by a public authority,2015-02-26,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0007,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331388.324&y=162072.126&scale=2048,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0007
Lawrence Court Lawrence Road Weston-super-Mare,yes,,2017-12-31,,0.15,14,14,15/P/1616/F. Redevelopment of former office unit to create 14 flats,local-authority-eng:NSM,not owned by a public authority,2015-11-27,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0008,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=335534.114&y=162797.391&scale=1024,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0008
Former Weston Library Boulevard Weston-super-Mare,yes,,2017-12-31,,0.1,22,22,16/P/0507/F. Conversion of building to 22 flats,local-authority-eng:NSM,not owned by a public authority,2017-02-22,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,,NSBR0009,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332368.599&y=161680.410&scale=1024,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0009
Oxford Plasma Technology North End Road Yatton,yes,,2017-12-31,,1.41,51,51,14/P/2468/RM. Residential development of 51 dwellings,local-authority-eng:NSM,not owned by a public authority,2015-03-27,https://planning.n-somerset.gov.uk/online-applications/,permissioned,reserved matters approval,,NSBR0010,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=342399.003&y=166408.261&scale=4096,2017-12-31,brownfield-land/local-authority-eng/NSM/NSBR0010
