site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Walsh’s Yard, Common Road, Malvern",yes,,2017-12-28,,0.35,5,5,Outline application with all matters reserved for erection of up to 6 dwellings. Outline application with all matters reserved for erection of up to 6 dwellings. https://plan.malvernhills.gov.uk/plandisp.aspx?recno=71846,local-authority-eng:MAV,not owned by a public authority,2016-09-30,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=71846,permissioned,outline planning permission,POINT(-2.309115 52.094306),MHDCBLR/0001,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0001+Walsh+Yard%2C+Common+Road%2C+Malvern.pdf/08bb8fea-b0b4-f7ef-a843-049da46459b8,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0001
"Portland House, Church Street, Malvern",,,2017-12-28,,0.22,15,15,,local-authority-eng:MAV,owned by a public authority,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=73156,pending decision,,POINT(-2.324935 52.112002),MHDCBLR/0002,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0002+Portland+House%2C+Church+Street%2C+Malvern.pdf/cadca1a1-9c5d-a34f-ac69-fcea24678a09,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0002
"(Former Hospital) Landsdowne Crescent, Malvern",,,2017-12-28,,0.27,15,15,,local-authority-eng:MAV,not owned by a public authority,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=74121,Not Permissioned,,POINT(-2.320339 52.112608),MHDCBLR/0003,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0003+Former+Hospital%2C+Landsdowne+Crescent%2C+Malvern.pdf/3b819c33-fc15-d99c-eb75-53e0ef5713fd,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0003
"Pickersleigh Grove, Malvern - part BF (buildings now demolished) and part GF",yes,,2017-12-28,,3.29,44,44,"Approval of Reserved Matters for appearance, landscaping and scale following approval of outline permission ref 13/00900/OUT for residential development of 92 residential units.. Approval of Reserved Matters for appearance, landscaping and scale following approval of outline permission ref 13/00900/OUT for residential development of 92 residential units.. https://plan.malvernhills.gov.uk/plandisp.aspx?recno=74386",local-authority-eng:MAV,not owned by a public authority,2017-05-04,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=74386,permissioned,reserved matters approval,POINT(-2.317205 52.119476),MHDCBLR/0004,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0004+Pickersleigh+Grove%2C+Malvern.pdf/75fa740c-f63b-bd1b-a3d3-cc9282c0b8e5,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0004
"former Railway Sidings, Peachfield Road;",,,2017-12-28,,0.66,22,18,,local-authority-eng:MAV,not owned by a public authority,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=46526,Not Permissioned,,POINT(-2.324068 52.095111),MHDCBLR/0005,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0005+Former+Railway+Sidings%2C+Peachfield+Road%2C+Malvern.pdf/3822a5cb-03cd-e482-96bb-23ccbd3889ff,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0005
"Victoria Road Car Park, Malvern",,,2017-12-28,,0.28,21,18,,local-authority-eng:MAV,owned by a public authority,,,Not Permissioned,,POINT(-2.325412 52.113331),MHDCBLR/0006,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0006+Victoria+Road+Car+Park%2C+Malvern.pdf/769cfa34-62c2-380b-8884-c974287a2539,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0006
"Barracks Store, Court Road, Malvern",,,2017-12-28,,0.81,31,25,,local-authority-eng:MAV,not owned by a public authority,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=58460,Not Permissioned,,POINT(-2.317711 52.104407),MHDCBLR/0007,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0007+Barracks+Store%2C+Court+Road%2C+Malvern.pdf/f8dcc812-6cf3-dddb-4051-8a333e6cbba0,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0007
"Malvern Technology Centre, Malvern",,,2017-12-28,,15.4,330,270,,local-authority-eng:MAV,not owned by a public authority,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=76538,Not Permissioned,,POINT(-2.313112 52.100184),MHDCBLR/0008,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0008+Malvern+Technology+Centre%2C+Malvern.pdf/f67dcb67-2542-91a1-0407-59d3d3bc5f43,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0008
"Land at Braithwaite’s Yard, Main Road, Hallow",yes,,2017-12-28,,0.67,9,9,Development of 9 dwellings. Development of 9 dwellings. https://plan.malvernhills.gov.uk/plandisp.aspx?recno=71498,local-authority-eng:MAV,not owned by a public authority,2016-12-21,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=71498,permissioned,full planning permission,POINT(-2.253367 52.217411),MHDCBLR/0009,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0009+Land+at+Braithwaite+Yard%2C+Main+Road%2C+Hallow.pdf/f6b32bbd-b1be-4b03-05ca-5b7e2a09663a,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0009
"Former Royal Oak PH, Main Road, Hallow",yes,,2017-12-28,,0.18,8,8,Residential development of 8 dwellings. Residential development of 8 dwellings. https://plan.malvernhills.gov.uk/plandisp.aspx?recno=71487,local-authority-eng:MAV,not owned by a public authority,2016-12-21,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=71487,permissioned,full planning permission,POINT(-2.254882 52.223818),MHDCBLR/0010,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0010+Former+Royal+Oak+PH%2C+Main+Road%2C+Hallow.pdf/0715a67f-f55b-625c-cc26-8f5db839d6e7,2017-12-28,brownfield-land/local-authority-eng/MAV/MHDCBLR-0010
