site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"117 - 125 Freemasons Road, Canning Town, London, E16 3PH",yes,,2017-11-29,,0.05,18,14,"Pending signing of S106 agreement. Lapsed permission for 14 units (08/00319/FUL).. Redevelopment of 18 residential units (7x3 bed, 8x2bed and 3x1bed) over 6 floors.",local-authority-eng:NWM,not owned by a public authority,,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NZQZI6JYHL700&activeTab=summary&previousCaseNumber=15%2F03632%2FFUL&keyVal=002MY1JYLI000,pending decision,full planning permission,POINT(0.024986 51.513855),UPRN:10008994570,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10008994570
"Duke Of Cumberland, 101 Cumberland Road, Plaistow,London, E13 8LS",yes,,2017-11-29,,0.07,10,9,"Erection of 9 x self contained residential units comprising of 3 x 3 bed, 5 x 2 bed, 1 x 1 bed units including cycle and refuse storage on the ground floor.",local-authority-eng:NWM,not owned by a public authority,2016-05-23,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O35IPUJYJFT00&activeTab=summary&previousCaseNumber=16%2F00584%2FFUL&keyVal=000H4IJYLI000,permissioned,full planning permission,POINT(0.026257 51.520724),UPRN:46019802,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46019802
"2 Rixsen Road, Manor Park, London, E12 6RN",yes,,2017-11-29,,0.03,5,4,"Demolition of existing single storey offices and Construction of block A 1 x 2 bed flat, 1 x 3 bed flat and Block B 2 x 1 bed flats separated by a communal garden and associated bin and cycle stores",local-authority-eng:NWM,not owned by a public authority,2016-02-19,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=LYGDUPJY01M00&activeTab=summary&previousCaseNumber=12%2F00154%2FFUL&keyVal=0028YBJYLI000,permissioned,full planning permission,POINT(0.050951 51.547204),UPRN:46251374,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46251374
"617 Barking Road, Plaistow, London, E13 9EZ",yes,,2017-11-29,,0.05,8,7,"Demolition of the existing building and erection of a new three storey building comprising 8 self-contained flats (3 x 3 bed, 1 x 2 bed and 4 x 1 bed) with two on-site parking spaces and secure storage for 12 cycles.",local-authority-eng:NWM,not owned by a public authority,2014-01-20,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=MWGHDTJYJX000&activeTab=summary&previousCaseNumber=13%2F02116%2FFUL&keyVal=0032T5JYLI000,permissioned,full planning permission,POINT(0.032327 51.528182),UPRN:10009013135,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10009013135
"Former Bus Garage Site, Corner Of Perth Road, Greengate Street, Plaistow, London",yes,,2017-11-29,,0.07,,,Erection of new residential development comprising 9 dwelling houses and associated landscaping.,local-authority-eng:NWM,not owned by a public authority,2014-09-18,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=N94KAEJYJX000&activeTab=summary&previousCaseNumber=14%2F01638%2FFUL&keyVal=MVWB6DJY13G00,permissioned,full planning permission,POINT(0.027014 51.528217),UPRN:10090324474,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10090324474
"Land Adjacent 1, Abbey Street, Plaistow, London, E13 8DT",yes,,2017-11-29,,0.04,9,8,"Erection of residential building comprising of 4 x 3 bedroom and 4 x 1 bedroom flats including cycle parking on the ground floor, refuse storage and car parking in the basement",local-authority-eng:NWM,not owned by a public authority,2015-01-07,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NEBAZRJYJX000&activeTab=summary&previousCaseNumber=14%2F02560%2FFUL&keyVal=002CJJJYLI000,permissioned,full planning permission,POINT(0.02205 51.523201),UPRN:10008983021,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10008983021
"90 Greengate Street, Plaistow, London, E13 0AS",yes,,2017-11-29,,0.03,6,5,Prior approval for the change of use from Use Class B1(Offices) to create 22 x residential units Use Class C3.,local-authority-eng:NWM,not owned by a public authority,2016-04-07,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O2SOM8JY13E00&activeTab=summary&previousCaseNumber=16%2F00482%2FPRECUJ&keyVal=002B7JJYLI000,permissioned,full planning permission,POINT(0.027321 51.52743),UPRN:46255056,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46255056
"72 Ranelagh Road, East Ham, London, E6 2SH",yes,,2017-11-29,,0.04,7,5,"Demolition of existing buildings and erection of part two storey and part three storey buildings and basement to create 5No. residential units comprising of 2 x 3 Bedroom Houses, 2 x 1 Bedroom and 1 x 2 Bedroom Flats with associated basement car parking,",local-authority-eng:NWM,not owned by a public authority,2015-09-21,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NNOFSCJY09K00&activeTab=summary&previousCaseNumber=15%2F01168%2FFUL&keyVal=IPA5CQJY79000,permissioned,full planning permission,POINT(0.062581 51.530497),UPRN:10034508497,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10034508497
"The White Horse, 125 High Street South, East Ham, London, E6 6EJ",yes,,2017-11-29,,0.12,,,"Proposed demolition of existing Public House and erection of part-three, part-four and part-five storey building, comprising of a A3/A4 Commercial unit, car parking facilities and 23 no. self-contained dwellings above. This is an application for a major",local-authority-eng:NWM,not owned by a public authority,2017-02-10,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NO73DGJYJX000&activeTab=summary&previousCaseNumber=15%2F01256%2FFUL&keyVal=000WDUJYLI000,permissioned,full planning permission,POINT(0.056698 51.528014),UPRN:46037487,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46037487
"423 Barking Road, Plaistow, London, E13 8AL",yes,,2017-11-29,,0.07,9,8,"Demolition of existing Vehicle repair centre/MOT centre, flat above and outbuildings and erection of a three-storey building to provide 8 new residential dwellings (2 x 1bed , 3 x 2bed and 3x3bed) together with associated landscaping and access.",local-authority-eng:NWM,not owned by a public authority,2016-03-24,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NW74PDJYN2E00&activeTab=summary&previousCaseNumber=15%2F02845%2FFUL&keyVal=002B81JYLI000,permissioned,full planning permission,POINT(0.024838 51.523697),UPRN:46255072,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46255072
"The Victoria Cross, Jack Cornwell Street, Manor Park, London, E12 5NN",yes,,2017-11-29,,0.12,10,9,"Proposed redevelopment of site to provide an A4 Use and 9 self-contained residential units comprising of 1 x 5 bedroom house, and 1 x 1 bedroom, 4 x 2 bedroom and 3 x 3 bedroom flats, including refuse storage, cycle storage and car parking spaces",local-authority-eng:NWM,not owned by a public authority,2016-02-05,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NWONDMJYFR700&activeTab=summary&previousCaseNumber=15%2F02974%2FFUL&keyVal=IOWZR5JY79000,permissioned,full planning permission,POINT(0.063058 51.551883),UPRN:10034508058,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10034508058
"Land Rear Of The Ship Public House, Bramall Close, Stratford, London, E15 1RR",yes,,2017-11-29,,0.02,6,5,"Proposed three storey building comprising 5 no. flats ( 2 x 1 bed, 2 x 2 bed and 1 x 3 bed) with green roof and provisions for solar PV panels on the roof, car free development with provision for bicycle storage",local-authority-eng:NWM,not owned by a public authority,2016-04-05,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NYOY57JYH1Z00&activeTab=summary&previousCaseNumber=15%2F03411%2FFUL&keyVal=IOM81OJY99000,permissioned,full planning permission,POINT(0.011267 51.550137),UPRN:10012839901,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-10012839901
"2A Claughton Road, Plaistow, London, E13 9PN",yes,,2017-11-29,,0.16,,,"Demolition of existing buildings at 2A Claughton Road and Nos. 744, 746 and 748 Barking Road and the construction of a part four, part six storey building comprising 33 residential units (Class C3).",local-authority-eng:NWM,not owned by a public authority,2016-10-24,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O233F8JYIS600&activeTab=summary&previousCaseNumber=16%2F00337%2FFUL&keyVal=0029RXJYLI000,permissioned,full planning permission,POINT(0.036056 51.529715),UPRN:46252669,https://lbnewham.maps.arcgis.com/apps/webappviewer/index.html?id=730d34968dea4214a10e7d378f37ef2d,2017-11-29,brownfield-land/local-authority-eng/NWM/UPRN-46252669
