site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Meir Health Centre, Saracen Way, Meir, Stoke-on-Trent, ST3 7DS",yes,,2018-12-05,,0.22,12,12,New app submitted. Site UC. Residential development for twelve 3-bed semi-detached dwellings with new vehicle accesses,local-authority-eng:STE,not owned by a public authority,2017-10-16,,permissioned,outline planning permission,POINT(-2.103714 52.977014),61440,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/61440
"Former St Dominic's School, Hartshill Road, Stoke-on-Trent, ST4 7LY",yes,,2018-12-05,,0.13,5,5,New application. Erection of five bungalows with vehicle access from Tolkien Way,local-authority-eng:STE,not owned by a public authority,2017-09-28,,permissioned,full planning permission,POINT(-2.194718 53.008972),61264,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2018-12-05,brownfield-land/local-authority-eng/STE/61264
"56 Edensor Road, Longton, Stoke On Trent, ST3 2QE",yes,,2018-12-05,,0.06,8,8,"New application approved. Erection of a two, two and a half and three storey building to form eight residential apartments",local-authority-eng:STE,not owned by a public authority,2018-01-03,,permissioned,full planning permission,POINT(-2.13938 52.985507),61735,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/61735
"Former Methodist Church, Sandon Old Road, Meir, Stoke On Trent, ST3 7AB",yes,,2018-12-05,,0.14,5,5,"New application approved. Residential development forming five, 3 bedroom properties including demolition of existing church (FPP)",local-authority-eng:STE,not owned by a public authority,2017-04-06,,permissioned,full planning permission,POINT(-2.106532 52.969706),60886,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/60886
"Shelton Pool, Simon Place, Shelton, Stoke on Trent, ST4 2DD and adjacent Shelton Day Centre, Cemetery Road, Shelton, Stoke on Trent, ST4 2DL",yes,,2018-12-05,,0.94,13,13,"New application approved site UC total approved for 23, 10 completed.. Demolition of former Day Centre and erection of 23 dwellings with associated landscaping / parking",local-authority-eng:STE,not owned by a public authority,2017-12-21,,permissioned,full planning permission,POINT(-2.185609 53.014678),60951,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/60951
"Former Queens Hotel, 489 Etruria Road, Hanley, Stoke-on-Trent. ST4 6JJ",yes,,2018-12-05,,0.31,9,9,Original app superceded. Site UC. Part demolition and conversion into 12 apartments with erection of 6 dwellings on car park,local-authority-eng:STE,not owned by a public authority,2018-06-19,,permissioned,full planning permission,POINT(-2.206238 53.017369),59587,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/59587
"Land at, junction of Newport Lane and Furlong Lane, Burslem Stoke-on-Trent",yes,,2018-12-05,,1.86,86,86,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.205129 53.042096),0310,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/0310
"Land at, Furlong Road, Tunstall, Stoke-on-Trent",,,2018-12-05,,0.91,33,33,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.203868 53.06409),0304,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/0304
"Former Tunstall Health Centre, Dunning Street, Tunstall, Stoke On Trent, ST6 5AP",yes,,2018-12-05,,0.47,19,19,Reserved matters approved 60777. The application includes an indicative layout which indicates up to 19 family type dwellings along with a new highway towards the rear of the site.,local-authority-eng:STE,not owned by a public authority,2017-04-11,,permissioned,outline planning permission,POINT(-2.212454 53.060112),55794,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31,brownfield-land/local-authority-eng/STE/55794
"Queen Elizabeth II Court, Temple Street, Fenton, Stoke-on-Trent",yes,,2018-12-05,,0.53,57,57,Site UC. Demolition of existing Queen Elizabeth II Court sheltered accommodation and construction of a new 57 apartment,local-authority-eng:STE,,2017-05-25,,permissioned,full planning permission,POINT(-2.167793 52.998973),60994,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2018-12-05,brownfield-land/local-authority-eng/STE/60994
