site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Wheatfield Mill, Wheatfield Street, Rishton",yes,,2017-12-04,yes,0.9,27,27,Deliverable - Yes - part of 5YHLS Planning permission 11/15/0399 is for this site and # 29 on register (Wheatfield Mill). Further applications for discharge of conds.. 15/0399 Full Major Erection of 75 No dwellings with garages and/or parking spaces together with the provision of open space and associated roads and sewers A/C 23/05/2016_. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,2016-05-23,http://planning.hyndburnbc.gov.uk/WAM/findCaseFile.do?appNumber=11%2F15%2F0399&appType=Planning&action=Search,permissioned,full planning permission,POINT(-2.412 53.77),29,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-22,brownfield-land/local-authority-eng/HYN/29
"Land off Knowles Road, Rishton",yes,,2017-12-04,yes,1.03,51,30,Deliverable - Yes - part of 5YHLS Application 11/17/0401 is for a larger site including the nearby playground to the East.. 11/17/0401 MAJOR: APPLICATION FOR OUTLINE (INCLUDING ACCESS AND LAYOUT) DEVELOPMENT OF 43NO DWELLINGS WITH ASSOCIATED HARD AND SOFT LANDSCAPING FOLLOWING DEMOLITION OF EXISTING STRUCTURES. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,pending decision,outline planning permission,POINT(-2.416 53.766),31,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-22,brownfield-land/local-authority-eng/HYN/31
"Parker Street, Rishton BB1 4JD",yes,,2017-12-04,yes,1.2,35,35,Deliverable - Yes - part of 5YHLS Planning permission 11/15/0399 is for this site and # 29 on register (Wheatfield Mill). Further applications for discharge of conds.. 15/0399 Full Major Erection of 75 No dwellings with garages and/or parking spaces together with the provision of open space and associated roads and sewers A/C 23/05/2016_. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,2016-05-23,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,permissioned,full planning permission,POINT(-2.412 53.769),30,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-22,brownfield-land/local-authority-eng/HYN/30
"Coronation Mill, Victoria Street, (bounded by Commercial St,Victoria St, and John St) Oswaldtwistle",yes,,2017-12-06,yes,1.12,43,43,Deliverable - Yes - part of 5YHLS. 15/0353 MAJOR OUTLINE: DEMOLITION OF FORMER MILL AND ERECTION OF 43 NO. DWELLINGS WITH ALL MATTERS EXCEPT ACCESS RESERVED A/C 12/05/2016. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,2017-09-17,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,permissioned,outline planning permission,POINT(-2.399 53.741),43,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-27,brownfield-land/local-authority-eng/HYN/43
"Rhoden Road, Builders Compound, Roe Greave Road, Oswaldtwistle",,,2017-12-06,yes,0.31,12,9,Deliverable - No - SHLAA C2 Site is partly vacant PDL land and partially a commercial services use. The site would make a logical site for residential development and if developed would enhance the surrounding amenity.. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,Not permissioned,,POINT(-2.399 53.737),58,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-27,brownfield-land/local-authority-eng/HYN/58
"4 Elton Road, Belthorn",,,2017-12-06,yes,0.48,19,14,Deliverable - No - SHLAA C2. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,Not Permissioned,,POINT(-2.425 53.718),98,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-27,brownfield-land/local-authority-eng/HYN/98
"Land off Spring Street, Rishton",yes,,2017-12-04,yes,1.02,42,42,"Deliverable - Yes - part of 5YHLS Potentially constaminated site:Former cotton mills Spring Street. 11/17/0282 FULL MAJOR: RESUBMISSION OF PLANNING APPLICATION 11/15/0347: ERECTION OF 42 NO HOUSES, 8 NO APARTMENTS WITH ASSOCIATED ACCESS AND LANDSCAPING (FOLLOWING DEMOLITION OF EXISTING STRUCTURES) A/C 27/10/2017. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/",local-authority-eng:HYN,not owned by a public authority,2017-10-27,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,permissioned,full planning permission,POINT(-2.414 53.772),102,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-02-27,brownfield-land/local-authority-eng/HYN/102
"Former Service Station, Land off Manchester Road, Baxenden",,,2017-12-06,yes,0.4,12,12,Deliverable - No - SHLAA C2. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,Not Permissioned,,POINT(-2.343 53.732),104,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-27,brownfield-land/local-authority-eng/HYN/104
"Chapel Street garage site, Abbey Street, Accrington",,,2017-12-04,yes,0.3,15,9,Deliverable - No - SHLAA C2 Flood Zone 2 - not sufficient reason to exclude (i.e. Zone 3) as mitigation possible at technical consent stage. Coal Authority:DEVELOPMENT_HIGH_RISK_AREA. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/,local-authority-eng:HYN,not owned by a public authority,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,Not Permissioned,,POINT(-2.361 53.75),105,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-22,brownfield-land/local-authority-eng/HYN/105
"Land to NW of 64 New Lane, Oswaldtwistle",yes,,2017-12-06,yes,0.26,11,8,"Deliverable - Yes - part of 5YHLS 06/0027 OUTLINE APPLICATION FOR RESIDENTIAL DEVELOPMENT. A/C 04.10.2006 (Outline refers to 11 houses). 11/16/0481 MAJOR: OUTLINE APPLICATION FOR RESIDENTIAL DEVELOPMENT OF LAND ADJOINING NO 64 NEW LANE, OSWALDTWISTLE (WITH ALL MATTERS RESERVED). A/C 07/03/2017. https://www.hyndburnbc.gov.uk/search-for-planning-information-using-online-mapping-2/11/",local-authority-eng:HYN,not owned by a public authority,2017-03-07,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,permissioned,outline planning permission,POINT(-2.405 53.739),108,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,2016-06-27,brownfield-land/local-authority-eng/HYN/108
