site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Westbury Estate,yes,,2019-12-20,,2.84,181,181,,local-authority-eng:WFT,owned by a public authority,2019-09-26,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0T1RVBOIWV00,permissioned,outline planning permission,BLR028,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
"Land Bounded By Somerleyton Road, Coldharbour Lane And Railway",yes,2019-12-20,2017-12-15,,1.61,304,304,,local-authority-eng:LBH,mixed ownership,2017-03-23,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUTFJUBO0I800|https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZRAVLBOJME00,permissioned,full planning permission,BLR001,,2017-12-15
Land to the rear of Colin Court at Woodfield Avenue,yes,,2019-12-20,,0.16,9,9,,local-authority-eng:LBH,not owned by a public authority,2019-05-20,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P79Y2GBOJ2U00,permissioned,full planning permission,BLR038,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
184 Larkhall Lane,yes,,2018-12-17,,0.06,14,14,,local-authority-eng:RDB,not owned by a public authority,2018-04-06,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=makeComment&keyVal=O4G9WSBOK2J00,permissioned,full planning permission,BLR022,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
Fenwick Estate South,yes,2019-12-20,2017-12-15,,0.47,55,55,,local-authority-eng:LBH,owned by a public authority,2017-02-10,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUTTNKBO0IB00,permissioned,full planning permission,BLR003,,2017-12-15
93 King's Avenue,yes,2019-12-20,2017-12-15,,0.29,5,5,,local-authority-eng:LBH,not owned by a public authority,2017-06-27,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMVRYBOGKM00,permissioned,full planning permission,BLR006,,2017-12-15
Fenwick Estate,,2019-12-20,2017-12-15,,3.15,236,236,,local-authority-eng:TWH,owned by a public authority,,,not permissioned,,BLR027,,2017-12-15
"Olive Morris House, 18 Brixton Hill",yes,2019-12-20,2017-12-15,,0.28,74,74,,local-authority-eng:LBH,owned by a public authority,2015-10-15,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NMX66CBOJX200,permissioned,full planning permission,BLR007,,2017-12-15
12-20 Wyvil Road,yes,,2017-12-15,,0.38,278,278,,local-authority-eng:LBH,not owned by a public authority,2017-09-06,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCIUJFBO0GI00,permissioned,full planning permission,BLR005,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
12G Leigham Court Road,yes,,2018-12-17,,0.03,6,6,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9W8F3BOM0G00,pending decision,,BLR043,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
"Texaco Garage, 36-46 Albert Embankment",yes,,2017-12-15,,0.19,166,166,,local-authority-eng:LBH,not owned by a public authority,2017-10-13,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2AEV2BO0GI00,permissioned,full planning permission,BLR009,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
41-45 Acre Lane,yes,,2018-12-17,,0.11,24,24,,local-authority-eng:LBH,not owned by a public authority,2018-08-10,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUB92IBOKC800,permissioned,full planning permission,BLR037,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
2-7 Stockwell Green,yes,,2019-12-20,,0.09,24,24,,local-authority-eng:MRT,not owned by a public authority,2019-05-02,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4YKWIBO0GI00,permissioned,full planning permission,BLR020,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
85 Brixton Hill,yes,,2017-12-15,,0.06,7,7,,local-authority-eng:LBH,not owned by a public authority,2017-06-15,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEBQZMBOJAK00,permissioned,full planning permission,BLR014,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
340A Clapham Road,yes,2019-12-20,2017-12-15,,0.19,62,62,,local-authority-eng:LBH,not owned by a public authority,2017-06-21,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7S7DBOFLE00,permissioned,full planning permission,BLR010,,2017-12-15
44 Clapham Common South Side,yes,2019-12-20,2018-12-17,,1.41,293,293,,local-authority-eng:LBH,not owned by a public authority,2018-03-29,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=OL40Z6BOKOL00&activeTab=summary,permissioned,full planning permission,BLR017,,2017-12-15
South Lambeth Estate,yes,,2019-12-20,,2.28,261,261,,local-authority-eng:WSM,owned by a public authority,2019-09-26,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P0T7CFBOIX100&activeTab=summary,permissioned,outline planning permission,BLR030,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
Land between 33 and 35 Medora Road,yes,,2018-12-17,,0.06,5,5,,local-authority-eng:LBH,not owned by a public authority,2018-11-15,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTLVHLBOJNM00,permissioned,full planning permission,BLR045,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
Central Hill Estate,,2019-12-20,2017-12-15,,6.86,503,503,,local-authority-eng:SWK,owned by a public authority,,,not permissioned,,BLR025,,2017-12-15
"Gasholder Station, Kennington Oval",yes,,2018-12-17,,2.03,738,738,,local-authority-eng:LBH,not owned by a public authority,2018-08-23,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P031HPBOI0700&activeTab=summary,permissioned,full planning permission,BLR035,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
Fitch Court,,,2017-12-15,,0.34,18,18,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR034,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
2-4 Hercules Road,yes,,2018-12-17,,0.02,6,6,,local-authority-eng:RIC,not owned by a public authority,2018-06-22,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONZNCQBOH3X00,permissioned,full planning permission,BLR024,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
Pope's Road Car Park,yes,,2019-12-20,,0.47,97,97,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR033,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
Cressingham Gardens,,2019-12-20,2017-12-15,,4.2,159,159,,local-authority-eng:STN,owned by a public authority,,,not permissioned,,BLR026,,2017-12-15
Garages at Walcot Square,yes,,2018-12-17,,0.12,6,6,,local-authority-eng:LBH,not owned by a public authority,2018-06-05,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOXAH2BOI7D00,permissioned,full planning permission,BLR041,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
Hemans Estate,,2019-12-20,2017-12-15,,1.91,21,21,,local-authority-eng:WND,owned by a public authority,,,not permissioned,,BLR029,,2017-12-15
151 Palace Road,yes,,2017-12-15,,0.09,9,9,,local-authority-eng:LBH,not owned by a public authority,2017-09-20,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQEK6SBOKBH00,permissioned,full planning permission,BLR012,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
Knight's Walk Estate,yes,,2019-12-20,,0.93,66,66,,local-authority-eng:LBH,owned by a public authority,2019-04-18,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0T4K3BOIWY00,permissioned,full planning permission,BLR032,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
260 Knight's Hill,yes,,2018-12-17,,0.11,6,6,,local-authority-eng:LEW,not owned by a public authority,2017-05-05,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL66ZMBOKQK00,permissioned,full planning permission,BLR018,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
341 - 343 Norwood Road,yes,,2018-12-17,,0.07,6,6,,local-authority-eng:LBH,not owned by a public authority,2018-10-03,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=OWIW98BOJ5E00&activeTab=summary,permissioned,full planning permission,BLR042,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
"Land to rear of Viking House, Denmark Road",yes,,2018-12-17,,0.08,8,8,,local-authority-eng:NWM,not owned by a public authority,2018-11-26,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORYE8EBOMN400,permissioned,full planning permission,BLR021,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15
31-37 Auckland Hill,yes,,2019-12-20,,0.07,7,7,,local-authority-eng:LBH,not owned by a public authority,2018-12-14,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P98PP6BOLFC00,permissioned,full planning permission,BLR040,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
Land adjacent to 16 Beardell Street,yes,,2018-12-17,,0.02,5,5,,local-authority-eng:LBH,not owned by a public authority,2018-05-25,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1VRG2BOK1I00,permissioned,full planning permission,BLR044,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17
"Tesco, 263-275 Kennington Lane",yes,2019-12-20,2019-12-20,,1.31,248,248,,local-authority-eng:LBH,not owned by a public authority,2018-12-21,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PAP13OBOMQM00,permissioned,full planning permission,BLR031,,2017-12-15
133-139 Leigham Court Road,,2019-12-20,2018-12-17,,0.15,5,5,,local-authority-eng:LBH,not owned by a public authority,,,not permissioned,,BLR036,,2018-12-17
Land at 396 Streatham High Road,yes,2019-12-20,2018-12-17,,0.04,8,8,,local-authority-eng:LBH,not owned by a public authority,2018-05-04,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P0AJHRBOID800&activeTab=summary,permissioned,full planning permission,BLR039,,2018-12-17
"Roman Rise, Central Hill Estate",yes,,2019-12-20,,0.19,21,21,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR046,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
"Trinity Rise, Cressingham Gardens",yes,,2019-12-20,,0.13,20,20,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR047,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Fenwick Place,yes,,2019-12-20,,0.15,23,23,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR048,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Hemans Estate Ball Court,yes,,2019-12-20,,0.06,18,18,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR049,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
604-610 Streatham High Road,yes,,2019-12-20,,0.19,23,23,,local-authority-eng:LBH,not owned by a public authority,2019-04-17,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OT37QXBOJ4R00,permissioned,full planning permission,BLR050,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
37 And 39 Shrubbery Road,yes,,2019-12-20,,0.03,4,4,,local-authority-eng:LBH,not owned by a public authority,2019-01-31,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P2M7V6BOKV500,permissioned,full planning permission,BLR051,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
55 Union Grove,yes,,2019-12-20,,0.07,4,4,,local-authority-eng:LBH,not owned by a public authority,2019-01-24,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P4YOF1BOG7O00&activeTab=summary,permissioned,full planning permission,BLR052,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
"Youth Club, Kenbury Street",yes,,2019-12-20,,0.09,7,7,,local-authority-eng:LBH,not owned by a public authority,2019-03-20,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P5W49HBOHB000&activeTab=summary,permissioned,outline planning permission,BLR053,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
37 Hainthorpe Road,yes,,2019-12-20,,0.04,3,3,,local-authority-eng:LBH,not owned by a public authority,2018-11-16,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PA0HOLBOM7600,permissioned,full planning permission,BLR054,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
262 Rosendale Road,yes,,2019-12-20,,0.03,3,3,,local-authority-eng:LBH,not owned by a public authority,2019-10-23,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJ0JCBBOI3400,permissioned,full planning permission,BLR055,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
43 Ambleside Avenue,yes,,2019-12-20,,0.08,5,5,,local-authority-eng:LBH,not owned by a public authority,2019-10-11,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=PNNFBABOJWT00&activeTab=summary,permissioned,full planning permission,BLR056,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
"West Norwood Lawn Tennis Club, 128 Knight's Hill",,,2019-12-20,,0.38,32,32,,local-authority-eng:LBH,not owned by a public authority,2018-01-12,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=O42RFOBO0IA00&activeTab=summary,permissioned,outline planning permission,BLR057,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Graphite Square,yes,,2019-12-20,,0.44,178,160,,local-authority-eng:LBH,not owned by a public authority,2019-09-25,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEHGOGBO09600|https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORSMMXBO0GX00,permissioned,full planning permission,BLR058,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
8 Albert Embankment and land to the rear,yes,,2019-12-20,,1.05,417,417,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=PPN0WTBO09600&activeTab=summary,pending decision,,BLR059,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
6 Lansdowne Hill,yes,,2019-12-20,,0.28,51,51,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PVM8QSBO08M00,pending decision,,BLR060,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
22 Wyvil Road,yes,,2019-12-20,,0.05,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORJQL4BOM3D00,pending decision,,BLR061,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
The Cricketers,yes,,2019-12-20,,0.07,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P30CDCBOLD100,pending decision,,BLR062,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
1-7 Aytoun Road and Aytoun Court,yes,,2019-12-20,,0.15,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P7HBRGBOJFI00,pending decision,,BLR063,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Plot Adjacent 29 Sternhold Avenue,yes,,2019-12-20,,0.03,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PFCW84BOKNZ00,pending decision,,BLR064,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
"Land At Rear Of Robins Court, Kings Avenue",yes,,2019-12-20,,0.06,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PGAAAUBOLQ500,pending decision,,BLR065,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
101 Streatham High Road,yes,,2019-12-20,,0.23,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PGR7NLBOMEW00,pending decision,,BLR066,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
382A To 384 Norwood Road,yes,,2019-12-20,,0.1,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PHRZ6GBOFR800,pending decision,,BLR067,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
3 To 27 Wilcox Road,yes,,2019-12-20,,0.21,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJBJS8BOIEC00,pending decision,,BLR068,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Hero of switzerland,yes,,2019-12-20,,0.04,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PQF5I8BOMQ400,pending decision,,BLR069,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Denby Court,yes,,2019-12-20,,0.52,116,116,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR070,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Patmos Lodge,yes,,2019-12-20,,0.23,34,34,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,BLR071,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
Lansdowne Wood Close,,,2019-12-20,,0.07,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDEOU1BOIC500,pending decision,,BLR072,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20
