site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
168 Scorer Street,yes,,2017-09-19,,0.03,8,8,Erection of a 3-storey building to accommodate 8 flats,local-authority-eng:LIC,not owned by a public authority,2014-04-03,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0SJFSK703,permissioned,full planning permission,2013/1328/F,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497349&y=370308&resolution=0.1&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"Old Bargate Works,Clumber St",yes,,2017-09-19,,0.04,10,10,"Conversion of existing warehouse to accommodate 10 apartments with associated parking, erection of a three storey extension to rear elevation to facilitate an internal staircase and associated external alterations.",local-authority-eng:LIC,not owned by a public authority,2015-09-18,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0OJFSK513,permissioned,full planning permission,2014/0879/F,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497072&y=369008&resolution=0.1&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"The Victory PH,Boultham Park Rd",yes,,2017-09-19,,0.27,14,14,Demolition of public house and garages and erection of three detached buildings comprising 14 dwellings and 4 ground floor commercial units for A2 'Financial and Professional Services' or B1 'Office' purposes (REVISED DESCRIPTION),local-authority-eng:LIC,not owned by a public authority,2015-05-01,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV11JFSK845,permissioned,full planning permission,2015/0038/F,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496604&y=369973&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"Land adjacent to Environment Agency, Waterside North",yes,,2017-11-14,,0.28,25,25,,local-authority-eng:LIC,owned by a public authority,,,not permissioned,,CL724,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498152&y=371154&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
Car park to west of St. Anne's Rd,yes,,2017-11-14,,0.38,11,11,,local-authority-eng:LIC,owned by a public authority,,,not permissioned,,CL754,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498568&y=371685&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"Land south of YMCA,Waterside North",yes,,2017-11-14,,0.39,29,29,,local-authority-eng:LIC,not owned by a public authority,,,not permissioned,,CL528,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497980&y=371160&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"Nurses home,Greetwell Rd",yes,,2017-11-14,,0.44,13,13,,local-authority-eng:LIC,owned by a public authority,,,not permissioned,,CL756,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498682&y=371877&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"Surface car park, Waterside North",yes,,2017-11-14,,0.47,35,35,,local-authority-eng:LIC,not owned by a public authority,,,not permissioned,,CL723,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497901&y=371181&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
Former Boultham Dairy Site,yes,,2017-11-14,,0.92,14,14,Erection of a foodstore with access and car parking (FULL PLANNING PERMISSION) and erection of dwellings (OUTLINE) and a place of worship/mosque with car parking or business (B1) use (OUTLINE),local-authority-eng:LIC,not owned by a public authority,2012-06-28,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0WJFSK138,permissioned,outline planning permission,2015/0511/RM,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496741&y=369988&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
Land East of Urban Street,yes,,2017-11-14,,1.54,51,51,,local-authority-eng:LIC,not owned by a public authority,,,not permissioned,,CL813,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496992&y=368567&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
"Land at Usher school, Skellingthorpe Rd",yes,,2017-11-14,,2.9,152,152,,local-authority-eng:LIC,owned by a public authority,,,not permissioned,,CL697,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=495730&y=369332&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2017-09-19
