site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Land off York Road, St Ann's, Rotherham, S65 1PN",yes,,2019-12-02,,0.47,30,15,"Housing allocation in the Rotherham Local Plan,H20, LDF0065, RDF0061",local-authority-eng:ROT,owned by a public authority,,,not permissioned,,,BR0002,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham",yes,,2019-12-02,,0.46,15,11,"H29, LDF0088, RDF0082",local-authority-eng:ROT,,,,not permissioned,,,BR0004,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ",,,2019-12-02,,0.59,19,14,"Housing allocation in the Rotherham Local Plan,H7, LDF0181, RDF0139",local-authority-eng:ROT,,,,not permissioned,,,BR0005,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Timberyard, Outgang Lane, Dinnington, S25 3QX",yes,,2019-12-02,,7.96,271,167,"Housing allocation in the Rotherham Local Plan,H75, LDF0238, RDF0175",local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/1643,not permissioned,,,BR0006,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ",yes,,2019-12-02,,0.95,25,18,"Under Construction - Housing allocation in the Rotherham Local Plan,H68, LDF0409, RDF0268",local-authority-eng:ROT,not owned by a public authority,2017-06-02,http://rotherham.planportal.co.uk/?id=RB2015/1075,permissioned,full planning permission,,BR0008,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"North Farm Close, Harthill, S26 7YH",,,2019-12-02,,0.75,17,14,"Housing allocation in the Rotherham Local Plan,H94, LDF0551, RDF0360",local-authority-eng:ROT,not owned by a public authority,,,not permissioned,,,BR0009,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"128-130 Wellgate, Rotherham, S60 2LL",yes,,2019-12-02,,0.65,100,52,"Housing allocation in the Rotherham Local Plan,H22, LDF0565, RDF0859",local-authority-eng:ROT,owned by a public authority,2019-11-29,http://rotherham.planportal.co.uk/?id=RB2019/1035,permissioned,full planning permission,,BR0010,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Moorgate House, Moorgate Road, Rotherham, S60 2AD",yes,,2019-12-02,,0.43,26,10,"Housing allocation in the Rotherham Local Plan,H23, LDF0563, RDF1017",local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/1136,not permissioned,,,BR0011,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land off Mansfield Road, North of A57, Aston, Rotherham",yes,,2019-12-02,,0.78,24,18,"Under Construction, Housing allocation in the Rotherham Local Plan. Forms part of a wider allocation which in total is estimated to have capacity for 99 homes,H90, LDF0792, RDF1619",local-authority-eng:ROT,not owned by a public authority,2018-09-10,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2018/0021,permissioned,full planning permission,,BR0012,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land to the north west of Doncaster Road, Dalton, Rotherham",yes,,2019-12-02,,0.63,38,15,"Housing allocation in the Rotherham Local Plan,H25, LDF0134, RDF1671",local-authority-eng:ROT,not owned by a public authority,,,not permissioned,,,BR0013,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Charnwood House, Charnwood Street, Swinton, Rotherham",yes,,2019-12-02,,0.62,20,15,"Housing allocation in the Rotherham Local Plan,H50, LDF0827, RDF1677",local-authority-eng:ROT,owned by a public authority,,,not permissioned,,,BR0014,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"The Howard Building, Howard Street, Rotherham, S65 1AX",yes,,2019-12-02,,0.21,125,64,"Part of site is subject to a prior approval for change from office to residential use (53 apartments; RMBC2014/1453). Remainder of the site has permission (RB2014/1499) for conversion to residential use for 72 apartments. Application to vary conditions 2018,",local-authority-eng:ROT,not owned by a public authority,2015-04-16,http://rotherham.planportal.co.uk/?id=RB2014/1453|http://rotherham.planportal.co.uk/?id=RB2014/1499,not permissioned,full planning permission,,BR0015,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Techtronics, 22 St Georges Drive, Brinsworth, Rotherham, S60 5NG",,,2019-12-02,,0.12,5,4,RDF1826,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2014/0502,not permissioned,,,BR0016,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"31 Carlyle Road, Maltby, Rotherham, S66 7LP",,,2019-12-02,,0.03,6,1,RDF0636,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2004/1022,not permissioned,,,BR0018,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Oldgate Lane, Thrybergh, Rotherham, S65 4JX",,,2019-12-02,,0.08,6,3,"RDF0823, Current temporary permission for use of land as a car wash expires 31 October 2021.",local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0226,not permissioned,,,BR0019,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Herringthorpe Valley Road, Herringthorpe, Rotherham",,,2019-12-02,,0.14,8,4,RDF0928,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/2156,not permissioned,,,BR0020,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Challenger Tyre & Exhaust, Wellgate, Rotherham Town Centre",,,2019-12-02,,0.34,30,12,"Current 2019 permission is for erection of tea rooms, gardens and parking,RDF0956",local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2019/0773,not permissioned,,,BR0021,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Morrell Street, Maltby, S66 7LP",,,2019-12-02,,0.07,8,2,RDF0997,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/0839,not permissioned,,,BR0022,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former Lordens Hotel, 64 Doe Quarry Lane, Dinnington, Rotherham, S25 2NN",yes,,2019-12-02,,0.31,15,15,"RDF1942, Site cleared, Under Construction",local-authority-eng:ROT,not owned by a public authority,2018-11-22,http://rotherham.planportal.co.uk/?id=RB2018/1231,permissioned,full planning permission,,BR0023,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Cemetery Road, Wath-upon-Dearne, Rotherham, S63 6LL",,,2019-12-02,,0.23,27,7,RDF1145,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/0485,not permissioned,,,BR0024,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"2-4 Essoldo Chambers, High Street, Rotherham Town Centre, S60 1PZ",,,2019-12-02,,0.04,8,3,RDF1207,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/1271,not permissioned,,,BR0025,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Hollowgate Avenue, Wath-upon-Dearne, Rotherham",,,2019-12-02,,0.35,14,5,RDF1290,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2014/1376,not permissioned,,,BR0027,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"13 Quarry Lane, North Anston, Rotherham, S25 4DB",yes,,2019-12-02,,0.17,,,RDF1321,local-authority-eng:ROT,not owned by a public authority,2015-11-06,http://rotherham.planportal.co.uk/?id=RB2015/1258,permissioned,outline planning permission,,BR0028,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"20-22 Bradgate Lane, Rotherham, S61 1QH",,,2019-12-02,,0.09,6,3,RDF1385,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2011/0877,not permissioned,,,BR0030,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"1 Magna Lane, Dalton, Rotherham, S65 4HH",,,2019-12-02,,0.07,7,3,RDF1387,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2011/0863,not permissioned,,,BR0031,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"The Rectory, 36 Union street, Harthill, Rotherham, S26 7YH",,,2019-12-02,,0.21,5,5,RDF1393,local-authority-eng:ROT,not owned by a public authority,2018-02-09,http://rotherham.planportal.co.uk/?id=RB2017/1365,permissioned,full planning permission,,BR0032,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
" Former Laudsdale House Care Home, Laudsdale Road, East Herringthorpe, Rotherham, S65 3LY",,,2019-12-02,,0.44,26,12,RDF1458,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2010/1467,not permissioned,,,BR0033,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"7 Hunger Hill Lane, Whiston, Rotherham, S60 4BD",,,2019-12-02,,0.2,5,3,"Any redevelopment should retain the existing ground floor shop units,RDF1682",local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/1727,not permissioned,,,BR0035,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
