site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Brampton Manor, Old Road, Chesterfield",yes,,2017-12-19,,0.92,6,1,Parts of the site have potential for future residential develoment subject to consideration of the impact upon listed structures/buildings and scheduled ancient monuments.,local-authority-eng:CHS,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016PUEPLI000,not permissioned,,15,https://www.chesterfield.gov.uk/media/562063/15-brampton-manor-old-road-chesterfield.pdf,2017-12-19
"Brockwell Court (Former), Cheedale Avenue, Newbold, Chesterfield",yes,,2017-12-19,,0.72,20,1,"The site has been occupied by a permanent structure but the remains have not sufficiently blended into the landscape over the process of time. There is a possibility that the site may be required to meet unmet open space needs but there is no conclusive evidence to this effect, Whilst the nearby junior school is at capacity certain types of residential development would be possible without an increase in demand for school places. Furthermore the potential for expansion of the nearby schools is as yet undetermined. Provided biodiversity impacts can be mitigated the site would be appropriate for residential development.",local-authority-eng:CHS,owned by a public authority,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=LCECPLEP02W00&activeTab=summary&previousCaseNumber=CHE%2F10%2F00715%2FDEM&keyVal=0012F6EPLI000,not permissioned,,16,https://www.chesterfield.gov.uk/media/562066/16-brockwell-court-former-cheedale-avenue-newbold.pdf,2017-12-19
"Catherine Street, Bank Street and Catherine Street Chesterfield",yes,,2017-12-19,,0.25,12,1,The site appropriate for residential development. Constraints identified within the LAA are likely to be mitigable.,local-authority-eng:CHS,owned by a public authority,,,not permissioned,,17,https://www.chesterfield.gov.uk/media/562069/17-catherine-street-chesterfield.pdf,2017-12-19
"Land at Duewell Court, Station Road, Barrow Hill",yes,,2017-12-19,,0.69,20,1,"Whilst no local centre is nearby (notwithstanding any centre developed within the Staveley Rother Corridor), the site is still appropriate for residential development being in regeneration priority area. Identified constraints are likely to be mitigable.",local-authority-eng:CHS,owned by a public authority,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=ORIZHUEPL8000&activeTab=summary&previousCaseNumber=CHE%2F17%2F00428%2FDEM&keyVal=0012KDEPLI000,not permissioned,,18,https://www.chesterfield.gov.uk/media/562072/18-land-at-duewell-court-station-road-barrow-hill.pdf,2017-12-19
"Heaton Court (Former), Meynell Close, Chesterfield",yes,,2017-12-19,,0.2,10,1,"The site is appropriate for residential development in terms of access to centres, services and facilities. Identified constraints are likely to be mitigable.",local-authority-eng:CHS,owned by a public authority,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O2P2KKEP00M00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00096%2FDEM&keyVal=000RVOEPLI000,not permissioned,,23,https://www.chesterfield.gov.uk/media/562075/23-heaton-court-former-meynell-close-chesterfield.pdf,2017-12-19
"Miller Avenue, Mastin Moor, Chesterfield",yes,,2017-12-19,,0.41,14,1,The site is appropriate for residential development despite no local centre nearby and limited accessibility to services and facilities given that it is within a regeneration priority area. Identified constraints are likely to be mitigable.,local-authority-eng:CHS,owned by a public authority,,,not permissioned,,32,https://www.chesterfield.gov.uk/media/562078/32-miller-avenue-mastin-moor.pdf,2017-12-19
"Land North-East of Sainsburys Roundabout, Rother Way, Chesterfield",yes,,2018-12-11,,1.6,45,45,Development is under construction. 45 dwellings based on brownfield element.. Application for approval of reserved matters of CHE/14/00404/OUT for residential development of 120 dwellings - amended plans received 29 11 2017,local-authority-eng:CHS,not owned by a public authority,2018-01-09,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=N6W98SEP00T00&activeTab=summary&previousCaseNumber=CHE%2F14%2F00404%2FOUT&keyVal=NV6DW0EP03B00,permissioned,reserved matters approval,49,https://www.chesterfield.gov.uk/media/562081/49-land-north-east-of-sainsburys-roundabout-rother-way-chesterfield.pdf,2017-12-19
"Boythorpe Works (Former), Goytside Road Chesterfield",yes,,2017-12-19,,5.71,135,1,Application for full planning permission is pending consideration.,local-authority-eng:CHS,not owned by a public authority,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OUB3YTEP04100&activeTab=summary&previousCaseNumber=CHE%2F17%2F00566%2FTPO&keyVal=JFAROTEP20000,pending decision,,64,https://www.chesterfield.gov.uk/media/562084/64-boythorpe-works-former-goytside-road-chesterfield.pdf,2017-12-19
"Land At East Of A61 Known as Chesterfield Waterside, Brimington Road, Chesterfield",yes,,2017-12-19,,19.22,1550,1550,"Outline planning permission receieved.. Outline planning application with all matters reserved except for means of access proposing the demolition of existing buildings and erection of a comprehensive mixed use regeneration scheme comprising residential (use class C3); retail (use class A1); financial/professional services (use class A2); restaurants, drinking establishments and hot food establishments (use classes A3, A4 and A5); offices (use class B1); doctors surgery and creche (use class D1); two hotels (use class C1); health and fitness (use class D2); nursing home (use class C2); ancillary creative uses including a possible arts centre, a new canal link, new open spaces including linear and eco parks, new public realm and car parking arrangements including two multi storey car parks at Chesterfield Waterside, A61 Corridor, Chesterfield",local-authority-eng:CHS,not owned by a public authority,2011-03-09,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OGSFD2EP02A00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00762%2FDOC&keyVal=KRTIMDEP00200,permissioned,outline planning permission,68,https://www.chesterfield.gov.uk/media/562912/68-land-east-of-a61-known-as-chesterfield-waterside.pdf,2017-12-19
"Ashbrooke Centre (Former), Cuttholme Road, Chesterfield",yes,,2017-12-19,,0.68,20,1,The site has been occupied by a permanent structure but the remains have not sufficiently blended into the landscape over the process of time. It is in a location accessible to a centre and with reasonable accessibility to services and facilities and it is likely that constraints can be mitigated.,local-authority-eng:CHS,owned by a public authority,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OGDF9GEP02A00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00745%2FTPOEXP&keyVal=00147YEPLI000,not permissioned,,91,https://www.chesterfield.gov.uk/media/562087/91-ashbrooke-centre-former-cuttholme-road-chesterfield.pdf,2017-12-19
