site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Balderton, Hawton Lane (Flowserve)",yes,,2018-11-20,,15.57,210,210,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HTZTIFLBF3000,not permissioned,,BF0001,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0001.pdf,2017-11-30
"Bilsthorpe, The Moor, Bilsthorpe",yes,,2018-11-20,,1.87,55,55,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JSBUFGLB05Q00,not permissioned,,BF0002,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0002.pdf,2017-11-30
"Bilsthorpe, The Moor (Noble Foods Ltd)",yes,,2018-11-20,,3.17,77,77,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JSBUFGLB05Q00,not permissioned,,BF0003,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0003.pdf,2017-11-30
"Clipstone, Mansfield Road (Former Squinting Cat)",yes,,2018-11-20,,0.19,9,9,,local-authority-eng:NEA,not owned by a public authority,2016-11-08,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MZTC4SLB04E00,permissioned,full planning permission,BF0004,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0004.pdf,2017-11-30
"Edwinstowe, Abbey Road (Garage Court)",yes,,2018-11-20,,0.14,8,8,,local-authority-eng:NEA,owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CGQOILI000,not permissioned,,BF0005,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0005.pdf,2017-11-30
"Edwinstowe, Fourth Avenue",yes,,2018-11-20,,0.53,16,16,,local-authority-eng:NEA,owned by a public authority,2017-04-04,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DUTOILI000,permissioned,full planning permission,BF0006,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0006.pdf,2017-11-30
"Edwinstowe, High Street (Edwinstowe House)",yes,,2018-11-20,,3.56,34,34,,local-authority-eng:NEA,not owned by a public authority,2017-03-13,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KDQ5WALB05Q00,permissioned,full planning permission,BF0007,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0007.pdf,2017-11-30
"Newark, Hawton Lane (Tarmac Site)",yes,,2018-11-20,,8.59,256,256,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00127NOILI000,not permissioned,,BF0008,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0008.pdf,2017-11-30
"Newark, Bowbridge Road (The Bearings)",yes,,2018-11-20,,1.6,89,89,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016OLOILI000,not permissioned,,BF0009,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0009.pdf,2017-11-30
"Newark, Howes Court, William Street",yes,,2018-11-20,,0.97,30,30,,local-authority-eng:NEA,owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JY6OILI000,not permissioned,,BF0010,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0010.pdf,2017-11-30
"Newark, Land at Beacon Hill Road",yes,,2018-11-20,,0.4,3,3,,local-authority-eng:NEA,not owned by a public authority,2016-09-12,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MZJV6KLB04E00,permissioned,full planning permission,BF0011,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0011.pdf,2017-11-30
"Newark, Castle Gate (The Gap Site)",yes,,2018-11-20,,0.11,10,10,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001BG5OILI000,not permissioned,,BF0012,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0012.pdf,2017-11-30
"Newark, Lincoln Road (96)",yes,,2018-11-20,,0.18,5,5,,local-authority-eng:NEA,not owned by a public authority,2017-02-16,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000G8OOILI000,permissioned,full planning permission,BF0014,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0014.pdf,2017-11-30
"Newark, Garage Court, Queen's Court",yes,,2018-11-20,,0.41,6,6,,local-authority-eng:NEA,owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KTMIFRLB05Q01,not permissioned,,BF0016,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0016.pdf,2017-11-30
"Newark, Former Piano School, Mount Lane",yes,,2018-11-20,,0.06,9,9,,local-authority-eng:NEA,not owned by a public authority,2016-03-02,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I3MEZQLBE3000,permissioned,full planning permission,BF0017,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0017.pdf,2017-11-30
"Newark, Northgate House, 14 North Gate",yes,,2018-11-20,,0.06,8,8,,local-authority-eng:NEA,not owned by a public authority,2017-03-23,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NE9B6WLB04E00,permissioned,full planning permission,BF0018,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0018.pdf,2017-11-30
"Newark, 17 North Gate",yes,,2018-11-20,,0.06,12,12,,local-authority-eng:NEA,not owned by a public authority,2015-10-29,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010AIOILI000,permissioned,full planning permission,BF0019,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0019.pdf,2017-11-30
"Newark, Land South of Quibells Lane",yes,,2018-11-20,,2.33,30,30,,local-authority-eng:NEA,mixed ownership,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LG8XT5LB03R00,not permissioned,,BF0020,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0020.pdf,2017-11-30
"Newark, Land between 55 and 65 Mill Gate",yes,,2018-11-20,,0.14,8,8,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JUHOILI000,not permissioned,,BF0021,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0021.pdf,2017-11-30
"Newark, Land adjacent to Newark Marina, Mill Gate",yes,,2018-11-20,,0.69,34,34,,local-authority-eng:NEA,not owned by a public authority,2016-06-22,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MXQMYJLB04P00,permissioned,full planning permission,BF0022,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0022.pdf,2017-11-30
"Newark, Land on Bowbridge Road",yes,,2018-11-20,,2.49,66,66,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HT67TXLBS2000,not permissioned,,BF0023,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0023.pdf,2017-11-30
"Newark, Land on Bowbridge Road",yes,,2018-11-20,,4.25,150,150,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IYDSVMLBT4000,not permissioned,,BF0024,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0024.pdf,2017-11-30
"Newark, Land at NSK, Northern Road",yes,,2018-11-20,,10.11,150,150,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001AYIOILI000,not permissioned,,BF0025,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0025.pdf,2017-11-30
"Ollerton, Maid Marion Way",yes,,2018-11-20,,0.28,8,8,,local-authority-eng:NEA,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KBYYHOLB05Q01,not permissioned,,BF0027,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0027.pdf,2017-11-30
"Rainworth, Land at Kirklington Road",yes,,2018-11-20,,0.62,6,6,,local-authority-eng:NEA,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HXJIBXLBE3000,not permissioned,,BF0028,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0028.pdf,2017-11-30
"South Scarle, Red May Industrial Estate, Church Lane",yes,,2018-11-20,,0.43,6,6,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CB5OILI000,pending decision,,BF0029,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0029.pdf,2017-11-30
"Southwell, Southwell Depot",yes,,2018-11-20,,0.38,15,15,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011DJOILI000,not permissioned,,BF0030,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0030.pdf,2017-11-30
"Thurgarton, The Red Lion Public House, Southwell Road",yes,,2018-11-20,,0.4,4,4,,local-authority-eng:NEA,not owned by a public authority,2017-01-11,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XFIOILI000,permissioned,full planning permission,BF0032,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0032.pdf,2017-11-30
"Fernwood, Goldstraw Lane (The Water Tower)",yes,,2018-11-20,,0.17,13,13,,local-authority-eng:NEA,not owned by a public authority,2018-09-07,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JF7B7GLBT4000,permissioned,full planning permission,BF0033,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0033.pdf,2018-11-20
"Newark, Beacon Hill Road (Newark Working Men's Club)",yes,,2018-11-20,,0.24,16,16,,local-authority-eng:NEA,not owned by a public authority,2018-08-15,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PIUUPYLB04E00,permissioned,full planning permission,BF0034,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0034.pdf,2018-11-20
"Collingham, Windsor Close (Garage Site)",yes,,2018-11-20,,0.26,4,4,,local-authority-eng:NEA,owned by a public authority,2018-02-27,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KJIYDGLB04O00,permissioned,full planning permission,BF0035,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0035.pdf,2018-11-20
"East Stoke, School Lane (Hall Farm)",yes,,2018-11-20,,0.34,3,3,,local-authority-eng:NEA,not owned by a public authority,2018-05-23,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000MUEOILI000,permissioned,full planning permission,BF0036,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0036.pdf,2018-11-20
"Newark, Appleton Gate (11, National Probation Service)",yes,,2018-11-20,,0.02,5,5,,local-authority-eng:NEA,not owned by a public authority,2018-04-10,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ZWSOILI000,permissioned,full planning permission,BF0037,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0037.pdf,2018-11-20
"Newark, Appleton Gate (35, Whites Wine Merchant)",yes,,2018-11-20,,0.02,5,5,,local-authority-eng:NEA,not owned by a public authority,2018-11-02,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006OHOILI000,permissioned,full planning permission,BF0038,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0038.pdf,2018-11-20
