site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land east of Beck Lane, Barrow Upon Humber",,,2018-12-18,,2.23,71,71,The site is located within the development limit of Barrow upon Humber.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,IN1-18,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=507485.029164299&StartNorthing=421480.830485244&StartZoom=1000&Layers=brownfield,2017-12-19
"Former Carpark, Collum Avenue, Scunthorpe",,,2018-12-18,,0.16,14,14,The site is allocated for residential development within North Lincolnshire Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,owned by a public authority,,,not permissioned,,SCUH-12,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489885.39706548&StartNorthing=408752.20508063&StartZoom=1000&Layers=brownfield,2017-12-19
"6 Park Street, Winterton",,,2018-12-18,,0.31,27,27,,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,X5EJ7,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=493140.361136339&StartNorthing=418353.737024812&StartZoom=1000&Layers=brownfield,2018-12-18
"C Spencer Ltd, Mill Lane, Barrow Upon Humber",,,2018-12-18,,1.55,40,40,,local-authority-eng:NLN,not owned by a public authority,,,permissioned,outline planning permission,PA/2018/845,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=506502.850701114&StartNorthing=421264.200246377&StartZoom=1000&Layers=brownfield,2018-12-18
"Former Mellors Coaches Depot, Goxhill",,,2018-12-18,,0.25,11,11,,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,RMI4C,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=509982.744550759&StartNorthing=421344.169947869&StartZoom=1000&Layers=brownfield,2018-12-18
"Old Railway Sidings, Keadby",,,2018-12-18,,3.05,,,,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,9F980,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=483484.181715147&StartNorthing=410645.182227312&StartZoom=1000&Layers=brownfield,2018-12-18
"Land to rear of 48 to 57 Bridge Street, Brigg",,,2018-12-18,,0.8,23,23,The site is located within the development limit of Brigg.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,OI177,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=499774.472835261&StartNorthing=407226.311871983&StartZoom=1000&Layers=brownfield,2017-12-19
"32-34 Newland Avenue, Scunthorpe",,,2018-12-18,,0.05,8,8,The site is located within the development limit of Scunthorpe.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,PA/2017/113,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=488130.033784832&StartNorthing=410933.745093097&StartZoom=1000&Layers=brownfield,2017-12-19
"Off Temperance Avenue, Messingham",,,2018-12-18,,0.28,5,5,Planning permission to erect five dwellings and one pair of semi-detatched dwellings,local-authority-eng:NLN,not owned by a public authority,2017-04-26,https://apps.northlincs.gov.uk/application/pa-2016-2033,permissioned,full planning permission,PA/2016/2033,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489200.761805254&StartNorthing=404735.52369562&StartZoom=1000&Layers=brownfield,2018-12-18
"Former St Marys CycleWorks, Barton Upon Humber",,,2018-12-18,,1.95,73,73,The site is allocated for residential development within North Lincolnshire Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,BARH-3,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=503383.294028402&StartNorthing=422164.505355223&StartZoom=1000&Layers=brownfield,2017-12-19
"Belton Garden Centre, Sandtoft Road, Westgate, Epworth, DN9 1PN",,,2018-12-18,,0.34,5,5,Outline planning permission with all matters reserved for the erection of five detatched dwellings,local-authority-eng:NLN,not owned by a public authority,2018-08-06,https://apps.northlincs.gov.uk/application/pa-2018-660,permissioned,outline planning permission,PA/2018/660,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=476180.42875876&StartNorthing=407798.009674063&StartZoom=1000&Layers=brownfield,2018-12-18
"Site of the former Railway Inn, Kings Road, Barnetby le Wold, DN38 6HJ",yes,,2018-12-18,,0.15,6,6,The planning permission has been implemented.. Planning permission to erect three pairs of semi-detached houses,local-authority-eng:NLN,not owned by a public authority,2018-06-07,https://apps.northlincs.gov.uk/application/pa-2017-1989,permissioned,full planning permission,PA/2017/1989,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=505500.051724264&StartNorthing=410098.990818415&StartZoom=1000&Layers=brownfield,2018-12-18
"Falcon Cycles, Bridge Street, Brigg, DN20 8NQ",yes,,2018-12-18,,2.2,66,66,"The site is alllocated within the development limit of Brigg. Planning permisison to erect sixty six dwellings with garages, including landscaping and access and outline application for an over 55's accomodation, will all matters reserved",local-authority-eng:NLN,not owned by a public authority,2018-08-24,https://apps.northlincs.gov.uk/application/pa-2017-1234,permissioned,full planning permission,PA/2017/1234,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=499471.249245412&StartNorthing=407163.253267317&StartZoom=1000&Layers=brownfield,2018-12-18
"Land at Island Carr Road, Ancholme Way, Brigg",,,2018-12-18,,3.53,60,60,The site is located within the development limit of Brigg.. Application for approval of reserved matters following outline planning permission PA/2012/0674 dated 07/09/2012 for the erection of 60 dwellings,local-authority-eng:NLN,not owned by a public authority,2014-11-18,https://apps.northlincs.gov.uk/application/pa-2014-0887,permissioned,reserved matters approval,4SKWE,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=499578.426968399&StartNorthing=407295.268022248&StartZoom=1000&Layers=brownfield,2017-12-19
