site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Site of Former Whaley Thorns Social Club, Portland Road, Nether Langwith",yes,,2017-10-31,,0.15,7,7,,local-authority-eng:BOS,not owned by a public authority,2014-11-06,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBQV69DDIEN00,permissioned,full planning permission,14/00426/FUL,,2017-10-31
"4 High Street, Whitwell, Worksop, S80 4QU",yes,,2017-10-31,,0.1,6,6,,local-authority-eng:BOS,not owned by a public authority,2015-04-30,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=NGD10WDD06X00&activeTab=summary,permissioned,outline planning permission,14/00581/OUT,,2017-10-31
"The Sportsman, New Bolsover, Bolsover, Chesterfield, S44 6QD",yes,,2017-10-31,,0.05,6,6,,local-authority-eng:BOS,not owned by a public authority,2015-06-23,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=NNXLE4DD06X00&activeTab=summary,permissioned,full planning permission,15/00218/FUL,,2017-10-31
"Land to the West of Sun Inn Public House, Town Street, Pinxton",yes,,2017-10-31,,0.18,6,6,,local-authority-eng:BOS,not owned by a public authority,2016-04-15,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=O0TVGPDDMH800&activeTab=summary,permissioned,outline planning permission,16/00010/OUT,,2017-10-31
"Garage block at Derwent Drive, Tibshelf",yes,,2017-10-31,,0.63,12,12,,local-authority-eng:BOS,owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=O9HDG0DDG5W00&activeTab=summary,permissioned,full planning permission,16/00288/FUL,,2017-10-31
"Former Creswell Miners Welfare Institute, 321 Model Village, Creswell",yes,,2017-10-31,,0.26,11,11,,local-authority-eng:BOS,not owned by a public authority,2016-09-29,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=O9L2PTDDG6H00&activeTab=summary,permissioned,full planning permission,16/00294/FUL,,2017-10-31
"16 High Street, Clowne, Chesterfield, S43 4JU",yes,,2017-10-31,,0.61,26,26,,local-authority-eng:BOS,not owned by a public authority,2017-02-08,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OE5LGUDD09P00&activeTab=summary,permissioned,full planning permission,16/00473/FUL,,2017-10-31
"Shirebrook Miners Welfare Institute, Central Drive, Shirebrook, Mansfield, NG20 8BA",yes,,2017-10-31,,0.2,7,7,,local-authority-eng:BOS,not owned by a public authority,2017-01-23,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OEXZ81DDIY400&activeTab=summary,permissioned,full planning permission,16/00504/FUL,,2017-10-31
"Jacques Brickyard, Water Lane, South Normanton, Alfreton, DE55 2EE",yes,,2017-10-31,,0.93,32,32,,local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OF1IZCDDJ1V00&activeTab=summary,pending decision,full planning permission,16/00510/FUL,,2017-10-31
"The White Swan, Market Place, Bolsover, Chesterfield, S44 6PH",yes,,2017-10-31,,0.2,14,14,,local-authority-eng:BOS,not owned by a public authority,2017-04-04,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OLS1IKDDMPW00&activeTab=summary,permissioned,outline planning permission,17/00082/OUT,,2017-10-31
"Land along Railway, North East of Southfield Lane, Whitwell",,,2017-10-31,,0.83,19,19,,local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OME71SDD04100&activeTab=summary,pending decision,full planning permission,17/00104/FUL,,2017-10-31
"Site of Bolsover District Council Depot, Meadow Lane, South Normanton",yes,,2017-10-31,,0.28,10,10,,local-authority-eng:BOS,owned by a public authority,2017-11-22,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OMI9YDDDFGV00&activeTab=summary,permissioned,full planning permission,17/00114/FUL,,2017-10-31
"Land East of 63 to 69 Thickley Close, Shirebrook",yes,,2017-10-31,,0.14,15,15,,local-authority-eng:BOS,not owned by a public authority,2017-06-26,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OOCNORDD06X00&activeTab=summary,permissioned,full planning permission,17/00191/FUL,,2017-10-31
"Land East of 63 To 69 Thickley Close, Shirebrook",yes,,2017-10-31,,0.07,9,9,,local-authority-eng:BOS,not owned by a public authority,2017-06-06,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?keyVal=OOCPBBDD06X00&activeTab=summary,permissioned,reserved matters approval,17/00192/REM,,2017-10-31
"Former Courtaulds PLC, Oxcroft Lane, Bolsover",,,2017-10-31,,1.4,35,35,http://www.bolsover.gov.uk/images/LIVE/P/Plan_EB_HLAA_Summaries_Bolsover_1710.pdf,local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ORYCA4DDIJ700,pending decision,full planning permission,Bolsover-01,,2017-10-31
"Fourways Garage, Rotherham Road, Bolsover",,,2017-10-31,,0.42,12,12,http://www.bolsover.gov.uk/images/LIVE/P/Plan_EB_HLAA_Summaries_Bolsover_1710.pdf,local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,not permissioned,,Bolsover-35,,2017-10-31
"Land East of Station Road, Clowne",,,2017-10-31,,1.75,52,52,http://www.bolsover.gov.uk/images/LIVE/P/Plan_EB_HLAA_Summaries_Clowne_1710.pdf,local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JXKM4RDD06X00,not permissioned,,Clowne-17,,2017-10-31
"Land at former Shirebrook Station, Shirebrook",,,2017-10-31,,2.03,68,68,http://www.bolsover.gov.uk/images/LIVE/P/Plan_EB_HLAA_Summaries_Shirebrook_1710.pdf,local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OR6PV6DDI2M00,not permissioned,,Shirebrook-02,,2017-10-31
"Model Infants School, Central Drive, Shirebrook",yes,,2017-10-31,,0.41,20,20,http://www.bolsover.gov.uk/images/LIVE/P/Plan_EB_HLAA_Summaries_Shirebrook_1710.pdf,local-authority-eng:BOS,owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O4YAGUDD0E300,not permissioned,,Shirebrook-03,,2017-10-31
"Former Whitwell Colliery, Whitwell",yes,,2017-10-31,,7.1,186,186,"The LAA shows a much larger site, however that includes an area of greenfield land which is not included within the figures recorded in this register.. http://www.bolsover.gov.uk/images/LIVE/P/Plan_EB_HLAA_Summaries_Whitwell_1710.pdf",local-authority-eng:BOS,not owned by a public authority,,http://planning.bolsover.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=9800356FUL,not permissioned,,Whitwell-06,,2017-10-31
