site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Springfield, Mill Road, Aveley",yes,,2017-12-30,,0.4612,7,7,,local-authority-eng:THR,Not owned by a Public Authority,2017-10-20,,permissioned,full planning permission,AVE_14,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Aveley Football Ground, Mill Road, Aveley",yes,,2017-12-30,,2.4975,114,114,,local-authority-eng:THR,Not owned by a Public Authority,2016-03-11,,permissioned,full planning permission,AVE_19,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Adjacent 1 Park Lane, Aveley",yes,,2017-12-30,,0.1708,9,9,,local-authority-eng:THR,Not owned by a Public Authority,2016-08-19,,permissioned,full planning permission,AVE_45,https://thurrock.gov.uk/brownfield-map,2016-06-30
"79 High Street, Aveley, RM15 4AX",yes,,2017-12-30,,0.1417,8,8,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,AVE_46,https://thurrock.gov.uk/brownfield-map,2016-06-30
"The Culver Centre, Daiglen Drive, South Ockendon",yes,,2017-12-30,,2.0056,220,220,,local-authority-eng:THR,Owned by a Public Authority,,,Not Permissioned,,BEL_09,https://thurrock.gov.uk/brownfield-map,2016-06-30
"146 South Road, South Ockendon, RM15 6BX",yes,,2017-12-30,,0.1492,7,7,,local-authority-eng:THR,Not owned by a Public Authority,2015-10-02,,permissioned,full planning permission,BEL_11,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Bentons Farm, Mollands Lane, South Ockendon",yes,,2017-12-30,,0.3567,10,10,,local-authority-eng:THR,Not owned by a Public Authority,2016-04-11,,permissioned,full planning permission,BEL_14,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Adjacent Bentons Farm, Mollands Lane, South Ockendon",yes,,2017-12-30,,0.3094,16,16,,local-authority-eng:THR,Not owned by a Public Authority,2016-10-25,,permissioned,full planning permission,BEL_16,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Petrol Station, Lampits Hill, Corringham",yes,,2017-12-30,,0.0937,3,3,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,COF_11,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land and buildings at 19-29 Lampits Hill, Corringham",yes,,2017-12-30,,0.1976,8,8,,local-authority-eng:THR,Not owned by a Public Authority,2015-09-17,,permissioned,full planning permission,COF_13,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Academy Builders And Development Ltd, 31 Fobbing Road, Corringham",yes,,2017-12-30,,0.106,6,6,,local-authority-eng:THR,Not owned by a Public Authority,2015-11-23,,permissioned,full planning permission,COF_20,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land adjacent to Thatched Cottage, Baker Street, Orsett",yes,,2017-12-30,,0.5482,14,14,,local-authority-eng:THR,Not owned by a Public Authority,2015-03-31,,permissioned,outline planning permission,CSM_02,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Riverview Methodist Church, River View, Chadwell St Mary, RM16 4BJ",yes,,2017-12-30,,0.1016,7,7,,local-authority-eng:THR,Not owned by a Public Authority,2016-01-06,,permissioned,full planning permission,CSM_05,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Chadwell Library, corner of Linford Road and Brentwood Road",yes,,2017-12-30,,0.2559,9,9,,local-authority-eng:THR,Owned by a Public Authority,,,Not Permissioned,,CSM_09,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Land at St Joseph's Church Hall, Defoe Parade, Chadwell St Mary",yes,,2017-12-30,,0.2956,35,35,,local-authority-eng:THR,Not owned by a Public Authority,2016-01-13,,permissioned,full planning permission,CSM_10,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land rear of St Johns Way, Chadwell St Mary",yes,,2017-12-30,,0.5604,20,20,,local-authority-eng:THR,Not owned by a Public Authority,2013-02-19,,permissioned,full planning permission,CSM_13,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Church Hall, Rigby Gardens, Chadwell St Mary",yes,,2017-12-30,,0.1229,6,6,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,CSM_25,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Star Industrial Estate, Linford Road, Chadwell St Mary",yes,,2017-12-30,,3.3431,117,117,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,EAT_01,https://thurrock.gov.uk/brownfield-map,2016-06-30
"St Johns Road / west of Sandy Lane, East Tilbury (building footprint)",yes,,2017-12-30,,2.5163,88,88,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,EAT_02,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land to rear of 4-20 Bata Avenue, East Tilbury",yes,,2017-12-30,,0.3282,14,14,,local-authority-eng:THR,Not owned by a Public Authority,2016-12-16,,permissioned,outline planning permission,EAT_18,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Former tennis court site, East Tilbury",yes,,2017-12-30,,0.9805,18,18,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,EAT_19,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Thames Industrial Estate, Princess Margaret Road, East Tilbury. RM18 8RH",yes,,2017-12-30,,14.4182,50,50,,local-authority-eng:THR,Not owned by a Public Authority,2015-04-02,,permissioned,full planning permission,EAT_25,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Gas works site, London Road, Grays",yes,,2017-12-30,,2.525,88,88,,local-authority-eng:THR,Not owned by a Public Authority,2017-01-06,,permissioned,full planning permission,GRI_08,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Car Park, Brooke Road, Grays",yes,,2017-12-30,,0.0639,9,9,,local-authority-eng:THR,Not owned by a Public Authority,2016-04-22,,permissioned,full planning permission,GRI_25,https://thurrock.gov.uk/brownfield-map,2017-12-30
"59-65 High Street, Grays",yes,,2017-12-30,,0.2657,35,35,,local-authority-eng:THR,Not owned by a Public Authority,2012-03-31,,permissioned,full planning permission,GRI_28,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Pier Lodge Day Nursery, Argent Street, Grays",yes,,2017-12-30,,0.1664,21,21,,local-authority-eng:THR,Not owned by a Public Authority,2015-09-15,,permissioned,full planning permission,GRI_31,https://thurrock.gov.uk/brownfield-map,2016-06-30
"The Tops Social Club, Argent Street, Grays",yes,,2017-12-30,,0.1044,24,24,,local-authority-eng:THR,Not owned by a Public Authority,2017-01-20,,permissioned,outline planning permission,GRI_38,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Pumping station site Manor Way, Grays",yes,,2017-12-30,,0.6093,27,27,,local-authority-eng:THR,Not owned by a Public Authority,2016-06-03,,permissioned,full planning permission,GRI_40,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Treetops School, Dell Road, Grays",yes,,2017-12-30,,3.0898,74,74,,local-authority-eng:THR,Owned by a Public Authority,2016-09-28,,permissioned,full planning permission,GTH_06,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Scout Hut and Function Hall, Grays Park, Bridge Road, Grays",yes,,2017-12-30,,0.3654,13,13,,local-authority-eng:THR,Owned by a Public Authority,,,Not Permissioned,,GTH_12,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land at 52 Broadway, Grays",yes,,2017-12-30,,0.3893,14,14,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,GTH_21,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Deneholm Primary School, Culford Road, Little Thurrock, Grays, RM16 2SS",yes,,2017-12-30,,1.2558,44,44,,local-authority-eng:THR,Owned by a Public Authority,,,Not Permissioned,,LTB_03,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Petrol Station, Daneholes Roundabout, Stanford Road, Grays",yes,,2017-12-30,,0.6344,9,9,,local-authority-eng:THR,Not owned by a Public Authority,2014-04-30,,permissioned,full planning permission,LTB_04,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land at Thurrock Technical College, Wood View, Grays",yes,,2017-12-30,,9.3939,62,62,,local-authority-eng:THR,Not owned by a Public Authority,2012-03-28,,permissioned,full planning permission,LTB_05,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Arisdale Industrial Estate (remainder), South Ockendon",yes,,2017-12-30,,3.4753,373,373,,local-authority-eng:THR,Not owned by a Public Authority,2014-11-17,,permissioned,full planning permission,OCK_08,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Tamarisk Road, South Ockendon",yes,,2017-12-30,,0.1476,5,5,,local-authority-eng:THR,Owned by a Public Authority,,,Not Permissioned,,OCK_13,https://thurrock.gov.uk/brownfield-map,2016-06-30
"9-13 South Road, South Road, South Ockendon",yes,,2017-12-30,,0.1119,14,14,,local-authority-eng:THR,Not owned by a Public Authority,2017-05-11,,permissioned,full planning permission,OCK_16,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Former Congregational Church, North Road, South Ockendon",yes,,2017-12-30,,0.111,4,4,,local-authority-eng:THR,Not owned by a Public Authority,2013-10-16,,permissioned,full planning permission,OCK_17,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Lambourn House, 67 North Road, South Ockendon, RM15 6QA",yes,,2017-12-30,,0.1985,9,9,,local-authority-eng:THR,Not owned by a Public Authority,2015-07-16,,permissioned,full planning permission,OCK_31,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Piccadilly Whip Catering Ltd, Piccadilly House, Arisdale Avenue, South Ockendon",yes,,2017-12-30,,0.1073,7,7,,local-authority-eng:THR,Not owned by a Public Authority,2016-08-22,,permissioned,full planning permission,OCK_32,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Manor House Farm, Brentwood Road, Bulphan",yes,,2017-12-30,,0.6263,6,6,,local-authority-eng:THR,Not owned by a Public Authority,2015-11-20,,permissioned,full planning permission,ORS_22,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Balgownie Farm, Lower Dunton Road, Bulphan",yes,,2017-12-30,,0.8513,6,6,,local-authority-eng:THR,Not owned by a Public Authority,2017-04-26,,permissioned,full planning permission,ORS_31,https://thurrock.gov.uk/brownfield-map,2017-12-30
"Bannatynes Health Spa, Howard Road, Chafford Hundred, Grays, RM16 6YJ",yes,,2017-12-30,,1.1089,63,63,,local-authority-eng:THR,Not owned by a Public Authority,2009-09-14,,permissioned,full planning permission,SCH_01,https://thurrock.gov.uk/brownfield-map,2016-06-30
"First Floor, Grover House, Grover Walk, Corringham",yes,,2017-12-30,,0.0645,9,9,,local-authority-eng:THR,Not owned by a Public Authority,2013-09-13,,permissioned,full planning permission,SEC_02,https://thurrock.gov.uk/brownfield-map,2016-06-30
"The New Pompadour, St Johns Way, Corringham, SS17 7NA",yes,,2017-12-30,,0.1442,23,23,,local-authority-eng:THR,Not owned by a Public Authority,2017-01-24,,permissioned,full planning permission,SEC_04,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land at Stifford Clays Baptist Church, Fleethall Grove, Crammavill Street, Stifford Clays, Grays",yes,,2017-12-30,,0.4542,8,8,,local-authority-eng:THR,Owned by a Public Authority,2016-05-13,,permissioned,full planning permission,STC_04,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Stanford Road (rear of Oxford Road cul-de-sac), Stanford-le-Hope",yes,,2017-12-30,,0.5424,14,14,,local-authority-eng:THR,Not owned by a Public Authority,2011-10-11,,permissioned,full planning permission,STW_03,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Stanford Body Repairs, Ruskin Road, Stanford-le-Hope",yes,,2017-12-30,,0.0676,7,7,,local-authority-eng:THR,Not owned by a Public Authority,2015-04-02,,permissioned,full planning permission,STW_09,https://thurrock.gov.uk/brownfield-map,2016-06-30
"1/2, Southend Road, Stanford-le-Hope, SS17 0PQ",yes,,2017-12-30,,0.083,17,17,,local-authority-eng:THR,Not owned by a Public Authority,2011-04-18,,permissioned,full planning permission,STW_15,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land Adjacent 1 The Green, Stanford-le-Hope",yes,,2017-12-30,,0.1007,5,5,,local-authority-eng:THR,Not owned by a Public Authority,2017-03-22,,permissioned,full planning permission,STW_17,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Tanglewood, Billet Lane, Stanford-le-Hope",yes,,2017-12-30,,0.1569,16,16,,local-authority-eng:THR,Not owned by a Public Authority,2007-01-16,,permissioned,full planning permission,STW_22,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Rourke's Drift Guest House, 197 Dock Road, Tilbury, RM18 7BT",yes,,2017-12-30,,0.193,7,7,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,TRV_07,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Tilbury Market, Calcutta Road, Tilbury",yes,,2017-12-30,,0.3666,36,36,,local-authority-eng:THR,Owned by a Public Authority,2017-06-28,,permissioned,full planning permission,TRV_14,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Site at the corner of Brennan Road and London Road, Tilbury",yes,,2017-12-30,,0.4608,47,47,,local-authority-eng:THR,Not owned by a Public Authority,2013-05-21,,permissioned,full planning permission,TRV_25,https://thurrock.gov.uk/brownfield-map,2016-06-30
Purfleet Centre,yes,,2017-12-30,,56.8596,1990,1990,,local-authority-eng:THR,Owned by a Public Authority,2013-05-23,,permissioned,outline planning permission,WTS_03,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Redevelopment Site (remainder), Schoolfield Road, West Thurrock",yes,,2017-12-30,,1.4385,55,55,,local-authority-eng:THR,Not owned by a Public Authority,2014-08-28,,permissioned,full planning permission,WTS_07,https://thurrock.gov.uk/brownfield-map,2016-06-30
"South of West Thurrock Way / east of Euclid Way, West Thurrock (retail / housing / community use)",yes,,2017-12-30,,10.3923,364,364,,local-authority-eng:THR,Not owned by a Public Authority,2017-07-28,,permissioned,full planning permission,WTS_26,https://thurrock.gov.uk/brownfield-map,2016-06-30
"Land at 545 London Road, South Stifford, Grays",yes,,2017-12-30,,0.1569,14,14,,local-authority-eng:THR,Not owned by a Public Authority,,,Not Permissioned,,WTS_31,https://thurrock.gov.uk/brownfield-map,2017-12-30
