site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land at 65 Park Street/brereton Avenue, Cleethorpes",yes,,2017-10-18,,0.18,14,14,"'planning permission available upon appeal, DC/729/12/SSU.''",local-authority-eng:NEL,not owned by a public authority,,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVALJXB335,not permissioned,,BS0018,,2017-10-18
"Land at Trenchard close, Immingham",yes,,2017-10-18,,0.34,18,18,Erect 18 dwellings.,local-authority-eng:NEL,not owned by a public authority,2010-10-06,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVLLJXB895,permissioned,full planning permission,BS0020,,2017-10-18
"29-31 Chantry Lane, Grimsby",yes,,2017-10-18,,0.08,11,11,Change of use into eleven residential units,local-authority-eng:NEL,not owned by a public authority,2013-04-05,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVHLJXB627,permissioned,full planning permission,BS0021,,2017-10-18
"Former leaking boot public house, Grimsby Road and Suggitts Lane, Cleethorpes",yes,,2017-10-18,,0.27,21,21,"'Approved conditions and signing of S106.''. Erection of 15 four bedroom, 4 three bedroom and 2 two bedroom dwellings",local-authority-eng:NEL,not owned by a public authority,2016-02-10,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJPTBTLJJZ400,permissioned,full planning permission,BS0022,,2017-10-18
"Land at Utgrad Way, Grimsby",yes,,2017-10-18,,0.2,8,8,Erect 4 pairs of semi-detached dwellings,local-authority-eng:NEL,not owned by a public authority,2016-09-28,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBN9JTLJIV500,permissioned,full planning permission,BS0027,,2017-10-18
"7 Barkhouse Lane, Cleethorpes",yes,,2017-10-18,,0.81,8,8,Erect 6 dwellings and 2 apartments,local-authority-eng:NEL,not owned by a public authority,2017-01-27,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9XV1ILJ02A00,permissioned,full planning permission,BS0028,,2017-10-18
"Land at Station Road, Stallingborough",yes,,2017-10-18,,0.5805,14,14,"Approved conditions and signing of S106. Erect 4 detached bungalows, 2 pairs of semi-detached bungalows and 2 pairs of link semi-detached houses",local-authority-eng:NEL,not owned by a public authority,2017-04-06,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBQW5FLJIYO00,permissioned,outline planning permission,BS0030,,2017-10-18
"St James Tennis club, Hereford Avenue, Grimsby",yes,,2017-10-18,,0.15,4,1,'Approved conditions and signing of S106''. Erect up to 4 dwellings,local-authority-eng:NEL,not owned by a public authority,2017-05-16,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7MSVNLJFLP00,permissioned,outline planning permission,BS0031,,2017-10-18
"garages Service Road 8, Grimsby",yes,,2017-10-18,,0.16,5,5,'DM/1312/14/FUL refused on the grounds of unacceptable loss of parking and excessive quantity of new development on a tightly constrained site. However an appeal has been allowed subject to conditions.''. Erect 5 dwellings,local-authority-eng:NEL,not owned by a public authority,2017-03-12,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGZ8FILJHT000,permissioned,full planning permission,BS0032,,2017-10-18
"r/o 73 Sea View Street, Cleethorpes",yes,,2017-10-18,,0.14,9,1,Development of up to 9 two/three storey dwellings,local-authority-eng:NEL,not owned by a public authority,2015-05-22,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ND8MUHLJMJU00,permissioned,outline planning permission,BS0033,,2017-10-18
"Land adjacent to 103 Roberts Street, Grimsby",yes,,2017-10-18,,0.084,4,4,Erect four terraced houses,local-authority-eng:NEL,not owned by a public authority,2015-07-17,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NH1NGWLJHVN00,permissioned,full planning permission,BS0034,,2017-10-18
"279 Willingham Street, Grimsby",yes,,2017-10-18,,0.05,4,4,Erect 4 two bedroom self contained dwellings,local-authority-eng:NEL,not owned by a public authority,2015-08-07,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNH19ELJ00K00,permissioned,full planning permission,BS0035,,2017-10-18
"Land at Norfolk Lane, Cleethorpes",yes,,2017-10-18,,0.09,5,5,Erect 5 dwellings,local-authority-eng:NEL,not owned by a public authority,2014-11-20,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBSNQZLJ00M00,permissioned,full planning permission,BS0037,,2017-10-18
"The Oak Tree, Norwich Avenue, Grimsby",yes,,2017-10-18,,0.255,9,9,Erect 9 dwellings,local-authority-eng:NEL,not owned by a public authority,2014-10-07,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N70DDWLJ00K00,permissioned,full planning permission,BS0038,,2017-10-18
"r/o 59 Cheapside, Waltham",yes,,2017-10-18,,0.17,3,3,Erect 3 dwellings,local-authority-eng:NEL,not owned by a public authority,2017-04-28,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL5W9PLJIQY00,permissioned,outline planning permission,BS0039,,2017-10-18
