site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Wombourne Police Station, Wombourne",yes,,2019-02-19,,0.4,11,11,The site is suitable,local-authority-eng:SST,not owned by a public authority,,,not permissioned,,SHELAA 556,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,
"The Burgesses, High Street, Kinver",yes,,2019-02-19,,0.24,20,20,Demolition of existing bungalows. Erect 3 Storey residential apartments (20no 1 bedroom apartments) with communal lounge and providing 12 new car parking spaces to rear of building.,local-authority-eng:SST,not owned by a public authority,2018-12-13,,permissioned,full planning permission,KV 361,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,
"154a Walsall Road, Great Wyrley",yes,,2019-02-19,,1.2,27,27,The site is suitable,local-authority-eng:SST,owned by a public authority,,,not permissioned,,SHELAA 141,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
Adult Training Centre off Histons Hill,yes,,2019-02-19,,0.7,19,19,The site is suitable,local-authority-eng:SST,owned by a public authority,,,not permissioned,,SHELAA 228,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
"Land off Giggetty Lane, Wombourne",yes,,2019-02-19,,1.06,19,19,"Demolition of 3 no. redundant industrial buildings/warehouses, re-configuartion of an existing accessway and the principle of the erection of 19 no. dwellings.",local-authority-eng:SST,not owned by a public authority,2015-05-15,,permissioned,outline planning permission,SHELAA 281,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
"Springslade Works, Cannock Road, Bednall",yes,,2019-02-19,,0.7,6,6,Redevelopment of the existing buildings in general industrial (Class B2) use by way of the erection of 6 no. dwellinghouses with associated works,local-authority-eng:SST,not owned by a public authority,,,permissioned,full planning permission,AC 82,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
"Terrace Nurseries, Oaken Drive, Codsall",yes,,2019-02-19,,0.79,12,12,Demolition of existing single- and two-storey buildings and development of 12 dwellings,local-authority-eng:SST,not owned by a public authority,,,permissioned,full planning permission,CD 191,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
"Old Mitre, Bursnips Road, Essington",yes,,2019-02-19,,0.89,9,9,"Existing building (Old Mitre public house) demolished. Proposed residential development to form 9 apartments (all 2 bed), with associated parking, cycle and bin storage. Existing vehicle access altered.",local-authority-eng:SST,not owned by a public authority,2018-07-19,,permissioned,,ES/101,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,
"Brinsford Lodge, Featherstone",yes,,2019-02-19,,2.5,60,60,The Site is suitable,local-authority-eng:SST,not owned by a public authority,,,not permissioned,,SHELAA 168,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,
"Hazelbrook Indsutrial Estate, Hazel Lane, Great Wyrley",yes,,2019-02-19,,2.7,17,17,The scale and appearance of the dwellings and landscaping of the site,local-authority-eng:SST,not owned by a public authority,2017-03-03,,permissioned,reserved matters approval,GW 165,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
"Lyne Hill (Phase 3), Boscomoor Lane, Penkridge",yes,,2019-03-19,,5.5,154,154,Revision of application for the approval of reserved matters to outline permission 12/00497/OUT. The application is for 154 units (increased from 144),local-authority-eng:SST,not owned by a public authority,2016-09-19,,permissioned,reserved matters approval,PK 165,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2017-11-21
"Land at Ounsdale, Wombourne",yes,,2019-04-10,,1,72,72,"Full planning application for the construction of a Class C2 66 bed care home, Class D1 children's day nursery and 6 no.2 bed apartment building.",local-authority-eng:SST,not owned by a public authority,2019-02-07,,permissioned,full planning permission,SHELAA 281b,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2019-04-10
"Boulton Farm, Boulton Lane, Saredon",yes,,2019-04-10,,1,5,5,Conversion of redundant barns to five dwellings with associated works,local-authority-eng:SST,not owned by a public authority,2019-03-08,,permissioned,full planning permission,SE01,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,2019-04-10
