site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Magistrates’ Court, Pikes Hill, Lyndhurst, SO43 7AY",yes,,2019-12-11,,0.04,5,5,An element of residential use would be considered alongside employment as part of a mixed use redevelopment of this employment site,national-park-authority:Q72617158,owned by a public authority,,,not permissioned,,BFS1,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Garage Site, Foldsgate Close, Lyndhurst SO43 7BY",yes,,2019-12-11,,0.02,2,2,,national-park-authority:Q72617158,owned by a public authority,,,not permissioned,,BFS2,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Redmayne Engineering Site, Station Approach, Brockenhurst, SO42 7TW",yes,,2019-12-11,,0.39,9,9,"Demolition of redundant industrial buildings and construction of mixed use development including 9no dwellings, 4no office/retail units on ground floor and 5 no office units at first floor level, carports, parking and landscaping. Existing access retained.",national-park-authority:Q72617158,not owned by a public authority,2018-11-20,,permissioned,full planning permission,BFS3,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Land at Railway Station, Brockenhurst, SO42 7TW",yes,,2019-12-11,,0.35,10,10,,national-park-authority:Q72617158,,,,not permissioned,,BFS4,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Former Service Station, 128 Lyndhurst Road, Ashurst, SO40 7AS",yes,,2019-12-11,,0.05,2,2,,national-park-authority:Q72617158,not owned by a public authority,,,not permissioned,,BFS5,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Land adjoining Cranleigh Paddock Residential Home, Calpe Avenue, Lyndhurst, SO43 7EP",yes,,2019-12-11,,0.35,18,18,,national-park-authority:Q72617158,not owned by a public authority,,,not permissioned,,BFS6,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Lyndhurst Park Hotel, 78 High Street, Lyndhurst, SO43 7NL",yes,,2019-12-11,,1.61,50,50,allocated in adopted local plan,national-park-authority:Q72617158,not owned by a public authority,,,not permissioned,,BFS7,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Oak Lodge Dental Surgery, Rhinefield Road, Brockenhurst, SO42 7SR",yes,,2019-12-11,,0.15,1,1,"Planning application partly implemented; demolition of existing, new access",national-park-authority:Q72617158,not owned by a public authority,2005-08-15,,permissioned,full planning permission,BFS8,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Watersplash Hotel, The Rise, Brockenhurst, SO42 7ZP",yes,2019-03-31,2019-12-11,,0.5,26,26,3 villas to create 24 age restricted apartments; construction commenced 2018,national-park-authority:Q72617158,not owned by a public authority,2017-04-26,,permissioned,full planning permission,BFS9,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"First and Second Floor, 49-49A High Street, Lyndhurst, SO43 7BE",yes,2019-03-31,2019-12-11,,0.03,6,6,Change of use of office building to 6 apartments,national-park-authority:Q72617158,not owned by a public authority,2016-08-15,,permissioned,other,BFS10,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Land To The Rear Of 35 High Street, Lyndhurst, SO43 7BE",yes,,2019-12-11,,0.02,1,1,New dwelling; associated landscaping; not started as at 31/3/19,national-park-authority:Q72617158,not owned by a public authority,2016-06-21,,permissioned,full planning permission,BFS12,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Burwood Lodge, 27 Romsey Road, Lyndhurst, SO43 7AA",yes,,2019-12-11,,0.19,1,1,Conversion of Bed and Breakfast to create 2 dwellings; under construction as at 31/3/2019,national-park-authority:Q72617158,not owned by a public authority,2016-09-15,,permissioned,full planning permission,BFS13,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Land Of Forest Park Hotel, Forest Park Road, Brockenhurst, SO42 7SW",yes,,2019-12-11,,0.39,1,1,New dwelling and garage,national-park-authority:Q72617158,not owned by a public authority,2016-09-08,,permissioned,full planning permission,BFS14,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Lloyds Tsb, Sway Road, Brockenhurst, SO42 7ZH",yes,,2019-12-11,,0.06,2,2,Change of use to dental practice; 2 flats; Internal alterations,national-park-authority:Q72617158,not owned by a public authority,2017-03-21,,permissioned,full planning permission,BFS16,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"Rufus House Hotel, Southampton Road, Lyndhurst, SO43 7BQ",yes,,2019-12-11,,0.14,2,2,Conversion of owners accommodation to create 2 separate units of accommodation; not started as at 31/3/19,national-park-authority:Q72617158,not owned by a public authority,2017-02-14,,permissioned,full planning permission,BFS17,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2017-12-20
"3No. Flats, 68 High Street, Lyndhurst, SO43 7BJ",yes,,2019-12-11,,0.18,2,2,"Conversion of flat, including loft space, to create 3No. Flats; 3 dwellings under construction as at 31/3/2019",national-park-authority:Q72617158,not owned by a public authority,2016-11-10,,permissioned,full planning permission,BFS18,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2018-12-06
"17 Forest Gardens, Lyndhurst, SO43 7AF",yes,,2019-12-02,,0.1,1,1,Conversion from outbuilding to 1 dwelling,national-park-authority:Q72617158,not owned by a public authority,2018-06-11,,permissioned,full planning permission,BFS19,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"Care home, Empress Rd, Lyndhurst, SO43 7AE",yes,,2019-12-02,,0.05,4,4,Conversion to 4 flats,national-park-authority:Q72617158,not owned by a public authority,2018-10-12,,permissioned,full planning permission,BFS20,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"The Barn, Cadnam, SO40 2NP",yes,,2019-12-02,,0.08,1,1,Conversion from office to 1 dwelling,national-park-authority:Q72617158,not owned by a public authority,2018-07-09,,permissioned,full planning permission,BFS21,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"Tatchbury Manor, Winsor, SO40 2HA",yes,,2019-12-02,,1.54,10,10,Conversion of care home to 10 dwellings,national-park-authority:Q72617158,not owned by a public authority,2018-03-20,,permissioned,full planning permission,BFS22,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"66 & 68 Brookley Rd, Brockenhurst, SO42 7RA",yes,,2019-12-02,,0.02,1,1,1 new dwelling,national-park-authority:Q72617158,not owned by a public authority,2018-10-29,,permissioned,full planning permission,BFS23,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"Builders Yard, Sway, SO41 6BA",yes,,2019-12-02,,0.11,3,3,3 new dwellings,national-park-authority:Q72617158,not owned by a public authority,2018-11-21,,permissioned,full planning permission,BFS24,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"Hazlehurst Farm, Sway, SO41 6DN",yes,,2019-12-02,,0.07,2,2,Conversion from office to 2 new dwellings,national-park-authority:Q72617158,not owned by a public authority,2018-03-27,,permissioned,full planning permission,BFS25,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
"Ashurst Hospital, Lyndhurst Road, Ashurst, SO40 7AR",yes,,2019-12-02,,2.82,30,30,allocated in adopted local plan,national-park-authority:Q72617158,not owned by a public authority,,,not permissioned,,BFS26,https://www.newforestnpa.gov.uk/planning/brownfield-sites-register/,2019-12-02
