site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Shouster House, Ridge Hill, Brierley Hill Road, Wordsley, DY8 5ST",,,2020-03-12,,0.16,4,4,Planning Application reference P20/0059/PIP,local-authority-eng:DUD,not owned by a public authority,2020-02-20,https://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,permission in principle,DEVOPP0136,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0136,2020-03-12
Land on the corner of Thorns Road/Caledonia,,2020-03-12,2017-12-19,,0.23,,,,local-authority-eng:DUD,not owned by a public authority,2017-06-28,https://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,DEVOPP0051,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0051,2017-11-27
"Excelsior Industrial Esate, Cakemore Road, Rowley Regis, B65 0QX",,2020-03-12,2017-12-19,,7.51,,,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,pending decision,,DEVOPP0053,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0053,2017-11-27
"Former Ibstock Brickwork Site, Tansey Green Road, Pensnett, West Midlands, DY6 7NA",,2020-03-12,2017-12-19,,7.25,,,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,pending decision,,DEVOPP0050,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0050,2017-11-27
"WAGGON AND HORSES PUBLIC HOUSE (DERELICT), 166, LONG LANE, HALESOWEN, B62 9EJ",,2017-12-19,2017-12-19,,0.22,,,,local-authority-eng:DUD,not owned by a public authority,2015-04-23,https://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,DEVOPP0019,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0019,2016-06-30
"169, IVYHOUSE LANE, COSELEY, BILSTON, WV14 9LA",,2020-03-12,2017-12-19,,0.18,,,,local-authority-eng:DUD,not owned by a public authority,2017-05-19,https://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,DEVOPP0004,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0004,2016-06-30
"Land between 4 and 12 Seymour Road, Stourbridge, DY9 8TB",,,2020-03-12,,0.08,5,5,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0061,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0061,2020-03-12
"W MERRIS AND SON - HAULAGE, NARROW LANE, HALESOWEN, B62 9PB",,2020-03-12,2017-12-19,,0.14,,,,local-authority-eng:DUD,not owned by a public authority,2015-08-19,https://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,outline planning permission,DEVOPP0008,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0008,2016-06-30
"The Straits, Lower Gornal",,,2020-03-12,,0.64,23,23,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0126,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0126,2020-03-12
"Land between Heath Road and Copse Road, Netherton",,,2020-03-12,,0.79,27,27,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0097,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0097,2020-03-12
"Griff Chains, Quarry Road, Netherton",,,2020-03-12,,1.90,45,45,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0082,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0082,2020-03-12
"The Claughton Centre, Blowers Green Road, Dudley, DY2 8UZ",,,2020-03-12,,0.36,9,9,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0135,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0135,2020-03-12
"Land at High Oak & Bradley Street, Pensnett, Brierley Hill, West Midlands",,,2020-03-12,,0.05,6,6,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0009,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0009,2016-06-30
"Land at corner of Intended Street and HIghtown, Cradley, Halesowen, B63 2TR",,,2020-03-12,,0.19,7,7,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0017,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0017,2016-06-30
"North of Providence Street / south of the railway line, Lye",,,2020-03-12,,1.42,140,140,,local-authority-eng:DUD,not owned by a public authority,,https://mapping.dudley.gov.uk/atMyDudley.aspx,not permissioned,,DEVOPP0111,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0111,2020-03-12
"ASHLEIGH HOUSE, 2, EDNAM ROAD, DUDLEY, DY1 1HL",,2017-12-19,2017-12-19,,0.16,,,,local-authority-eng:DUD,owned by a public authority,2015-04-24,https://mapping.dudley.gov.uk/atMyDudley.aspx,permissioned,full planning permission,DEVOPP0005,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0005,2016-06-30
