site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Union Park, Packet Boat Lane, UB8 2GH",yes,,2017-12-31,,1.41,251,251,"Total provision of 144 residential units (32 replacing those already approved under permitted development rights in existing loft space of Blocks A and B), comprising 12 x studio, 51 x 1-bed, 53 x 2-bed, 28 x 3-bed; car parking provision of 251 spaces and cycle parking provision of 273 spaces. Site also includes extant permission 1197/APP/2014/3122.",local-authority-eng:HIL,,2016-12-13,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,1197/APP/2015/4164,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Jebsen House, 53-61 High Street, Ruislip, HA4 7BD",yes,,2017-12-31,,0.09,22,22,Change of use of 1st and 2nd floors from offices (Use Class B1) to provide 22 x studio units (Use Class C3) (Prior Approval),local-authority-eng:HIL,,2016-05-27,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,38567/APP/2016/869,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Malt House, 128 Field End Road, Eastcote, HA4 9XQ",yes,,2017-12-31,,0.25,30,30,"Change of use from office (Use Class B1) to 3 x studio, 13 x 1 bed and 14 x 2 bed flats (Use Class C3) (Prior Approval Application)",local-authority-eng:HIL,,2016-06-17,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,23156/APP/2016/1284,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Metro House, 201 Pinner Road, Northwood, HA6 1BX",yes,,2017-12-31,,0.12,13,13,Erection of a four storey building to include two offices and 4 x 1-bed and 5 x 2-bed self contained flats with parking and bin store. Site also includes extant permission 16323/APP/2015/1754.,local-authority-eng:HIL,,2016-04-06,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,16323/APP/2015/4701,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Quilters, 178-182, Highs Street, Ruilsip",yes,,2017-12-31,,0.04,9,9,"First and second floor rear extension, extension and conversion of roofspace to habitable use to include 3 front dormers, 4 side dormers and change of use from retail (Use Class A1) to create 6 x 2-bed and 3 x 1-bed self-contained flats, balustrade to rear to form communal terrace and alteration to bin/cycle storage (Use Class C3)",local-authority-eng:HIL,,2017-10-09,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,28388/APP/2017/1447,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Former Site of Southside, Honeycroft Hill, Uxbridge, UB10 9NH",yes,,2017-12-31,,0.25,7,7,"4 x two storey, 3-bed, semi-detached dwellings and 4 x two storey, 4-bed semi-detached dwellings with habitable roof space to include associated amenity space, drainage and parking and alteration to vehicular crossover to front, involving demolition of existing dwelling house",local-authority-eng:HIL,,2017-08-08,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,70877/APP/2017/1652,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Chambers Business Park, Sipson Road, West Drayton, UB7 0HX",yes,,2017-12-31,,0.43,7,7,"7 x two storey, 3-bed, dwellings with habitable roof space with associated parking and amenity space involving demolition of existing warehouse",local-authority-eng:HIL,,2016-05-13,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,70376/APP/2015/3764,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"50-52 High Street, Northwood, HA6 1BL",yes,,2017-12-31,,0.05,3,3,"2 x first floor extensions and extension to and conversion of roof space to habitable use to include 8 front roof lights to allow conversion of 2 x self contained flats into 3 x 1-bed and 2 x 2-bed self contained flats with associated cycle space, refuse",local-authority-eng:HIL,,2016-06-22,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,1711/APP/2016/1469,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"U shaped ext NW of Harefield Place, The Drive, Ickenham, UB10 8AQ",yes,,2017-12-31,,0.24,25,25,"Demolition of existing modern U shaped extension. Conversion of existing Grade II listed building and erection of a replacement extension building to provide 25 self-contained apartments (Class C3), with associated basement car, cycle and motorcycle park",local-authority-eng:HIL,,2016-06-03,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,12571/APP/2015/3649,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Victory House, 8-12 Lees Parade, Uxbridge Road, Hillingdon, UB10 0PQ",yes,,2017-12-31,,0.09,6,6,"Change of use from offices (Use Class B1) to provide 2 x 2 bed, 2 x 1 bed and 2 x studio self-contained flats (Use Class C3) (Prior Approval).",local-authority-eng:HIL,,2016-12-14,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,1803/APP/2016/3764,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"37 The Drive, Ickenham, UB10 8AF",yes,,2017-12-31,,0.33,7,7,"Erection of three storey building to create 8 x 2-bed flats, involving demolition of existing building.",local-authority-eng:HIL,,2016-12-02,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,24043/APP/2016/3069,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Securitas House (formerly Lovell House), 271 High Street, Uxbridge, UB8 1LQ",yes,,2017-12-31,,0.13,38,38,Change of use of existing office building (B1(a) Use Class) to 31 self-contained apartments (Class C3). Site also includes extant permission 32215/APP/2017/2677.,local-authority-eng:HIL,,2016-12-28,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,32215/APP/2016/4037,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
"Q3 House, Mondial Way, Harlington, UB3 5AR",yes,,2017-12-31,,0.25,42,42,Change of use from Use Class B1 (Offices) to Use Class C3 (Residential) to form 42 x 1 bed units (Prior Approval),local-authority-eng:HIL,,2016-12-05,http://www.hillingdon.gov.uk/article/31455/Planning-search-guide,permissioned,full planning permission,72234/APP/2016/3531,https://maps.london.gov.uk/brownfield-site-register,2017-12-31
