site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
St. Just 1 Powell Road Buckhurst Hill IG9 5RF,,,2018-05-22,,0.84,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR001,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
"Lower Car Park,Queens Road Buckhurst Hill IG9 5BZ",,,2018-05-22,,0.43,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR002,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
2-7 Lower Queens Road Buckhurst Hill IG9 6DL,,,2018-05-22,,0.3,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR003,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Grove Lane Chigwell IG7 6JF,,,2018-05-22,,0.62,,,,local-authority-eng:EPP,not owned by a public authority,,,permissioned,,BR004,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Woodview Lambourne Road Chigwell IG7 6HX,,,2018-05-22,,1.32,,,,local-authority-eng:EPP,not owned by a public authority,,,permissioned,,BR005,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
245 High Road Chigwell IG7 5BL,,,2018-05-22,,1.66,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR006,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
801-803 Chigwell Road Woodford Bridge IG8 8AU,,,2018-05-22,,1.67,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR007,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Grange Court 72 High Road Chigwell IG7 6PT,,,2018-05-22,,0.42,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR008,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
The Maypole 171 Lambourne Road Chigwell IG7 6EF,,,2018-05-22,,0.21,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR009,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
The Limes Estate Chigwell IG7 5LP,,,2018-05-22,,22.59,,,,local-authority-eng:EPP,mixed ownership,,,Not Permissioned,,BR010,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
105 Manor Road Chigwell IG7 5PN,,,2018-05-22,,0.07,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR011,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
146 Hainault Road Chigwell IG7 5DL,,,2018-05-22,,0.17,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR012,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
The Stag Pub Brentwood Road Ongar CM5 9DH,,,2018-05-22,,0.28,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR013,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
28-91 Parklands Coopersale CM16 7RE,,,2018-05-22,,0.16,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR014,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Epping Station Epping CM16 4HW,,,2018-05-22,,1.6,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR015,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Land at St John Road Epping CM16 5DU,,,2018-05-22,,1.49,,,,local-authority-eng:EPP,mixed ownership,,,Not Permissioned,,BR016,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
25 Hemnall Street Epping CM16 4LU,,,2018-05-22,,0.43,,,,local-authority-eng:EPP,owned by a public authority,,,Not Permissioned,,BR017,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Cottis Lane Epping CM16 4BL,,,2018-05-22,,0.56,,,,local-authority-eng:EPP,owned by a public authority,,,Not Permissioned,,BR018,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Car Park Bakers Lane Epping CM16 5,,,2018-05-22,,0.42,,,,local-authority-eng:EPP,owned by a public authority,,,Not Permissioned,,BR019,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
Civic Offices 323 High Street Epping CM16 4BX,,,2018-05-22,,0.66,,,,local-authority-eng:EPP,owned by a public authority,,,Not Permissioned,,BR020,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
17 Bower Vale Epping CM16 7AS,,,2018-05-22,,0.4,,,,local-authority-eng:EPP,not owned by a public authority,,,Not Permissioned,,BR021,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,
