site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Goods Yard, London Road Carlisle",,,2017-12-31,yes,1.99,50,50,,local-authority-eng:CAR,not owned by a public authority,,,not permissioned,,CA51,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
"South Western Terrace, Carlisle",,,2017-12-31,yes,3.11,90,90,Authority to issue permission on site for 7 years. Contamination issues. Not deliverable in 5 years,local-authority-eng:CAR,not owned by a public authority,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_53082,not permissioned,,CA25,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Site of Morton Primary School Carlisle,yes,,2017-12-31,,1.67,54,54,Permission for 60 bed care home,local-authority-eng:CAR,owned by a public authority,2010-03-30,https://cloud2.atriumsoft.com/ePlanningCMB/loadFullDetails.do?aplId=45192,permissioned,other,CA12,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Nelson Street Carlisle,,,2017-12-31,,2.84,80,80,"Outline permission for residential development on site since 2004, regularly renewed.",local-authority-eng:CAR,not owned by a public authority,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_56003,permissioned,outline planning permission,CA49,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Hollywell Crescent Carlisle,,,2017-12-31,yes,1.51,66,66,outline permission for 66 dwellings. RM pending.,local-authority-eng:CAR,not owned by a public authority,2014-03-26,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70305,pending decision,outline planning permission,CA42,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Dalston Road Carlisle,,,2017-12-31,,1.12,30,30,,local-authority-eng:CAR,not owned by a public authority,,,not permissioned,,CA31,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Caxton Rd Carlisle,yes,,2017-12-31,,1.4,40,40,outline permission for 63 dwellings. Reserved matters currently being considered.,local-authority-eng:CAR,not owned by a public authority,2016-08-11,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activhttp://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_71165,permissioned,outline planning permission,CA75,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Harker Carlisle,,,2017-12-31,,10.59,300,300,,local-authority-eng:CAR,not owned by a public authority,,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do;jsessionid=DEDBAF9DA529115979CC5176DAB07EF4?action=firstPage,not permissioned,,OC23,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Edgehill Road Carlisle,,,2017-12-31,,3.46,103,103,Land to be used for temporary relocation of school until 2021,local-authority-eng:CAR,not owned by a public authority,2016-07-14,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_67551,permissioned,other,CA100,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
Former KSS Factory Constable St Carlisle,,,2017-12-31,,0.59,44,44,,local-authority-eng:CAR,not owned by a public authority,2017-06-02,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70255,permissioned,full planning permission,17/0232,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2017-12-31
