site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Aviator Park,yes,,2018-02-02,,3.55,200,200,"Outline permission RU.13/0770 2013-12-12. Reserved matters application for the redevelopment of land to rear of existing office buildings for up to 200 residential units and associated access, car parking and landscape works pursuant to outline planning permission RU.13/077",local-authority-eng:RUN,not owned by a public authority,2013-12-12,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,reserved matters approval,SLAA/ADD/49,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Former Civic Offices,yes,,2018-02-02,,2.5,213,213,"RU.14/0435. Demolition of existing buildings and erection of 213 residential apartments (class C3), hotel Class C1) 101 beds, retail accommodation (class A1 to A5) 6,966 sqm, cinema 2,705 sqm, parking (total 445 spaces), and space for energy centre of 115 sqm, with associated plant, road infrastructure including new access road to west of Civic Offices, open space and landscaping (Revised plans received adding a new 2 metre high boundary fence repositioning GRP building and revised northern elevation to proposed car park)",local-authority-eng:RUN,owned by a public authority,2014-10-03,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/53,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Ledger Drive,yes,,2018-02-02,,0.4,16,11,,local-authority-eng:RUN,owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/132,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Sandlewood,yes,,2018-02-02,,0.4,2,1,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/154/1,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Land at 9-31 Howards Lane,yes,,2018-02-02,,1.1,4,1,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/154/2,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Land at Woburn Hill,yes,,2018-02-02,,1.17,4,2,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/167,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
"10-22 High Street, Addlestone'",yes,,2018-02-02,,0.14,14,14,"U.15/301 Application RU.18/0118 under consideration. Demolition of 10 to 22 High Street Addlestone, erection of a 3 storey building, comprising of 26 flats (11 x one bedroom and 15 x two bedroom) with access from High Street, Addlestone, incorporating a semi basement, provision of 26 car parking spaces, cycle parking, refuse storage and associated landscaping",local-authority-eng:RUN,not owned by a public authority,2017-03-08,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/178,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
St Augustines Care Home,yes,,2018-02-02,,0.98,40,40,"Application RU.13/0513 permissioned for replacement C2 care home with 6 additional bed spaces. Outline application for residential development of site for 40 no. houses (including 16 no. affordable houses); with 28 no. served by new access off Simplemarsh Road and 12 no. served by new access off School Lane with associated parking and landscaping, following demolition of existing care home with all matters reserved",local-authority-eng:RUN,not owned by a public authority,2012-10-15,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,outline planning permission,SLAA/ADD/180,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Addlestone West,yes,,2018-02-02,,0.84,70,70,Proposed allocation in Runnymede Local Plan 2015-2035,local-authority-eng:RUN,owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/264,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
"Allington & 37,47, 57 Howards Lane",yes,,2018-02-02,,1.5,1,1,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/274,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
53 Hare Hill,yes,,2018-02-02,,0.24,5,5,RU.16/1603. Demolition of existing dwelling and garages and erection of 3 pairs of 4 bedroomed two storey high semi-detached houses with associated car parking and landscaping (Revised description and revised plans received 01/02/17),local-authority-eng:RUN,not owned by a public authority,2017-02-16,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/305,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Addlestone Lodge & Charton,yes,,2018-02-02,,0.21,5,5,RU.14/1695. Demolition of existing care home and detached two storey dwelling and erection of 4no. detached two storey 4-bed dwellings with rooms in roof and 1no. pair of semi-detached two storey dwellings with rooms in roof (comprising 1no. 3-bed dwelling and 1no. 4-bed dwelling) and vehicular access (amended plans and ecology report received 11.03.15),local-authority-eng:RUN,not owned by a public authority,2015-04-30,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/307,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Meadowlands,yes,,2018-02-02,,0.13,5,5,RU.15/0691. Proposed demolition of existing garages and siting of 5 park home pitches( no additional numbers on current licence) including new landscaping and environmental improvement.,local-authority-eng:RUN,not owned by a public authority,2015-10-09,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/310,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Pinewood Court,yes,,2018-02-02,,0.176,5,5,RU.15/1937. Construction of a 2nd floor extension to provide 5 additional flats,local-authority-eng:RUN,not owned by a public authority,2016-04-21,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/313,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
"Addlestone East, 157-175 Station Road",yes,,2018-02-02,,0.3,80,70,Proposed allocation in Runnymede Local Plan 2015-2035,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/318,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
"Old Library Site, Church Road",yes,,2018-02-02,,0.07,5,5,,local-authority-eng:RUN,owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/ADD/328,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
High Street and 2 Church Road,yes,,2018-02-02,,0.02,6,6,RU.15/1538. Conversion of an Existing Vacant Dry Cleaners (A1) & Ancillary Spaces to form 6No. New Self-Contained Residential Units and Retention of an Existing First Floor Residential Unit,local-authority-eng:RUN,not owned by a public authority,2016-01-07,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/330,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
"219, 221 and 225 Station Road",yes,,2018-02-02,,0.06,6,6,RU.17/0530. Proposed extension and alterations to the existing buildings to form 4 no 2 bedroom and 2 no 1 bedroom flats together with associated external works,local-authority-eng:RUN,not owned by a public authority,2017-07-28,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/334,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
18 to 20 St Georges Road,yes,,2018-02-02,,0.12,7,7,"RU.17/1173. Erection of a three storey residential building containing 9 two bedroom flats, with nine parking spaces and associated landscaping, following demolition of the existing semi-detached properties",local-authority-eng:RUN,not owned by a public authority,2017-11-16,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/ADD/338,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Barrsbrook & Barrsbrook Cattery,yes,,2018-02-02,,1.2,5,5,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/CHE/04,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Hanwoth Lane,yes,,2018-02-02,,3.2,130,130,"RU.16/1198. Reserved Matters application for the approval of details of appearance, landscaping, layout and scale pursuant to planning permission ref RU.15/0855 granted for the erection of up to 130 dwellings (including affordable housing), vehicular access from Pretoria Road, open space, landscaping including sustainable drainage systems and all necessary ground works.",local-authority-eng:RUN,not owned by a public authority,2016-11-17,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,reserved matters approval,SLAA/CHE/48,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Alwyn House,yes,,2018-02-02,,0.34,40,35,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/CHE/143,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Downside,yes,,2018-02-02,,0.2,30,30,,local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/CHE/169,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Heriot House,yes,,2018-02-02,,0.04,15,15,"RU.17/0993. Retrospective application for the conversion of the first and second floors to provide 15 flats including the erection of a new staircase, increase in ridge height, insertion of 3 dormer windows in the front elevation, increase in height of the rear elevation and provision of a crown roof including the insertion of 6 rooflights in the rear elevation",local-authority-eng:RUN,not owned by a public authority,2017-09-14,http://maps.runnymede.gov.uk/website/maps/index.html,permissioned,full planning permission,SLAA/CHE/200,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
Villa Santa Maria,yes,,2018-02-02,,2.9,6,5,"Retrospective application for the conversion of the first and second floors to provide 15 flats including the erection of a new staircase, increase in ridge height, insertion of 3 dormer windows in the front elevation, increase in height of the rear elevation and provision of a crown roof including the insertion of 6 rooflights in the rear elevation",local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,not permissioned,,SLAA/CHE/219,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
St Peters Hospital,yes,,2018-02-02,,12.1,420,400,"Proposed allocation in Runnymede Local Plan 2015-2035 and application RU.17/1815. A) Redevelopment of west site (including demolition of all existing buildings) to provide 212 x 1, 2, 3, 4 and 5 bedroom houses and flats and 116 x 1 and 2 bedroom retirement apartments in two, three and four storey buildings served by new access onto Stonehill Road (outline planning application, all matters reserved) (B) Construction of three storey acute care wing connected to existing hospital (outline planning application, all matters reserved) (C) Demolition of existing buildings and erection of 72 x 1, 2 and 4 bedroom key worker dwellings in 6 x three storey buildings served by new access onto Holloway Hill (D) Demolition of existing buildings and erection of 72 x 1, 2 and 4 bedroom key worker dwellings in 8 x three storey buildings (E) Erection of single storey building and infilling at basement level to provide new staff restaurant and 1,500 square metres of retail floorspace (F) Redevelopment of car park to provide three storey/six deck multi-storey car park together with alterations to internal road layout (G) Erection of detached two storey workshop building together with alterations to car park",local-authority-eng:RUN,not owned by a public authority,,http://maps.runnymede.gov.uk/website/maps/index.html,pending decision,,SLAA/CHE/231,http://maps.runnymede.gov.uk/website/maps/index.html,2018-02-02
