site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land at Three Acres, Toms Lane, Kings Langley",yes,,2018-12-10,,0.42,17,13,"Has planning permission for four dwellings, however has also been put forward as a potential development site for the Brownfield Land Register. Part site put forward to Call for Sites (CFS2).. Demolition of existing dwelling and builders yard buildings and redevelopment of the site with four detached dwellings and associated gardens and car parking with access to the dwellings via existing entrance to the site from Toms Lane",local-authority-eng:THE,not owned by a public authority,2017-11-17,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OVLA5PQFHRT00,permissioned,full planning permission,BR1,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Land at Chorleywood Station, Chorleywood",yes,,2018-12-10,,1.68,150,84,Part of site put forward to Call for Sites (CFS16),local-authority-eng:THE,owned by a public authority,,,not permissioned,,BR2,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Knoll Oak, Sandy Lane, Northwood",yes,,2018-12-10,,0.07,7,5,Part of site put forward to Call for Sites (CFS22),local-authority-eng:THE,not owned by a public authority,,,not permissioned,,BR3,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Land at Maple Cross, Maple Lodge",yes,,2018-12-10,,3.18,160,95,Part of site put forward to Call for Sites (CFS33),local-authority-eng:THE,not owned by a public authority,,,not permissioned,,BR4,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Land at Park Road, High Street, Rickmansworth",yes,,2018-12-10,,0.61,50,36,Part of site put forward to Call for Sites (CFS40),local-authority-eng:THE,owned by a public authority,,,not permissioned,,BR5,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Rickmansworth Station Car Park, Rickmansworth",yes,,2018-12-10,,0.11,15,10,Part of site put forward to Call for Sites (CFS41),local-authority-eng:THE,owned by a public authority,,,not permissioned,,BR6A,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Land at Rickmansworth Station, Rickmansworth",yes,,2018-12-10,,0.31,25,19,Part of site put forward to Call for Sites (CFS41),local-authority-eng:THE,owned by a public authority,,,not permissioned,,BR6B,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Former Sir James Altham School, South Oxhey",yes,,2018-12-10,,0.72,60,43,Part of site put forward to Call for Sites (CFS52),local-authority-eng:THE,owned by a public authority,,,not permissioned,,BR7,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Kings Langley Employment Area, Kings Langley",yes,,2018-12-10,,30.93,300,200,"Planning permission has been granted for parts of the site, however there are still sections of the site suitable for brownfield housing development.",local-authority-eng:THE,not owned by a public authority,2018-11-28,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7D71GQF04900|http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAAXA7QF6W000|http://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=PE86V3QF0D300|http://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=P8V264QFK0800|http://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OALWI7QF03N00,permissioned,full planning permission,BR8,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
"Mansion House Farm Equastrian Centre, Bedmond Road, Abbots Langley",yes,,2018-12-10,,0.41,25,17,"Part of site put forward to Call for Sites (CFS6). Demolition of existing equestrian centre and redevelopment of the land for 15 dwellinghouses and 2 flats (17 units in total) with associated vehicular access, car parking, landscaping and engineering works",local-authority-eng:THE,not owned by a public authority,2018-07-12,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=P3EU9AQFJ0Z00&activeTab=summary,permissioned,full planning permission,BR9,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,2017-12-12
