site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Eagle Pottery, Ivy House Road",yes,,2017-12-31,,1.76,22,22,,local-authority-eng:STE,not owned by a public authority,2006-05-31,,permissioned,full planning permission,44864,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Edinburgh House, YMCA, Harding Road, Hanley",yes,,2017-12-31,,1.49,40,40,,local-authority-eng:STE,not owned by a public authority,2008-05-02,,permissioned,full planning permission,48119,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land off Westport Road, Hall Street & Pack Horse Lane, Burslem, Stoke-on-Trent, ST6 4BB",yes,,2017-12-31,,0.46,43,43,,local-authority-eng:STE,not owned by a public authority,2013-04-30,,permissioned,outline planning permission,51283,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land at, Central Outpatients/Central Pathology Laboratory, Thornburrow Drive, Hartshill, Stoke-on-Trent",yes,,2017-12-31,,2.36,69,69,,local-authority-eng:STE,not owned by a public authority,2015-04-02,,permissioned,outline planning permission,51841,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land at, North Staffordshire Royal Infirmary, Princes Road / Queens Road, Hartshill, Stoke on Trent",yes,,2017-12-31,,8.75,236,236,,local-authority-eng:STE,not owned by a public authority,2014-03-26,,permissioned,outline planning permission,52839,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land at Trentham Lakes, Stanley Matthews Way, Stoke-on-Trent",yes,,2018-12-05,,7.2,147,147,Site is under construction,local-authority-eng:STE,not owned by a public authority,2015-03-31,,permissioned,outline planning permission,53413,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Former Simpsons Pottery, Grange Street, Cobridge, Stoke-on-Trent, ST6 2JT",yes,,2019-09-26,,0.73,17,17,Site is under construction,local-authority-eng:STE,not owned by a public authority,2013-02-05,,permissioned,full planning permission,54289,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Former Falcon Works, Sturgess Street, Stoke-on-Trent, ST4 7QH",yes,,2017-12-31,,0.62,43,43,,local-authority-eng:STE,not owned by a public authority,2014-11-12,,permissioned,full planning permission,56801,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land at 31-33 Houghton Street, Hanley, Stoke On Trent, ST1 3BJ",yes,,2017-12-31,,0.05,5,5,,local-authority-eng:STE,not owned by a public authority,2015-02-19,,permissioned,full planning permission,57805,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"17/19 Glebe Street, Stoke On Trent, ST4 1JG",yes,,2019-09-26,,0.02,7,7,Site is under construction,local-authority-eng:STE,not owned by a public authority,2015-11-19,,permissioned,full planning permission,57972,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Former Foxley Works, Redhills Road, Milton, Stoke-on-Trent, ST2 7PE",yes,,2017-12-31,,0.22,5,5,,local-authority-eng:STE,not owned by a public authority,2015-09-18,,permissioned,outline planning permission,58037,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land between Newport Lane and Lucas Street, Burslem, Stoke-on-Trent, ST6 3PP",yes,,2017-12-31,,0.18,14,14,,local-authority-eng:STE,not owned by a public authority,2015-06-25,,permissioned,outline planning permission,58175,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Former Stanfield Nursery School, Dollys Lane, Burslem, Stoke-on-Trent, ST6 7AW",yes,,2017-12-31,,0.5,40,40,,local-authority-eng:STE,not owned by a public authority,2016-03-04,,permissioned,full planning permission,58354,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Former Nursing Home, 1 Ricardo Street, Longton, Stoke-on-Trent, ST3 4EU",yes,,2017-12-31,,0.12,10,10,,local-authority-eng:STE,not owned by a public authority,2015-08-19,,permissioned,full planning permission,58468,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Ubberley Working Mens Club, Ubberley Road, Bucknall, Stoke-on-Trent, ST2 0EF",yes,,2017-12-31,,0.23,13,13,,local-authority-eng:STE,not owned by a public authority,2015-11-05,,permissioned,full planning permission,58571,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"24 - 26 Glover Street, Hanley, Stoke-on-Trent, ST1 2LU",yes,,2017-12-31,,0.05,6,6,,local-authority-eng:STE,not owned by a public authority,2015-09-11,,permissioned,full planning permission,58658,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
"Land adjacent 52 Glebedale Road, Fenton, Stoke on Trent, ST4 3AQ",yes,,2017-12-31,,0.43,22,22,,local-authority-eng:STE,not owned by a public authority,2015-11-13,,permissioned,full planning permission,58748,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,2017-12-31
