site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Acre Lane Resource Centre , Acre Lane, Bromborough",yes,,2017-12-22,,2.85,76,76,Full application 17/01295 for 217 dwellings with larger greenfield site 14/00562 17/0129,local-authority-eng:WRL,owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93523,pending decision,,1666,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Croda Listed building Pool Lane, Bromborough Pool",yes,,2017-12-22,,0.37,23,23,Conversion of listed building only 15/01254. Change of use from offices into self contained flats,local-authority-eng:WRL,not owned by a public authority,2016-08-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97071,permissioned,full planning permission,672100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Rear of White Bridge, New Chester Road, Bromborough",yes,,2017-12-22,,3.09,101,101,"16/01601. Dwellings, open space & infrastructure",local-authority-eng:WRL,not owned by a public authority,2017-04-12,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100305,permissioned,reserved matters approval,676600,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Land Adj 16 The Esplanade, New Ferry",yes,,2017-12-22,,0.3,21,21,15/01376. 5 Houses & 16 Apartments,local-authority-eng:WRL,not owned by a public authority,2016-10-05,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97270,permissioned,outline planning permission,667800,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Dell Primary School, The Dell, Tranmere",yes,,2017-12-22,,1.2,36,36,08/05589,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_81228,not permissioned,,587100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Site, 15 New Chester Road, New Ferry",yes,,2017-12-25,,0.02,6,6,16/01627. Self contained flats,local-authority-eng:WRL,not owned by a public authority,2017-02-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100343,permissioned,full planning permission,645500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-25
"Trafalgar Service Station, Gardens Road, Bebington",yes,,2017-12-22,,0.24,26,26,15/00278. Apartments,local-authority-eng:WRL,not owned by a public authority,2015-11-07,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95596,permissioned,outline planning permission,557000,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"South of 706 New Chester Road, New Ferry",,,2017-12-22,,0.19,6,6,06/07461,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_78081,not permissioned,,255,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Bromborough Car Sales, 576-578 New Chester Road , Rock Ferry",yes,,2017-12-22,,0.09,7,7,12/01334. 3 storey houses,local-authority-eng:WRL,not owned by a public authority,2015-03-17,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_89998,permissioned,full planning permission,570700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"143 Highfield Road, Rock Ferry",yes,,2017-12-22,,0.14,17,17,15/00401. Conversion and extension for apartments,local-authority-eng:WRL,not owned by a public authority,2015-08-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95765,permissioned,full planning permission,654300,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Rose Brae, Church Street, Birkenhead",,,2017-12-22,,1.98,130,130,allocated housing site 85/0579,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_26974,not permissioned,,478,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Unused Land, Lees Avenue, Rock Ferry",yes,,2017-12-22,,0.1,10,10,14/00449. Four bedroomed townhouses,local-authority-eng:WRL,not owned by a public authority,2015-01-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93340,permissioned,outline planning permission,643300,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Rock Ferry High School Complex, Highfield South, Rock Ferry",yes,,2017-12-22,,3.21,69,69,school buildings demolished 14/00563,local-authority-eng:WRL,owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93524,not permissioned,,1665,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Five Oceans Removal, 93 Chester Street, Birkenhead",yes,,2017-12-22,,0.15,28,28,11/00964,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_87533,not permissioned,,758,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Birchen House, 1 Canning Street, Birkenhead",yes,,2017-12-22,,0.19,62,62,Prior approval not required under permitted development rights 14/01604. Change of use from B1 office to C3 dwellings,local-authority-eng:WRL,not owned by a public authority,2015-03-16,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95178,permissioned,other,646600,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Atlantic House, 18-22 Hamilton Street, Birkenhead",yes,,2017-12-22,,0.1,18,18,Primarily Commercial Area conversion and alterations to existing building with extant permitted development rights and planning permission 17/00529 17/00343. change of use from B1 office to C3 dwellings and roof top extension under PD rights and extant planning permission,local-authority-eng:WRL,not owned by a public authority,2017-06-29,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101231,permissioned,other & full planning permission,540500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"59 Hamilton Square, Birkenhead",yes,,2017-12-26,,0.02,5,5,Conversion & alterations to Grade I Listed Building in Primarily Commercial & Conservation Area 15/01113. Change of Use & Alterations From Office to Apartments,local-authority-eng:WRL,not owned by a public authority,2015-12-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_96835,permissioned,full planning permission,659400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-26
"Former Seacombe Ferry Hotel, Seacombe View, Seacombe (612000)",,,2017-12-22,,0.19,20,20,11/01528,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_88240,not permissioned,,1518,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"76 Hamilton Street, Birkenhead",yes,,2017-12-22,,0.17,72,72,Prior approval not required under permitted development rights 16/00712. Change of use from B1 office to C3 dwellings,local-authority-eng:WRL,not owned by a public authority,2016-07-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_98848,permissioned,other,666200,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"0 Hamilton Square, Birkenhead",yes,,2017-12-28,,0.02,5,5,Grade I Listed Building 16/01574. Primarily Commercial & Conservation Area. Grade I Listed building with extant permission for conversion to five self-contained two-bedroom flats,local-authority-eng:WRL,not owned by a public authority,2017-02-14,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100269,permissioned,full planning permission,673900,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-28
"Former 89 to 91 Old Chester Road, Tranmere (594600)",yes,,2017-12-22,,0.06,5,5,12/00117. Houses,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_88406,not permissioned,,776,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Social Club, Downham Road, Tranmere",yes,,2017-12-22,,0.07,6,6,17/00946,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101900,permissioned,full planning permission,1334,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Corner of Holt Road and Old Chester Road, Tranmere",yes,,2017-12-22,,0.15,18,18,16/00685. Apartments,local-authority-eng:WRL,not owned by a public authority,2016-10-05,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_98811,permissioned,full planning permission,667700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"33 Hamilton Square, Birkenhead",yes,,2017-12-23,,0.03,5,5,Primarily Commercial & Conservation Area Grade I Listed building change of use to apartments expired 14/00343,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93161,not permissioned,,635200,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-23
"Former Rockys Gymnasium, Henry Street, Birkenhead",yes,,2017-12-22,,0.05,38,38,13/01426. Apartments,local-authority-eng:WRL,not owned by a public authority,2016-06-09,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_92365,permissioned,outline planning permission,549700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Police Station, Well Lane, Tranmere",yes,,2017-12-22,,0.07,12,12,Day nursery refused 2017-08-17 16/01585,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100280,not permissioned,,1890,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former 22 to 40 Borough Way, Seacombe",,,2017-12-22,,0.24,12,12,,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,468,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former 1 to 17 Montrose Avenue, Seacombe",,,2017-12-22,,0.07,5,5,Cleared site,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,476,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"42-44, Egerton Park, Rock Ferry (615500)",,,2017-12-22,,0.21,5,5,12/01118,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_89700,not permissioned,,1922,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former La Banque 58 Borough Road, Seacombe",yes,,2017-12-22,,0.15,28,28,Renewal of OUT/13/01140 17/01035. Apartments in 3 storey and2 storey blocks,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_102041,pending decision,,103100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Site, Wheatland Lane, Seacombe",,,2017-12-22,,0.54,15,15,,local-authority-eng:WRL,owned by a public authority,,,not permissioned,,475,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Land at, Pearson Road, Tranmere (586400)",,,2017-12-22,,0.24,11,11,07/06068,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_79136,not permissioned,,1358,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Land, Church Road (Phase 2), Tranmere (579000)",yes,,2017-12-22,,0.52,34,34,17/00897. Houses with landscaping and parking,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101810,pending decision,,1878,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
